id,agenda_legislativa,corporacion_id,comision_id,activo,usercreated,usermodifed,created_at,updated_at
3074,2969,1,4336,NA,NA,NA,NA,NA
3075,2968,1,4335,NA,NA,NA,NA,NA
3076,2967,1,4334,NA,NA,NA,NA,NA
3077,2966,1,4491,NA,NA,NA,NA,NA
3078,2965,2,4995,NA,NA,NA,NA,NA
3079,2964,1,6500,NA,NA,NA,NA,NA
3080,2963,2,4469,NA,NA,NA,NA,NA
3081,2962,1,4316,NA,NA,NA,NA,NA
3082,2961,2,4468,NA,NA,NA,NA,NA
3083,2960,2,6539,NA,NA,NA,NA,NA
3084,2959,2,4471,NA,NA,NA,NA,NA
3085,2958,2,4470,NA,NA,NA,NA,NA
3086,2957,1,4498,NA,NA,NA,NA,NA
3087,2956,1,6536,NA,NA,NA,NA,NA
3088,2955,1,4495,NA,NA,NA,NA,NA
3089,2954,1,4270,NA,NA,NA,NA,NA
3090,2952,1,4365,NA,NA,NA,NA,NA
3091,2951,1,4487,NA,NA,NA,NA,NA
3092,2950,1,4485,NA,NA,NA,NA,NA
3093,2949,1,10160,NA,NA,NA,NA,NA
3094,2948,2,4481,NA,NA,NA,NA,NA
3095,2947,1,4252,NA,NA,NA,NA,NA
3096,2946,1,4253,NA,NA,NA,NA,NA
3097,2945,1,10161,NA,NA,NA,NA,NA
3098,2944,1,4244,NA,NA,NA,NA,NA
3099,2943,1,4242,NA,NA,NA,NA,NA
3100,2942,2,4478,NA,NA,NA,NA,NA
3101,2941,2,4480,NA,NA,NA,NA,NA
3102,2940,2,4479,NA,NA,NA,NA,NA
3103,2939,1,4497,NA,NA,NA,NA,NA
3104,2938,1,4496,NA,NA,NA,NA,NA
3105,2937,2,4476,NA,NA,NA,NA,NA
3106,2936,1,4228,NA,NA,NA,NA,NA
3107,2935,1,4227,NA,NA,NA,NA,NA
3108,2933,1,4222,NA,NA,NA,NA,NA
3109,2932,2,4221,NA,NA,NA,NA,NA
3110,2931,1,4235,NA,NA,NA,NA,NA
3111,2930,2,4472,NA,NA,NA,NA,NA
3112,2929,1,6499,NA,NA,NA,NA,NA
3113,2928,1,4273,NA,NA,NA,NA,NA
3114,2927,1,4209,NA,NA,NA,NA,NA
3115,2926,1,4207,NA,NA,NA,NA,NA
3116,2925,1,4203,NA,NA,NA,NA,NA
3117,2924,1,4199,NA,NA,NA,NA,NA
3118,2923,1,4196,NA,NA,NA,NA,NA
3119,2922,2,4191,NA,NA,NA,NA,NA
3120,2921,2,4190,NA,NA,NA,NA,NA
3121,2920,2,10158,NA,NA,NA,NA,NA
3122,2919,2,4363,NA,NA,NA,NA,NA
3123,2918,1,4275,NA,NA,NA,NA,NA
3124,2917,2,4176,NA,NA,NA,NA,NA
3125,2916,2,4285,NA,NA,NA,NA,NA
3126,2914,2,4289,NA,NA,NA,NA,NA
3127,2913,2,4288,NA,NA,NA,NA,NA
3128,2912,2,4287,NA,NA,NA,NA,NA
3129,2911,2,4186,NA,NA,NA,NA,NA
3130,2910,1,4159,NA,NA,NA,NA,NA
3131,2910,2,4160,NA,NA,NA,NA,NA
3132,2909,2,4286,NA,NA,NA,NA,NA
3133,2907,2,4182,NA,NA,NA,NA,NA
3134,2906,2,4297,NA,NA,NA,NA,NA
3135,2905,2,4183,NA,NA,NA,NA,NA
3136,2904,2,4143,NA,NA,NA,NA,NA
3137,2903,1,4271,NA,NA,NA,NA,NA
3138,2901,2,4132,NA,NA,NA,NA,NA
3139,2900,1,4282,NA,NA,NA,NA,NA
3140,2899,1,8183,NA,NA,NA,NA,NA
3141,2899,2,8184,NA,NA,NA,NA,NA
3142,2898,2,4128,NA,NA,NA,NA,NA
3143,2896,2,4140,NA,NA,NA,NA,NA
3144,2895,1,4123,NA,NA,NA,NA,NA
3145,2895,2,4124,NA,NA,NA,NA,NA
3146,2894,2,4133,NA,NA,NA,NA,NA
3147,2893,2,4284,NA,NA,NA,NA,NA
3148,2892,2,6534,NA,NA,NA,NA,NA
3149,2891,1,4280,NA,NA,NA,NA,NA
3150,2890,1,4115,NA,NA,NA,NA,NA
3151,2889,2,4292,NA,NA,NA,NA,NA
3152,2888,2,4290,NA,NA,NA,NA,NA
3153,2887,1,6532,NA,NA,NA,NA,NA
3154,2886,1,4086,NA,NA,NA,NA,NA
3155,2885,2,4296,NA,NA,NA,NA,NA
3156,2884,1,4084,NA,NA,NA,NA,NA
3157,2883,1,4146,NA,NA,NA,NA,NA
3158,2882,2,4295,NA,NA,NA,NA,NA
3159,2881,1,4278,NA,NA,NA,NA,NA
3160,2881,2,4279,NA,NA,NA,NA,NA
3161,2880,1,4072,NA,NA,NA,NA,NA
3162,2879,2,4070,NA,NA,NA,NA,NA
3163,2878,2,6168,NA,NA,NA,NA,NA
3164,2877,2,6169,NA,NA,NA,NA,NA
3165,2876,2,4188,NA,NA,NA,NA,NA
3166,2875,1,4167,NA,NA,NA,NA,NA
3167,2874,1,4192,NA,NA,NA,NA,NA
3168,2873,1,4174,NA,NA,NA,NA,NA
3169,2872,1,4272,NA,NA,NA,NA,NA
3170,2870,2,3993,NA,NA,NA,NA,NA
3171,2869,2,3980,NA,NA,NA,NA,NA
3172,2868,2,3979,NA,NA,NA,NA,NA
3173,2867,2,3978,NA,NA,NA,NA,NA
3174,2866,2,3977,NA,NA,NA,NA,NA
3175,2865,2,3976,NA,NA,NA,NA,NA
3176,2864,2,3975,NA,NA,NA,NA,NA
3177,2863,1,3974,NA,NA,NA,NA,NA
3178,2862,2,4108,NA,NA,NA,NA,NA
3179,2861,1,3971,NA,NA,NA,NA,NA
3180,2860,1,3967,NA,NA,NA,NA,NA
3181,2859,1,3965,NA,NA,NA,NA,NA
3182,2858,1,4765,NA,NA,NA,NA,NA
3183,2858,2,4766,NA,NA,NA,NA,NA
3184,2857,2,4102,NA,NA,NA,NA,NA
3185,2856,2,4098,NA,NA,NA,NA,NA
3186,2855,2,4097,NA,NA,NA,NA,NA
3187,2854,2,4099,NA,NA,NA,NA,NA
3188,2853,2,4107,NA,NA,NA,NA,NA
3189,2852,2,4103,NA,NA,NA,NA,NA
3190,2851,2,4104,NA,NA,NA,NA,NA
3191,2850,2,4111,NA,NA,NA,NA,NA
3192,2849,2,4100,NA,NA,NA,NA,NA
3193,2848,2,4110,NA,NA,NA,NA,NA
3194,2847,2,6498,NA,NA,NA,NA,NA
3195,2846,2,4106,NA,NA,NA,NA,NA
3196,2845,2,4105,NA,NA,NA,NA,NA
3197,2844,2,3939,NA,NA,NA,NA,NA
3198,2843,1,4087,NA,NA,NA,NA,NA
3199,2842,1,6497,NA,NA,NA,NA,NA
3200,2841,1,4089,NA,NA,NA,NA,NA
3201,2840,2,4173,NA,NA,NA,NA,NA
3202,2839,1,4094,NA,NA,NA,NA,NA
3203,2838,1,4093,NA,NA,NA,NA,NA
3204,2837,1,8342,NA,NA,NA,NA,NA
3205,2836,1,4090,NA,NA,NA,NA,NA
3206,2836,2,4091,NA,NA,NA,NA,NA
3207,2835,1,3798,NA,NA,NA,NA,NA
3208,2835,2,3799,NA,NA,NA,NA,NA
3209,2834,1,3795,NA,NA,NA,NA,NA
3210,2833,2,6529,NA,NA,NA,NA,NA
3211,2832,1,3909,NA,NA,NA,NA,NA
3212,2831,1,3927,NA,NA,NA,NA,NA
3213,2829,1,3911,NA,NA,NA,NA,NA
3214,2828,1,3921,NA,NA,NA,NA,NA
3215,2828,2,3922,NA,NA,NA,NA,NA
3216,2827,2,3924,NA,NA,NA,NA,NA
3217,2826,2,3898,NA,NA,NA,NA,NA
3218,2825,2,3920,NA,NA,NA,NA,NA
3219,2824,2,6496,NA,NA,NA,NA,NA
3220,2823,1,3981,NA,NA,NA,NA,NA
3221,2821,1,3913,NA,NA,NA,NA,NA
3222,2820,1,3912,NA,NA,NA,NA,NA
3223,2819,2,3926,NA,NA,NA,NA,NA
3224,2818,2,3919,NA,NA,NA,NA,NA
3225,2817,2,3918,NA,NA,NA,NA,NA
3226,2816,1,3744,NA,NA,NA,NA,NA
3227,2816,2,3745,NA,NA,NA,NA,NA
3228,2815,2,3758,NA,NA,NA,NA,NA
3229,2814,2,3925,NA,NA,NA,NA,NA
3230,2813,2,3904,NA,NA,NA,NA,NA
3231,2812,2,3916,NA,NA,NA,NA,NA
3232,2811,2,3709,NA,NA,NA,NA,NA
3233,2810,1,3708,NA,NA,NA,NA,NA
3234,2809,2,3703,NA,NA,NA,NA,NA
3235,2808,2,3702,NA,NA,NA,NA,NA
3236,2807,1,3701,NA,NA,NA,NA,NA
3237,2806,1,3700,NA,NA,NA,NA,NA
3238,2805,1,3699,NA,NA,NA,NA,NA
3239,2804,1,3672,NA,NA,NA,NA,NA
3240,2803,1,3670,NA,NA,NA,NA,NA
3241,2802,1,3669,NA,NA,NA,NA,NA
3242,2801,2,3668,NA,NA,NA,NA,NA
3243,2799,2,3666,NA,NA,NA,NA,NA
3244,2798,2,3698,NA,NA,NA,NA,NA
3245,2796,2,6528,NA,NA,NA,NA,NA
3246,2795,1,3611,NA,NA,NA,NA,NA
3247,2794,2,3704,NA,NA,NA,NA,NA
3248,2793,1,3627,NA,NA,NA,NA,NA
3249,2793,2,3628,NA,NA,NA,NA,NA
3250,2792,2,3759,NA,NA,NA,NA,NA
3251,2791,2,3603,NA,NA,NA,NA,NA
3252,2790,2,3605,NA,NA,NA,NA,NA
3253,2789,2,3601,NA,NA,NA,NA,NA
3254,2788,1,3629,NA,NA,NA,NA,NA
3255,2788,2,3630,NA,NA,NA,NA,NA
3256,2787,1,3651,NA,NA,NA,NA,NA
3257,2786,1,3657,NA,NA,NA,NA,NA
3258,2785,2,3580,NA,NA,NA,NA,NA
3259,2784,2,3640,NA,NA,NA,NA,NA
3260,2783,2,3641,NA,NA,NA,NA,NA
3261,2782,1,3663,NA,NA,NA,NA,NA
3262,2781,1,4767,NA,NA,NA,NA,NA
3263,2781,2,4768,NA,NA,NA,NA,NA
3264,2780,2,3642,NA,NA,NA,NA,NA
3265,2779,1,3652,NA,NA,NA,NA,NA
3266,2778,1,3662,NA,NA,NA,NA,NA
3267,2777,2,3568,NA,NA,NA,NA,NA
3268,2776,1,3664,NA,NA,NA,NA,NA
3269,2775,2,3566,NA,NA,NA,NA,NA
3270,2774,2,3647,NA,NA,NA,NA,NA
3271,2773,1,3564,NA,NA,NA,NA,NA
3272,2772,1,6495,NA,NA,NA,NA,NA
3273,2771,2,3562,NA,NA,NA,NA,NA
3274,2770,2,6494,NA,NA,NA,NA,NA
3275,2769,2,3560,NA,NA,NA,NA,NA
3276,2768,1,3655,NA,NA,NA,NA,NA
3277,2768,2,3656,NA,NA,NA,NA,NA
3278,2766,2,3555,NA,NA,NA,NA,NA
3279,2765,2,3616,NA,NA,NA,NA,NA
3280,2764,1,3553,NA,NA,NA,NA,NA
3281,2763,1,6493,NA,NA,NA,NA,NA
3282,2761,1,3548,NA,NA,NA,NA,NA
3283,2761,2,3549,NA,NA,NA,NA,NA
3284,2760,1,3543,NA,NA,NA,NA,NA
3285,2759,2,3541,NA,NA,NA,NA,NA
3286,2758,2,3540,NA,NA,NA,NA,NA
3287,2757,2,3538,NA,NA,NA,NA,NA
3288,2756,2,6491,NA,NA,NA,NA,NA
3289,2754,1,3542,NA,NA,NA,NA,NA
3290,2753,1,3528,NA,NA,NA,NA,NA
3291,2752,2,3527,NA,NA,NA,NA,NA
3292,2751,2,3539,NA,NA,NA,NA,NA
3293,2750,2,6322,NA,NA,NA,NA,NA
3294,2749,2,3524,NA,NA,NA,NA,NA
3295,2747,2,3522,NA,NA,NA,NA,NA
3296,2746,2,3521,NA,NA,NA,NA,NA
3297,2745,1,3519,NA,NA,NA,NA,NA
3298,2745,2,3520,NA,NA,NA,NA,NA
3299,2744,1,3516,NA,NA,NA,NA,NA
3300,2743,2,6487,NA,NA,NA,NA,NA
3301,2742,1,3546,NA,NA,NA,NA,NA
3302,2742,2,3547,NA,NA,NA,NA,NA
3303,2740,1,3537,NA,NA,NA,NA,NA
3304,2739,1,3796,NA,NA,NA,NA,NA
3305,2738,1,3534,NA,NA,NA,NA,NA
3306,2736,1,3502,NA,NA,NA,NA,NA
3307,2736,2,3503,NA,NA,NA,NA,NA
3308,2735,1,3501,NA,NA,NA,NA,NA
3309,2734,1,3535,NA,NA,NA,NA,NA
3310,2733,1,3797,NA,NA,NA,NA,NA
3311,2732,1,3459,NA,NA,NA,NA,NA
3312,2731,1,3455,NA,NA,NA,NA,NA
3313,2730,1,3453,NA,NA,NA,NA,NA
3314,2729,1,3451,NA,NA,NA,NA,NA
3315,2728,1,3452,NA,NA,NA,NA,NA
3316,2727,2,3449,NA,NA,NA,NA,NA
3317,2726,2,3448,NA,NA,NA,NA,NA
3318,2724,2,3446,NA,NA,NA,NA,NA
3319,2721,1,3437,NA,NA,NA,NA,NA
3320,2720,2,6486,NA,NA,NA,NA,NA
3321,2719,2,3432,NA,NA,NA,NA,NA
3322,2718,2,3431,NA,NA,NA,NA,NA
3323,2717,2,3422,NA,NA,NA,NA,NA
3324,2716,2,3421,NA,NA,NA,NA,NA
3325,2715,2,3420,NA,NA,NA,NA,NA
3326,2714,1,3419,NA,NA,NA,NA,NA
3327,2713,2,3415,NA,NA,NA,NA,NA
3328,2712,2,3414,NA,NA,NA,NA,NA
3329,2711,2,3417,NA,NA,NA,NA,NA
3330,2710,2,3416,NA,NA,NA,NA,NA
3331,2709,2,3447,NA,NA,NA,NA,NA
3332,2708,2,3411,NA,NA,NA,NA,NA
3333,2707,1,3429,NA,NA,NA,NA,NA
3334,2707,2,3430,NA,NA,NA,NA,NA
3335,2705,1,3397,NA,NA,NA,NA,NA
3336,2704,1,3404,NA,NA,NA,NA,NA
3337,2703,1,3403,NA,NA,NA,NA,NA
3338,2702,1,3392,NA,NA,NA,NA,NA
3339,2701,1,3390,NA,NA,NA,NA,NA
3340,2700,1,3394,NA,NA,NA,NA,NA
3341,2699,2,3880,NA,NA,NA,NA,NA
3342,2698,2,3350,NA,NA,NA,NA,NA
3343,2697,1,3352,NA,NA,NA,NA,NA
3344,2696,1,3346,NA,NA,NA,NA,NA
3345,2695,2,3348,NA,NA,NA,NA,NA
3346,2692,2,3336,NA,NA,NA,NA,NA
3347,2691,2,3335,NA,NA,NA,NA,NA
3348,2690,1,3333,NA,NA,NA,NA,NA
3349,2690,2,3334,NA,NA,NA,NA,NA
3350,2689,2,3332,NA,NA,NA,NA,NA
3351,2688,1,3330,NA,NA,NA,NA,NA
3352,2688,2,3331,NA,NA,NA,NA,NA
3353,2687,2,3329,NA,NA,NA,NA,NA
3354,2686,2,3328,NA,NA,NA,NA,NA
3355,2685,2,3327,NA,NA,NA,NA,NA
3356,2684,2,3326,NA,NA,NA,NA,NA
3357,2683,2,3325,NA,NA,NA,NA,NA
3358,2682,2,3324,NA,NA,NA,NA,NA
3359,2681,2,3323,NA,NA,NA,NA,NA
3360,2680,2,3321,NA,NA,NA,NA,NA
3361,2679,2,3322,NA,NA,NA,NA,NA
3362,2678,2,3319,NA,NA,NA,NA,NA
3363,2676,2,3317,NA,NA,NA,NA,NA
3364,2675,2,3467,NA,NA,NA,NA,NA
3365,2673,2,3470,NA,NA,NA,NA,NA
3366,2672,2,3310,NA,NA,NA,NA,NA
3367,2671,2,3309,NA,NA,NA,NA,NA
3368,2670,2,3308,NA,NA,NA,NA,NA
3369,2669,2,3473,NA,NA,NA,NA,NA
3370,2668,2,3306,NA,NA,NA,NA,NA
3371,2667,2,3305,NA,NA,NA,NA,NA
3372,2666,2,3304,NA,NA,NA,NA,NA
3373,2665,2,3303,NA,NA,NA,NA,NA
3374,2664,2,3302,NA,NA,NA,NA,NA
3375,2663,2,3484,NA,NA,NA,NA,NA
3376,2662,2,3299,NA,NA,NA,NA,NA
3377,2661,2,3298,NA,NA,NA,NA,NA
3378,2660,2,3471,NA,NA,NA,NA,NA
3379,2659,2,3294,NA,NA,NA,NA,NA
3380,2657,1,3296,NA,NA,NA,NA,NA
3381,2657,2,3297,NA,NA,NA,NA,NA
3382,2656,2,3291,NA,NA,NA,NA,NA
3383,2655,2,3290,NA,NA,NA,NA,NA
3384,2654,2,3289,NA,NA,NA,NA,NA
3385,2653,2,3288,NA,NA,NA,NA,NA
3386,2652,2,3287,NA,NA,NA,NA,NA
3387,2650,2,3285,NA,NA,NA,NA,NA
3388,2649,2,3284,NA,NA,NA,NA,NA
3389,2648,2,3283,NA,NA,NA,NA,NA
3390,2647,2,3282,NA,NA,NA,NA,NA
3391,2645,2,3280,NA,NA,NA,NA,NA
3392,2643,2,3278,NA,NA,NA,NA,NA
3393,2642,2,3277,NA,NA,NA,NA,NA
3394,2641,2,3276,NA,NA,NA,NA,NA
3395,2640,2,3275,NA,NA,NA,NA,NA
3396,2639,2,3274,NA,NA,NA,NA,NA
3397,2638,2,3273,NA,NA,NA,NA,NA
3398,2637,2,9927,NA,NA,NA,NA,NA
3399,2636,2,3271,NA,NA,NA,NA,NA
3400,2635,2,3462,NA,NA,NA,NA,NA
3401,2634,2,3269,NA,NA,NA,NA,NA
3402,2633,2,3268,NA,NA,NA,NA,NA
3403,2631,2,3266,NA,NA,NA,NA,NA
3404,2630,2,3265,NA,NA,NA,NA,NA
3405,2629,2,3264,NA,NA,NA,NA,NA
3406,2628,2,3263,NA,NA,NA,NA,NA
3407,2627,2,3262,NA,NA,NA,NA,NA
3408,2626,2,3261,NA,NA,NA,NA,NA
3409,2625,2,3483,NA,NA,NA,NA,NA
3410,2624,2,3486,NA,NA,NA,NA,NA
3411,2623,2,3487,NA,NA,NA,NA,NA
3412,2621,2,3256,NA,NA,NA,NA,NA
3413,2620,2,3255,NA,NA,NA,NA,NA
3414,2619,2,3254,NA,NA,NA,NA,NA
3415,2618,2,3492,NA,NA,NA,NA,NA
3416,2617,2,3252,NA,NA,NA,NA,NA
3417,2615,2,3250,NA,NA,NA,NA,NA
3418,2614,2,3249,NA,NA,NA,NA,NA
3419,2613,2,3248,NA,NA,NA,NA,NA
3420,2612,2,3247,NA,NA,NA,NA,NA
3421,2611,2,3246,NA,NA,NA,NA,NA
3422,2610,2,3244,NA,NA,NA,NA,NA
3423,2609,2,3243,NA,NA,NA,NA,NA
3424,2608,2,3242,NA,NA,NA,NA,NA
3425,2607,2,3240,NA,NA,NA,NA,NA
3426,2606,2,3239,NA,NA,NA,NA,NA
3427,2605,2,3469,NA,NA,NA,NA,NA
3428,2604,2,3237,NA,NA,NA,NA,NA
3429,2603,2,3236,NA,NA,NA,NA,NA
3430,2602,2,3235,NA,NA,NA,NA,NA
3431,2601,2,3234,NA,NA,NA,NA,NA
3432,2600,2,3233,NA,NA,NA,NA,NA
3433,2599,2,3232,NA,NA,NA,NA,NA
3434,2598,2,3231,NA,NA,NA,NA,NA
3435,2597,1,3229,NA,NA,NA,NA,NA
3436,2597,2,3230,NA,NA,NA,NA,NA
3437,2596,1,3227,NA,NA,NA,NA,NA
3438,2596,2,3228,NA,NA,NA,NA,NA
3439,2595,1,3495,NA,NA,NA,NA,NA
3440,2595,2,3496,NA,NA,NA,NA,NA
3441,2594,2,3211,NA,NA,NA,NA,NA
3442,2593,2,3210,NA,NA,NA,NA,NA
3443,2591,1,3207,NA,NA,NA,NA,NA
3444,2591,2,3208,NA,NA,NA,NA,NA
3445,2590,2,3206,NA,NA,NA,NA,NA
3446,2589,1,3204,NA,NA,NA,NA,NA
3447,2589,2,3205,NA,NA,NA,NA,NA
3448,2588,1,3202,NA,NA,NA,NA,NA
3449,2588,2,3203,NA,NA,NA,NA,NA
3450,2587,1,3200,NA,NA,NA,NA,NA
3451,2587,2,3201,NA,NA,NA,NA,NA
3452,2586,2,3199,NA,NA,NA,NA,NA
3453,2585,2,3198,NA,NA,NA,NA,NA
3454,2584,2,3197,NA,NA,NA,NA,NA
3455,2583,2,3196,NA,NA,NA,NA,NA
3456,2582,2,3195,NA,NA,NA,NA,NA
3457,2581,2,3194,NA,NA,NA,NA,NA
3458,2580,2,3193,NA,NA,NA,NA,NA
3459,2579,2,3192,NA,NA,NA,NA,NA
3460,2578,2,3191,NA,NA,NA,NA,NA
3461,2577,2,3190,NA,NA,NA,NA,NA
3462,2576,2,3189,NA,NA,NA,NA,NA
3463,2575,1,3463,NA,NA,NA,NA,NA
3464,2575,2,3464,NA,NA,NA,NA,NA
3465,2574,2,3186,NA,NA,NA,NA,NA
3466,2573,1,3184,NA,NA,NA,NA,NA
3467,2573,2,3185,NA,NA,NA,NA,NA
3468,2572,2,3183,NA,NA,NA,NA,NA
3469,2571,2,3182,NA,NA,NA,NA,NA
3470,2570,2,3181,NA,NA,NA,NA,NA
3471,2569,2,3180,NA,NA,NA,NA,NA
3472,2568,2,3474,NA,NA,NA,NA,NA
3473,2567,2,3478,NA,NA,NA,NA,NA
3474,2566,2,3176,NA,NA,NA,NA,NA
3475,2565,2,3175,NA,NA,NA,NA,NA
3476,2564,2,3174,NA,NA,NA,NA,NA
3477,2563,2,3173,NA,NA,NA,NA,NA
3478,2562,2,3171,NA,NA,NA,NA,NA
3479,2561,1,3169,NA,NA,NA,NA,NA
3480,2561,2,3170,NA,NA,NA,NA,NA
3481,2560,1,3167,NA,NA,NA,NA,NA
3482,2560,2,3168,NA,NA,NA,NA,NA
3483,2559,1,3221,NA,NA,NA,NA,NA
3484,2559,2,3222,NA,NA,NA,NA,NA
3485,2558,1,3223,NA,NA,NA,NA,NA
3486,2558,2,3224,NA,NA,NA,NA,NA
3487,2557,2,3491,NA,NA,NA,NA,NA
3488,2556,1,3215,NA,NA,NA,NA,NA
3489,2556,2,3216,NA,NA,NA,NA,NA
3490,2555,2,3159,NA,NA,NA,NA,NA
3491,2554,2,3158,NA,NA,NA,NA,NA
3492,2553,2,3157,NA,NA,NA,NA,NA
3493,2552,2,3156,NA,NA,NA,NA,NA
3494,2551,2,3155,NA,NA,NA,NA,NA
3495,2550,1,3153,NA,NA,NA,NA,NA
3496,2550,2,3154,NA,NA,NA,NA,NA
3497,2549,1,3151,NA,NA,NA,NA,NA
3498,2549,2,3152,NA,NA,NA,NA,NA
3499,2548,2,3150,NA,NA,NA,NA,NA
3500,2547,2,3149,NA,NA,NA,NA,NA
3501,2546,1,3147,NA,NA,NA,NA,NA
3502,2546,2,3148,NA,NA,NA,NA,NA
3503,2545,2,3146,NA,NA,NA,NA,NA
3504,2544,2,3145,NA,NA,NA,NA,NA
3505,2543,2,3144,NA,NA,NA,NA,NA
3506,2542,2,3143,NA,NA,NA,NA,NA
3507,2541,2,3141,NA,NA,NA,NA,NA
3508,2540,2,3140,NA,NA,NA,NA,NA
3509,2539,2,3139,NA,NA,NA,NA,NA
3510,2538,2,3138,NA,NA,NA,NA,NA
3511,2536,2,3136,NA,NA,NA,NA,NA
3512,2535,2,3135,NA,NA,NA,NA,NA
3513,2534,2,3465,NA,NA,NA,NA,NA
3514,2533,2,3466,NA,NA,NA,NA,NA
3515,2532,2,3468,NA,NA,NA,NA,NA
3516,2530,2,3129,NA,NA,NA,NA,NA
3517,2529,2,3128,NA,NA,NA,NA,NA
3518,2527,2,3126,NA,NA,NA,NA,NA
3519,2526,2,3125,NA,NA,NA,NA,NA
3520,2525,2,3123,NA,NA,NA,NA,NA
3521,2524,2,3472,NA,NA,NA,NA,NA
3522,2523,2,3475,NA,NA,NA,NA,NA
3523,2522,2,3120,NA,NA,NA,NA,NA
3524,2521,2,3477,NA,NA,NA,NA,NA
3525,2520,2,3118,NA,NA,NA,NA,NA
3526,2519,2,3117,NA,NA,NA,NA,NA
3527,2517,2,10105,NA,NA,NA,NA,NA
3528,2516,2,3114,NA,NA,NA,NA,NA
3529,2515,2,3479,NA,NA,NA,NA,NA
3530,2514,2,3112,NA,NA,NA,NA,NA
3531,2513,2,10110,NA,NA,NA,NA,NA
3532,2512,2,3481,NA,NA,NA,NA,NA
3533,2511,2,3109,NA,NA,NA,NA,NA
3534,2510,2,3108,NA,NA,NA,NA,NA
3535,2509,2,3482,NA,NA,NA,NA,NA
3536,2508,2,3093,NA,NA,NA,NA,NA
3537,2507,2,3485,NA,NA,NA,NA,NA
3538,2506,2,3488,NA,NA,NA,NA,NA
3539,2505,2,3090,NA,NA,NA,NA,NA
3540,2504,2,3489,NA,NA,NA,NA,NA
3541,2503,2,3490,NA,NA,NA,NA,NA
3542,2502,2,3087,NA,NA,NA,NA,NA
3543,2501,2,3086,NA,NA,NA,NA,NA
3544,2500,2,3493,NA,NA,NA,NA,NA
3545,2499,2,3084,NA,NA,NA,NA,NA
3546,2498,2,3083,NA,NA,NA,NA,NA
3547,2497,1,3082,NA,NA,NA,NA,NA
3548,2495,1,3080,NA,NA,NA,NA,NA
3549,2494,1,3079,NA,NA,NA,NA,NA
3550,2493,1,3078,NA,NA,NA,NA,NA
3551,2492,1,3077,NA,NA,NA,NA,NA
3552,2491,1,3076,NA,NA,NA,NA,NA
3553,2490,1,3075,NA,NA,NA,NA,NA
3554,2489,1,3584,NA,NA,NA,NA,NA
3555,2488,2,10082,NA,NA,NA,NA,NA
3556,2487,2,10078,NA,NA,NA,NA,NA
3557,2486,2,10076,NA,NA,NA,NA,NA
3558,2485,2,10039,NA,NA,NA,NA,NA
3559,2484,2,3098,NA,NA,NA,NA,NA
3560,2483,2,10034,NA,NA,NA,NA,NA
3561,2482,2,10033,NA,NA,NA,NA,NA
3562,2481,2,3101,NA,NA,NA,NA,NA
3563,2480,2,10035,NA,NA,NA,NA,NA
3564,2479,2,10029,NA,NA,NA,NA,NA
3565,2478,2,10023,NA,NA,NA,NA,NA
3566,2477,2,3106,NA,NA,NA,NA,NA
3567,2475,1,3056,NA,NA,NA,NA,NA
3568,2474,2,3055,NA,NA,NA,NA,NA
3569,2473,1,3054,NA,NA,NA,NA,NA
3570,2472,1,3053,NA,NA,NA,NA,NA
3571,2471,2,10012,NA,NA,NA,NA,NA
3572,2470,2,9980,NA,NA,NA,NA,NA
3573,2468,2,10004,NA,NA,NA,NA,NA
3574,2467,1,3046,NA,NA,NA,NA,NA
3575,2466,1,3045,NA,NA,NA,NA,NA
3576,2465,1,3044,NA,NA,NA,NA,NA
3577,2464,1,3043,NA,NA,NA,NA,NA
3578,2463,1,3042,NA,NA,NA,NA,NA
3579,2462,1,3041,NA,NA,NA,NA,NA
3580,2461,1,3040,NA,NA,NA,NA,NA
3581,2460,1,3039,NA,NA,NA,NA,NA
3582,2459,1,3038,NA,NA,NA,NA,NA
3583,2458,1,3037,NA,NA,NA,NA,NA
3584,2457,1,3035,NA,NA,NA,NA,NA
3585,2457,2,3036,NA,NA,NA,NA,NA
3586,2456,1,3031,NA,NA,NA,NA,NA
3587,2456,2,3032,NA,NA,NA,NA,NA
3588,2455,1,3030,NA,NA,NA,NA,NA
3589,2454,1,3029,NA,NA,NA,NA,NA
3590,2453,1,3594,NA,NA,NA,NA,NA
3591,2452,2,3026,NA,NA,NA,NA,NA
3592,2451,2,3025,NA,NA,NA,NA,NA
3593,2450,2,3024,NA,NA,NA,NA,NA
3594,2449,2,3498,NA,NA,NA,NA,NA
3595,2448,2,9981,NA,NA,NA,NA,NA
3596,2447,2,3021,NA,NA,NA,NA,NA
3597,2445,2,9950,NA,NA,NA,NA,NA
3598,2444,2,9964,NA,NA,NA,NA,NA
3599,2443,2,9946,NA,NA,NA,NA,NA
3600,2442,2,10112,NA,NA,NA,NA,NA
3601,2441,2,9960,NA,NA,NA,NA,NA
3602,2440,1,9955,NA,NA,NA,NA,NA
3603,2440,2,9956,NA,NA,NA,NA,NA
3604,2439,2,10113,NA,NA,NA,NA,NA
3605,2438,2,9937,NA,NA,NA,NA,NA
3606,2437,2,9935,NA,NA,NA,NA,NA
3607,2436,2,3002,NA,NA,NA,NA,NA
3608,2435,2,9922,NA,NA,NA,NA,NA
3609,2434,2,2998,NA,NA,NA,NA,NA
