id,proyecto_ley_estado_id,congresista_id,tipo_publicacion_proyecto_ley_id,es_coordinador,activo,usercreated,usermodifed
89164,63304,2433,NA,NA,NA,NA,NA
89165,63305,744,NA,NA,NA,NA,NA
89165,63305,1182,NA,NA,NA,NA,NA
89165,63305,357,NA,NA,NA,NA,NA
89165,63305,2098,NA,NA,NA,NA,NA
89165,63305,2390,NA,NA,NA,NA,NA
89166,63305,2509,NA,NA,NA,NA,NA
89167,63305,1569,NA,NA,NA,NA,NA
89167,63305,2095,NA,NA,NA,NA,NA
89167,63305,2399,NA,NA,NA,NA,NA
89168,63305,2490,NA,NA,NA,NA,NA
89169,63306,2463,NA,NA,NA,NA,NA
89170,63306,2664,NA,NA,NA,NA,NA
89171,63306,2207,NA,NA,NA,NA,NA
89171,63306,2478,NA,NA,NA,NA,NA
89172,63312,2550,NA,NA,NA,NA,NA
89173,63313,2136,NA,NA,NA,NA,NA
89173,63313,2507,NA,NA,NA,NA,NA
89174,63313,2490,NA,NA,NA,NA,NA
89175,63313,2540,NA,NA,NA,NA,NA
89176,63314,1591,NA,NA,NA,NA,NA
89176,63314,2113,NA,NA,NA,NA,NA
89176,63314,2413,NA,NA,NA,NA,NA
89177,63315,2420,NA,NA,NA,NA,NA
89178,63316,2467,NA,NA,NA,NA,NA
89179,63316,2541,NA,NA,NA,NA,NA
89180,63316,2462,NA,NA,NA,NA,NA
89181,63317,2165,NA,NA,NA,NA,NA
89181,63317,2443,NA,NA,NA,NA,NA
89182,63318,2233,NA,NA,NA,NA,NA
89182,63318,2498,NA,NA,NA,NA,NA
89183,63327,1807,NA,NA,NA,NA,NA
89183,63327,2204,NA,NA,NA,NA,NA
89183,63327,2596,NA,NA,NA,NA,NA
89184,63328,2243,NA,NA,NA,NA,NA
89184,63328,2585,NA,NA,NA,NA,NA
89185,63328,2635,NA,NA,NA,NA,NA
89186,63331,2306,NA,NA,NA,NA,NA
89186,63331,2610,NA,NA,NA,NA,NA
89187,63332,2675,NA,NA,NA,NA,NA
89188,63333,1807,NA,NA,NA,NA,NA
89188,63333,2204,NA,NA,NA,NA,NA
89188,63333,2596,NA,NA,NA,NA,NA
89189,63335,1393,NA,NA,NA,NA,NA
89189,63335,2581,NA,NA,NA,NA,NA
89190,63336,2656,NA,NA,NA,NA,NA
89191,63338,991,NA,NA,NA,NA,NA
89191,63338,1596,NA,NA,NA,NA,NA
89191,63338,2327,NA,NA,NA,NA,NA
89191,63338,2614,NA,NA,NA,NA,NA
89192,63339,2649,NA,NA,NA,NA,NA
89193,63344,2163,NA,NA,NA,NA,NA
89193,63344,2642,NA,NA,NA,NA,NA
89194,63344,1393,NA,NA,NA,NA,NA
89194,63344,2581,NA,NA,NA,NA,NA
89195,63345,2334,NA,NA,NA,NA,NA
89195,63345,2622,NA,NA,NA,NA,NA
89196,63348,2110,NA,NA,NA,NA,NA
89196,63348,2601,NA,NA,NA,NA,NA
89197,63352,2514,NA,NA,NA,NA,NA
89198,63352,2429,NA,NA,NA,NA,NA
89199,63353,2476,NA,NA,NA,NA,NA
89200,63353,2429,NA,NA,NA,NA,NA
89201,63354,2467,NA,NA,NA,NA,NA
89202,63354,2541,NA,NA,NA,NA,NA
89203,63354,2476,NA,NA,NA,NA,NA
89204,63354,2520,NA,NA,NA,NA,NA
89205,63354,2462,NA,NA,NA,NA,NA
89206,63262,2493,NA,NA,NA,NA,NA
89207,63262,2523,NA,NA,NA,NA,NA
89208,63262,2532,NA,NA,NA,NA,NA
89209,63262,2542,NA,NA,NA,NA,NA
89210,63262,2114,NA,NA,NA,NA,NA
89210,63262,2535,NA,NA,NA,NA,NA
89211,63262,2149,NA,NA,NA,NA,NA
89211,63262,2427,NA,NA,NA,NA,NA
89212,63355,2184,NA,NA,NA,NA,NA
89212,63355,2460,NA,NA,NA,NA,NA
89213,62901,2397,NA,NA,NA,NA,NA
89214,62901,2489,NA,NA,NA,NA,NA
89215,62901,2536,NA,NA,NA,NA,NA
89216,62901,2184,NA,NA,NA,NA,NA
89216,62901,2460,NA,NA,NA,NA,NA
89217,62901,2442,NA,NA,NA,NA,NA
89218,62901,2493,NA,NA,NA,NA,NA
89219,62901,2149,NA,NA,NA,NA,NA
89219,62901,2427,NA,NA,NA,NA,NA
89220,63357,2548,NA,NA,NA,NA,NA
89221,63357,2406,NA,NA,NA,NA,NA
89222,63357,2398,NA,NA,NA,NA,NA
89223,63358,2542,NA,NA,NA,NA,NA
89224,63359,2467,NA,NA,NA,NA,NA
89225,63359,2541,NA,NA,NA,NA,NA
89226,63360,2541,NA,NA,NA,NA,NA
89227,63360,2660,NA,NA,NA,NA,NA
89228,63361,2541,NA,NA,NA,NA,NA
89229,63361,2462,NA,NA,NA,NA,NA
89230,63363,320,NA,NA,NA,NA,NA
89230,63363,722,NA,NA,NA,NA,NA
89230,63363,1625,NA,NA,NA,NA,NA
89230,63363,1052,NA,NA,NA,NA,NA
89230,63363,2130,NA,NA,NA,NA,NA
89230,63363,2544,NA,NA,NA,NA,NA
89231,63363,2236,NA,NA,NA,NA,NA
89231,63363,2521,NA,NA,NA,NA,NA
89232,63363,2547,NA,NA,NA,NA,NA
89233,63363,2456,NA,NA,NA,NA,NA
89234,63363,2486,NA,NA,NA,NA,NA
89235,63363,2468,NA,NA,NA,NA,NA
89236,63366,2672,NA,NA,NA,NA,NA
89245,63368,2497,NA,NA,NA,NA,NA
89246,63368,2418,NA,NA,NA,NA,NA
89247,63368,2504,NA,NA,NA,NA,NA
89248,63378,2404,NA,NA,NA,NA,NA
89249,63379,2497,NA,NA,NA,NA,NA
89250,63380,2434,NA,NA,NA,NA,NA
89251,63380,2660,NA,NA,NA,NA,NA
89252,63392,2533,NA,NA,NA,NA,NA
89253,63393,2657,NA,NA,NA,NA,NA
89254,63393,1791,NA,NA,NA,NA,NA
89254,63393,2185,NA,NA,NA,NA,NA
89254,63393,2461,NA,NA,NA,NA,NA
89255,63393,2547,NA,NA,NA,NA,NA
89256,63393,1797,NA,NA,NA,NA,NA
89256,63393,2663,NA,NA,NA,NA,NA
89257,63393,2114,NA,NA,NA,NA,NA
89257,63393,2535,NA,NA,NA,NA,NA
89258,63393,2444,NA,NA,NA,NA,NA
89259,63394,320,NA,NA,NA,NA,NA
89259,63394,722,NA,NA,NA,NA,NA
89259,63394,1625,NA,NA,NA,NA,NA
89259,63394,1052,NA,NA,NA,NA,NA
89259,63394,2130,NA,NA,NA,NA,NA
89259,63394,2544,NA,NA,NA,NA,NA
89260,63394,1791,NA,NA,NA,NA,NA
89260,63394,2185,NA,NA,NA,NA,NA
89260,63394,2461,NA,NA,NA,NA,NA
89261,63394,2456,NA,NA,NA,NA,NA
89262,63394,2099,NA,NA,NA,NA,NA
89262,63394,2396,NA,NA,NA,NA,NA
89263,63394,1129,NA,NA,NA,NA,NA
89263,63394,683,NA,NA,NA,NA,NA
89263,63394,1778,NA,NA,NA,NA,NA
89263,63394,2451,NA,NA,NA,NA,NA
89264,63394,2468,NA,NA,NA,NA,NA
89265,63394,2114,NA,NA,NA,NA,NA
89265,63394,2535,NA,NA,NA,NA,NA
89266,63399,2114,NA,NA,NA,NA,NA
89266,63399,2535,NA,NA,NA,NA,NA
89267,63400,2472,NA,NA,NA,NA,NA
89268,63401,2497,NA,NA,NA,NA,NA
89269,63401,2525,NA,NA,NA,NA,NA
89270,63401,2418,NA,NA,NA,NA,NA
89271,63402,2516,NA,NA,NA,NA,NA
89272,63402,1569,NA,NA,NA,NA,NA
89272,63402,2095,NA,NA,NA,NA,NA
89272,63402,2399,NA,NA,NA,NA,NA
89273,63403,2422,NA,NA,NA,NA,NA
89274,63403,2520,NA,NA,NA,NA,NA
89275,63403,2429,NA,NA,NA,NA,NA
89276,63404,2499,NA,NA,NA,NA,NA
89277,63404,2520,NA,NA,NA,NA,NA
89287,63421,2509,NA,NA,NA,NA,NA
89288,63421,2446,NA,NA,NA,NA,NA
89289,63421,2490,NA,NA,NA,NA,NA
89290,63421,944,NA,NA,NA,NA,NA
89290,63421,1062,NA,NA,NA,NA,NA
89290,63421,1733,NA,NA,NA,NA,NA
89290,63421,2419,NA,NA,NA,NA,NA
89291,63421,2070,NA,NA,NA,NA,NA
89291,63421,2156,NA,NA,NA,NA,NA
89291,63421,2433,NA,NA,NA,NA,NA
89292,63422,2539,NA,NA,NA,NA,NA
89293,63423,2529,NA,NA,NA,NA,NA
89294,63424,2445,NA,NA,NA,NA,NA
89295,63424,2540,NA,NA,NA,NA,NA
89296,63426,2497,NA,NA,NA,NA,NA
89297,63426,2504,NA,NA,NA,NA,NA
89298,63426,2108,NA,NA,NA,NA,NA
89298,63426,2414,NA,NA,NA,NA,NA
89299,63427,1811,NA,NA,NA,NA,NA
89299,63427,1018,NA,NA,NA,NA,NA
89299,63427,2218,NA,NA,NA,NA,NA
89299,63427,2484,NA,NA,NA,NA,NA
89300,63427,604,NA,NA,NA,NA,NA
89300,63427,1121,NA,NA,NA,NA,NA
89300,63427,2158,NA,NA,NA,NA,NA
89300,63427,2437,NA,NA,NA,NA,NA
89301,63427,2528,NA,NA,NA,NA,NA
89302,63427,2108,NA,NA,NA,NA,NA
89302,63427,2414,NA,NA,NA,NA,NA
89303,63453,604,NA,NA,NA,NA,NA
89303,63453,1121,NA,NA,NA,NA,NA
89303,63453,2158,NA,NA,NA,NA,NA
89303,63453,2437,NA,NA,NA,NA,NA
89304,63453,2404,NA,NA,NA,NA,NA
89305,63453,2528,NA,NA,NA,NA,NA
89306,63462,2548,NA,NA,NA,NA,NA
89307,63462,2462,NA,NA,NA,NA,NA
89308,63463,2517,NA,NA,NA,NA,NA
89309,63464,2368,NA,NA,NA,NA,NA
89309,63464,2471,NA,NA,NA,NA,NA
89310,63367,2417,NA,NA,NA,NA,NA
89311,63367,2367,NA,NA,NA,NA,NA
89311,63367,2407,NA,NA,NA,NA,NA
89312,63367,2550,NA,NA,NA,NA,NA
89313,63367,2075,NA,NA,NA,NA,NA
89313,63367,2440,NA,NA,NA,NA,NA
89314,63367,1300,NA,NA,NA,NA,NA
89314,63367,1783,NA,NA,NA,NA,NA
89314,63367,2178,NA,NA,NA,NA,NA
89314,63367,2453,NA,NA,NA,NA,NA
89315,63367,2529,NA,NA,NA,NA,NA
89316,63367,1577,NA,NA,NA,NA,NA
89316,63367,2091,NA,NA,NA,NA,NA
89316,63367,2402,NA,NA,NA,NA,NA
89317,63367,2479,NA,NA,NA,NA,NA
89318,63465,2501,NA,NA,NA,NA,NA
89319,63466,2406,NA,NA,NA,NA,NA
89320,63466,2092,NA,NA,NA,NA,NA
89320,63466,2400,NA,NA,NA,NA,NA
89321,63466,2528,NA,NA,NA,NA,NA
89322,63466,2486,NA,NA,NA,NA,NA
89323,63466,2514,NA,NA,NA,NA,NA
89324,63466,2658,NA,NA,NA,NA,NA
89325,63466,2524,NA,NA,NA,NA,NA
89326,63467,2175,NA,NA,NA,NA,NA
89326,63467,2452,NA,NA,NA,NA,NA
89327,63467,2493,NA,NA,NA,NA,NA
89328,63467,2536,NA,NA,NA,NA,NA
89329,63467,2458,NA,NA,NA,NA,NA
89330,63468,2548,NA,NA,NA,NA,NA
89331,63468,2485,NA,NA,NA,NA,NA
89332,63468,2660,NA,NA,NA,NA,NA
89333,63469,2485,NA,NA,NA,NA,NA
89334,63470,2550,NA,NA,NA,NA,NA
89336,63488,2493,NA,NA,NA,NA,NA
89337,63489,2445,NA,NA,NA,NA,NA
89338,63489,2516,NA,NA,NA,NA,NA
89339,63490,2235,NA,NA,NA,NA,NA
89339,63490,2522,NA,NA,NA,NA,NA
89340,63491,2092,NA,NA,NA,NA,NA
89340,63491,2400,NA,NA,NA,NA,NA
89341,63151,2664,NA,NA,NA,NA,NA
89342,63151,2409,NA,NA,NA,NA,NA
89343,63151,2540,NA,NA,NA,NA,NA
89344,63151,1803,NA,NA,NA,NA,NA
89344,63151,2202,NA,NA,NA,NA,NA
89344,63151,2473,NA,NA,NA,NA,NA
89345,63151,1129,NA,NA,NA,NA,NA
89345,63151,683,NA,NA,NA,NA,NA
89345,63151,1778,NA,NA,NA,NA,NA
89345,63151,2451,NA,NA,NA,NA,NA
89346,63151,2441,NA,NA,NA,NA,NA
89347,63151,2523,NA,NA,NA,NA,NA
89348,63492,2442,NA,NA,NA,NA,NA
89349,63492,1129,NA,NA,NA,NA,NA
89349,63492,683,NA,NA,NA,NA,NA
89349,63492,1778,NA,NA,NA,NA,NA
89349,63492,2451,NA,NA,NA,NA,NA
89350,63492,2121,NA,NA,NA,NA,NA
89350,63492,2530,NA,NA,NA,NA,NA
89351,63492,2161,NA,NA,NA,NA,NA
89351,63492,2439,NA,NA,NA,NA,NA
89352,63493,2529,NA,NA,NA,NA,NA
89353,63493,1804,NA,NA,NA,NA,NA
89353,63493,2205,NA,NA,NA,NA,NA
89353,63493,2474,NA,NA,NA,NA,NA
89354,63493,2183,NA,NA,NA,NA,NA
89354,63493,2457,NA,NA,NA,NA,NA
89355,63495,2670,NA,NA,NA,NA,NA
89356,63495,1930,NA,NA,NA,NA,NA
89356,63495,2491,NA,NA,NA,NA,NA
89369,63497,2517,NA,NA,NA,NA,NA
89370,63498,2497,NA,NA,NA,NA,NA
89371,63498,2405,NA,NA,NA,NA,NA
89372,63498,2518,NA,NA,NA,NA,NA
89373,63498,2391,NA,NA,NA,NA,NA
89374,63498,2416,NA,NA,NA,NA,NA
89375,63499,1129,NA,NA,NA,NA,NA
89375,63499,683,NA,NA,NA,NA,NA
89375,63499,1778,NA,NA,NA,NA,NA
89375,63499,2451,NA,NA,NA,NA,NA
89376,63499,2523,NA,NA,NA,NA,NA
89377,63499,2536,NA,NA,NA,NA,NA
89378,63499,2542,NA,NA,NA,NA,NA
89379,63499,2124,NA,NA,NA,NA,NA
89379,63499,2543,NA,NA,NA,NA,NA
89380,63500,2486,NA,NA,NA,NA,NA
89381,63501,320,NA,NA,NA,NA,NA
89381,63501,722,NA,NA,NA,NA,NA
89381,63501,1625,NA,NA,NA,NA,NA
89381,63501,1052,NA,NA,NA,NA,NA
89381,63501,2130,NA,NA,NA,NA,NA
89381,63501,2544,NA,NA,NA,NA,NA
89382,63501,2547,NA,NA,NA,NA,NA
89383,63501,1791,NA,NA,NA,NA,NA
89383,63501,2185,NA,NA,NA,NA,NA
89383,63501,2461,NA,NA,NA,NA,NA
89384,63501,2456,NA,NA,NA,NA,NA
89385,63501,2368,NA,NA,NA,NA,NA
89385,63501,2471,NA,NA,NA,NA,NA
89386,63501,2121,NA,NA,NA,NA,NA
89386,63501,2530,NA,NA,NA,NA,NA
89387,63501,2114,NA,NA,NA,NA,NA
89387,63501,2535,NA,NA,NA,NA,NA
89388,63502,2434,NA,NA,NA,NA,NA
89389,63502,2548,NA,NA,NA,NA,NA
89390,63502,2499,NA,NA,NA,NA,NA
89391,63504,2136,NA,NA,NA,NA,NA
89391,63504,2507,NA,NA,NA,NA,NA
89392,63504,1773,NA,NA,NA,NA,NA
89392,63504,2168,NA,NA,NA,NA,NA
89392,63504,2586,NA,NA,NA,NA,NA
89393,63504,1569,NA,NA,NA,NA,NA
89393,63504,2095,NA,NA,NA,NA,NA
89393,63504,2399,NA,NA,NA,NA,NA
89394,63504,1574,NA,NA,NA,NA,NA
89394,63504,2264,NA,NA,NA,NA,NA
89394,63504,2401,NA,NA,NA,NA,NA
89395,63504,2070,NA,NA,NA,NA,NA
89395,63504,2156,NA,NA,NA,NA,NA
89395,63504,2433,NA,NA,NA,NA,NA
89396,63504,744,NA,NA,NA,NA,NA
89396,63504,1182,NA,NA,NA,NA,NA
89396,63504,357,NA,NA,NA,NA,NA
89396,63504,2098,NA,NA,NA,NA,NA
89396,63504,2390,NA,NA,NA,NA,NA
89397,63504,2516,NA,NA,NA,NA,NA
89398,63504,2207,NA,NA,NA,NA,NA
89398,63504,2478,NA,NA,NA,NA,NA
89399,63504,2446,NA,NA,NA,NA,NA
89400,63504,2393,NA,NA,NA,NA,NA
89401,63504,2157,NA,NA,NA,NA,NA
89401,63504,2436,NA,NA,NA,NA,NA
89402,63504,1490,NA,NA,NA,NA,NA
89402,63504,1492,NA,NA,NA,NA,NA
89402,63504,1491,NA,NA,NA,NA,NA
89402,63504,1660,NA,NA,NA,NA,NA
89402,63504,2255,NA,NA,NA,NA,NA
89402,63504,2587,NA,NA,NA,NA,NA
89403,63504,2410,NA,NA,NA,NA,NA
89404,63504,2165,NA,NA,NA,NA,NA
89404,63504,2443,NA,NA,NA,NA,NA
89405,63504,2463,NA,NA,NA,NA,NA
89406,63504,2524,NA,NA,NA,NA,NA
89407,63504,2503,NA,NA,NA,NA,NA
89408,63504,1591,NA,NA,NA,NA,NA
89408,63504,2113,NA,NA,NA,NA,NA
89408,63504,2413,NA,NA,NA,NA,NA
89409,63504,1681,NA,NA,NA,NA,NA
89409,63504,2319,NA,NA,NA,NA,NA
89409,63504,2613,NA,NA,NA,NA,NA
89410,63504,2285,NA,NA,NA,NA,NA
89410,63504,2566,NA,NA,NA,NA,NA
89411,63505,2645,NA,NA,NA,NA,NA
89412,63505,2537,NA,NA,NA,NA,NA
89413,63505,2634,NA,NA,NA,NA,NA
89414,63506,2540,NA,NA,NA,NA,NA
89415,63507,2528,NA,NA,NA,NA,NA
89416,63507,2404,NA,NA,NA,NA,NA
89417,63507,2108,NA,NA,NA,NA,NA
89417,63507,2414,NA,NA,NA,NA,NA
89418,63508,2422,NA,NA,NA,NA,NA
89419,63508,2429,NA,NA,NA,NA,NA
89420,63508,3,NA,NA,NA,NA,NA
89420,63508,2546,NA,NA,NA,NA,NA
89421,63509,2520,NA,NA,NA,NA,NA
89422,63509,2429,NA,NA,NA,NA,NA
89423,63511,2467,NA,NA,NA,NA,NA
89424,63511,2462,NA,NA,NA,NA,NA
89425,63511,2398,NA,NA,NA,NA,NA
89426,63512,1782,NA,NA,NA,NA,NA
89426,63512,2172,NA,NA,NA,NA,NA
89426,63512,2450,NA,NA,NA,NA,NA
89427,63516,2462,NA,NA,NA,NA,NA
89428,63516,2422,NA,NA,NA,NA,NA
89429,63516,2485,NA,NA,NA,NA,NA
89430,63516,2429,NA,NA,NA,NA,NA
89431,63516,2467,NA,NA,NA,NA,NA
89432,63516,2520,NA,NA,NA,NA,NA
89433,63516,2538,NA,NA,NA,NA,NA
89434,63516,2541,NA,NA,NA,NA,NA
89435,63517,2405,NA,NA,NA,NA,NA
89436,63517,2518,NA,NA,NA,NA,NA
89437,63517,2539,NA,NA,NA,NA,NA
89438,63517,2528,NA,NA,NA,NA,NA
89440,63519,2486,NA,NA,NA,NA,NA
89441,63520,2233,NA,NA,NA,NA,NA
89441,63520,2498,NA,NA,NA,NA,NA
89442,63521,2181,NA,NA,NA,NA,NA
89442,63521,2459,NA,NA,NA,NA,NA
89443,63537,2391,NA,NA,NA,NA,NA
89444,63545,2649,NA,NA,NA,NA,NA
89445,63545,1722,NA,NA,NA,NA,NA
89445,63545,2630,NA,NA,NA,NA,NA
89446,63545,2230,NA,NA,NA,NA,NA
89446,63545,2592,NA,NA,NA,NA,NA
89447,63547,1920,NA,NA,NA,NA,NA
89447,63547,1907,NA,NA,NA,NA,NA
89447,63547,2341,NA,NA,NA,NA,NA
89447,63547,2617,NA,NA,NA,NA,NA
89448,63547,1722,NA,NA,NA,NA,NA
89448,63547,2630,NA,NA,NA,NA,NA
89449,63548,1722,NA,NA,NA,NA,NA
89449,63548,2630,NA,NA,NA,NA,NA
89450,63549,2573,NA,NA,NA,NA,NA
89451,63563,2426,NA,NA,NA,NA,NA
89452,63563,2223,NA,NA,NA,NA,NA
89452,63563,2515,NA,NA,NA,NA,NA
89453,63563,2124,NA,NA,NA,NA,NA
89453,63563,2543,NA,NA,NA,NA,NA
89454,63563,247,NA,NA,NA,NA,NA
89454,63563,2423,NA,NA,NA,NA,NA
89455,63563,2391,NA,NA,NA,NA,NA
89456,63563,2108,NA,NA,NA,NA,NA
89456,63563,2414,NA,NA,NA,NA,NA
89457,63563,2658,NA,NA,NA,NA,NA
89458,63563,2545,NA,NA,NA,NA,NA
89459,63563,2424,NA,NA,NA,NA,NA
89460,63564,2405,NA,NA,NA,NA,NA
89461,63564,2485,NA,NA,NA,NA,NA
89462,63564,2422,NA,NA,NA,NA,NA
89463,63564,2070,NA,NA,NA,NA,NA
89463,63564,2156,NA,NA,NA,NA,NA
89463,63564,2433,NA,NA,NA,NA,NA
89464,63564,2409,NA,NA,NA,NA,NA
89465,63564,2175,NA,NA,NA,NA,NA
89465,63564,2452,NA,NA,NA,NA,NA
89466,63564,2489,NA,NA,NA,NA,NA
89467,63564,2526,NA,NA,NA,NA,NA
89468,63564,2114,NA,NA,NA,NA,NA
89468,63564,2535,NA,NA,NA,NA,NA
89469,63564,1577,NA,NA,NA,NA,NA
89469,63564,2091,NA,NA,NA,NA,NA
89469,63564,2402,NA,NA,NA,NA,NA
89470,63564,2657,NA,NA,NA,NA,NA
89471,63564,2393,NA,NA,NA,NA,NA
89472,63565,2391,NA,NA,NA,NA,NA
89473,63565,2418,NA,NA,NA,NA,NA
89474,63565,2108,NA,NA,NA,NA,NA
89474,63565,2414,NA,NA,NA,NA,NA
89475,63568,2476,NA,NA,NA,NA,NA
89476,63568,2422,NA,NA,NA,NA,NA
89477,63568,3,NA,NA,NA,NA,NA
89477,63568,2546,NA,NA,NA,NA,NA
89478,63569,2510,NA,NA,NA,NA,NA
89479,63569,2524,NA,NA,NA,NA,NA
89480,63569,1591,NA,NA,NA,NA,NA
89480,63569,2113,NA,NA,NA,NA,NA
89480,63569,2413,NA,NA,NA,NA,NA
89481,63569,2509,NA,NA,NA,NA,NA
89482,63569,2537,NA,NA,NA,NA,NA
89483,63570,2541,NA,NA,NA,NA,NA
89484,63570,2660,NA,NA,NA,NA,NA
89485,63571,1791,NA,NA,NA,NA,NA
89485,63571,2185,NA,NA,NA,NA,NA
89485,63571,2461,NA,NA,NA,NA,NA
89486,63571,2547,NA,NA,NA,NA,NA
89487,63571,1797,NA,NA,NA,NA,NA
89487,63571,2663,NA,NA,NA,NA,NA
89488,63571,2536,NA,NA,NA,NA,NA
89489,63571,2368,NA,NA,NA,NA,NA
89489,63571,2471,NA,NA,NA,NA,NA
89490,63571,2121,NA,NA,NA,NA,NA
89490,63571,2530,NA,NA,NA,NA,NA
89491,63573,2493,NA,NA,NA,NA,NA
89492,63573,2397,NA,NA,NA,NA,NA
89493,63573,2099,NA,NA,NA,NA,NA
89493,63573,2396,NA,NA,NA,NA,NA
89494,63573,2235,NA,NA,NA,NA,NA
89494,63573,2522,NA,NA,NA,NA,NA
89495,63573,2114,NA,NA,NA,NA,NA
89495,63573,2535,NA,NA,NA,NA,NA
89496,63573,2149,NA,NA,NA,NA,NA
89496,63573,2427,NA,NA,NA,NA,NA
89497,63573,2458,NA,NA,NA,NA,NA
89498,63581,2256,NA,NA,NA,NA,NA
89498,63581,2558,NA,NA,NA,NA,NA
89499,63582,1712,NA,NA,NA,NA,NA
89499,63582,989,NA,NA,NA,NA,NA
89499,63582,2282,NA,NA,NA,NA,NA
89499,63582,2576,NA,NA,NA,NA,NA
89500,63584,2675,NA,NA,NA,NA,NA
89501,63585,2560,NA,NA,NA,NA,NA
89502,63590,2560,NA,NA,NA,NA,NA
89503,63592,2560,NA,NA,NA,NA,NA
89504,63593,1446,NA,NA,NA,NA,NA
89504,63593,1772,NA,NA,NA,NA,NA
89504,63593,2169,NA,NA,NA,NA,NA
89504,63593,2604,NA,NA,NA,NA,NA
89505,63593,1384,NA,NA,NA,NA,NA
89505,63593,1598,NA,NA,NA,NA,NA
89505,63593,1385,NA,NA,NA,NA,NA
89505,63593,2328,NA,NA,NA,NA,NA
89505,63593,2623,NA,NA,NA,NA,NA
89506,63593,1915,NA,NA,NA,NA,NA
89506,63593,2275,NA,NA,NA,NA,NA
89506,63593,2631,NA,NA,NA,NA,NA
89507,63593,2583,NA,NA,NA,NA,NA
89508,63593,2598,NA,NA,NA,NA,NA
89509,63593,2127,NA,NA,NA,NA,NA
89509,63593,2643,NA,NA,NA,NA,NA
89510,63593,477,NA,NA,NA,NA,NA
89510,63593,824,NA,NA,NA,NA,NA
89510,63593,1164,NA,NA,NA,NA,NA
89510,63593,1693,NA,NA,NA,NA,NA
89510,63593,2318,NA,NA,NA,NA,NA
89510,63593,2606,NA,NA,NA,NA,NA
89511,63593,2301,NA,NA,NA,NA,NA
89511,63593,2562,NA,NA,NA,NA,NA
89512,63596,2306,NA,NA,NA,NA,NA
89512,63596,2610,NA,NA,NA,NA,NA
89513,63597,1490,NA,NA,NA,NA,NA
89513,63597,1492,NA,NA,NA,NA,NA
89513,63597,1491,NA,NA,NA,NA,NA
89513,63597,1660,NA,NA,NA,NA,NA
89513,63597,2255,NA,NA,NA,NA,NA
89513,63597,2587,NA,NA,NA,NA,NA
89514,63598,2143,NA,NA,NA,NA,NA
89514,63598,2556,NA,NA,NA,NA,NA
89515,63605,2301,NA,NA,NA,NA,NA
89515,63605,2562,NA,NA,NA,NA,NA
89516,63606,1718,NA,NA,NA,NA,NA
89516,63606,1209,NA,NA,NA,NA,NA
89516,63606,1333,NA,NA,NA,NA,NA
89516,63606,2349,NA,NA,NA,NA,NA
89516,63606,2639,NA,NA,NA,NA,NA
89517,63606,2598,NA,NA,NA,NA,NA
89518,63606,2127,NA,NA,NA,NA,NA
89518,63606,2643,NA,NA,NA,NA,NA
89519,63606,1415,NA,NA,NA,NA,NA
89519,63606,1619,NA,NA,NA,NA,NA
89519,63606,1414,NA,NA,NA,NA,NA
89519,63606,2284,NA,NA,NA,NA,NA
89519,63606,2582,NA,NA,NA,NA,NA
89520,63606,477,NA,NA,NA,NA,NA
89520,63606,824,NA,NA,NA,NA,NA
89520,63606,1164,NA,NA,NA,NA,NA
89520,63606,1693,NA,NA,NA,NA,NA
89520,63606,2318,NA,NA,NA,NA,NA
89520,63606,2606,NA,NA,NA,NA,NA
89521,63612,2243,NA,NA,NA,NA,NA
89521,63612,2585,NA,NA,NA,NA,NA
89522,63612,1393,NA,NA,NA,NA,NA
89522,63612,2581,NA,NA,NA,NA,NA
89523,63613,2243,NA,NA,NA,NA,NA
89523,63613,2585,NA,NA,NA,NA,NA
89524,63613,616,NA,NA,NA,NA,NA
89524,63613,1009,NA,NA,NA,NA,NA
89524,63613,1686,NA,NA,NA,NA,NA
89524,63613,152,NA,NA,NA,NA,NA
89524,63613,2309,NA,NA,NA,NA,NA
89524,63613,2608,NA,NA,NA,NA,NA
89525,63614,2635,NA,NA,NA,NA,NA
89526,63615,2243,NA,NA,NA,NA,NA
89526,63615,2585,NA,NA,NA,NA,NA
89527,63616,1948,NA,NA,NA,NA,NA
89527,63616,1358,NA,NA,NA,NA,NA
89527,63616,2313,NA,NA,NA,NA,NA
89527,63616,2600,NA,NA,NA,NA,NA
89528,63616,2163,NA,NA,NA,NA,NA
89528,63616,2642,NA,NA,NA,NA,NA
89529,63617,2635,NA,NA,NA,NA,NA
89530,63627,1722,NA,NA,NA,NA,NA
89530,63627,2630,NA,NA,NA,NA,NA
89531,63627,2573,NA,NA,NA,NA,NA
89532,63629,2192,NA,NA,NA,NA,NA
89532,63629,2577,NA,NA,NA,NA,NA
89535,63631,1948,NA,NA,NA,NA,NA
89535,63631,1358,NA,NA,NA,NA,NA
89535,63631,2313,NA,NA,NA,NA,NA
89535,63631,2600,NA,NA,NA,NA,NA
89536,63634,2675,NA,NA,NA,NA,NA
89537,63635,1573,NA,NA,NA,NA,NA
89537,63635,2089,NA,NA,NA,NA,NA
89537,63635,2609,NA,NA,NA,NA,NA
89538,63636,2602,NA,NA,NA,NA,NA
89539,63637,2560,NA,NA,NA,NA,NA
89540,63638,2602,NA,NA,NA,NA,NA
89541,63639,2192,NA,NA,NA,NA,NA
