id,control_politico_id,activo,usercreated,usermodifed,created_at,updated_at,congresista_id
68600,1122,NA,NA,NA,NA,NA,1341
68601,1122,NA,NA,NA,NA,NA,1721
68602,1122,NA,NA,NA,NA,NA,1724
68603,1122,NA,NA,NA,NA,NA,1719
68604,1122,NA,NA,NA,NA,NA,1206
68605,1781,NA,NA,NA,NA,NA,1782
68606,1782,NA,NA,NA,NA,NA,1684
68607,1782,NA,NA,NA,NA,NA,1495
68608,1782,NA,NA,NA,NA,NA,1384
68609,1782,NA,NA,NA,NA,NA,734
68610,1720,NA,NA,NA,NA,NA,1782
68611,1658,NA,NA,NA,NA,NA,1737
68612,1586,NA,NA,NA,NA,NA,1737
68613,1844,NA,NA,NA,NA,NA,766
68614,1625,NA,NA,NA,NA,NA,1683
68615,1625,NA,NA,NA,NA,NA,737
68616,1625,NA,NA,NA,NA,NA,726
68617,1625,NA,NA,NA,NA,NA,1691
68618,1620,NA,NA,NA,NA,NA,1623
68619,1845,NA,NA,NA,NA,NA,1773
68623,1539,NA,NA,NA,NA,NA,1104
68626,992,NA,NA,NA,NA,NA,1699
68627,1721,NA,NA,NA,NA,NA,1737
68628,1735,NA,NA,NA,NA,NA,1635
68629,1746,NA,NA,NA,NA,NA,1846
68630,5,NA,NA,NA,NA,NA,320
68631,5,NA,NA,NA,NA,NA,501
68632,41,NA,NA,NA,NA,NA,744
68633,41,NA,NA,NA,NA,NA,737
68634,41,NA,NA,NA,NA,NA,726
68635,41,NA,NA,NA,NA,NA,1443
68636,41,NA,NA,NA,NA,NA,492
68637,1039,NA,NA,NA,NA,NA,501
68640,1708,NA,NA,NA,NA,NA,1581
68641,1708,NA,NA,NA,NA,NA,876
68643,43,NA,NA,NA,NA,NA,818
68644,43,NA,NA,NA,NA,NA,766
68660,46,NA,NA,NA,NA,NA,619
68661,46,NA,NA,NA,NA,NA,1093
68662,46,NA,NA,NA,NA,NA,48
68663,46,NA,NA,NA,NA,NA,575
68664,46,NA,NA,NA,NA,NA,1542
68679,44,NA,NA,NA,NA,NA,320
68680,44,NA,NA,NA,NA,NA,527
68681,44,NA,NA,NA,NA,NA,1718
68682,44,NA,NA,NA,NA,NA,1374
68683,45,NA,NA,NA,NA,NA,608
68693,50,NA,NA,NA,NA,NA,1718
68694,50,NA,NA,NA,NA,NA,723
68695,50,NA,NA,NA,NA,NA,1819
68701,1828,NA,NA,NA,NA,NA,681
68702,1828,NA,NA,NA,NA,NA,1718
68703,1828,NA,NA,NA,NA,NA,723
68704,1828,NA,NA,NA,NA,NA,1819
68705,1828,NA,NA,NA,NA,NA,830
68706,51,NA,NA,NA,NA,NA,681
68707,51,NA,NA,NA,NA,NA,1718
68708,51,NA,NA,NA,NA,NA,723
68709,51,NA,NA,NA,NA,NA,1819
68710,51,NA,NA,NA,NA,NA,830
68723,48,NA,NA,NA,NA,NA,1495
68724,48,NA,NA,NA,NA,NA,618
68725,48,NA,NA,NA,NA,NA,229
68726,48,NA,NA,NA,NA,NA,539
68727,48,NA,NA,NA,NA,NA,736
68728,48,NA,NA,NA,NA,NA,780
68766,1846,NA,NA,NA,NA,NA,732
68767,1846,NA,NA,NA,NA,NA,501
68768,1846,NA,NA,NA,NA,NA,1157
68769,1846,NA,NA,NA,NA,NA,856
68770,1846,NA,NA,NA,NA,NA,767
68774,1847,NA,NA,NA,NA,NA,856
68775,1848,NA,NA,NA,NA,NA,501
68778,1589,NA,NA,NA,NA,NA,1575
68779,1589,NA,NA,NA,NA,NA,1587
68780,1587,NA,NA,NA,NA,NA,1589
68782,1588,NA,NA,NA,NA,NA,419
68791,1549,NA,NA,NA,NA,NA,1718
68792,240,NA,NA,NA,NA,NA,1752
68793,240,NA,NA,NA,NA,NA,1185
68810,96,NA,NA,NA,NA,NA,1101
68811,96,NA,NA,NA,NA,NA,1679
68812,96,NA,NA,NA,NA,NA,623
68813,96,NA,NA,NA,NA,NA,217
68814,96,NA,NA,NA,NA,NA,1752
68815,96,NA,NA,NA,NA,NA,714
68816,96,NA,NA,NA,NA,NA,1430
68817,96,NA,NA,NA,NA,NA,1238
68829,1889,NA,NA,NA,NA,NA,726
68900,1758,NA,NA,NA,NA,NA,991
68901,1758,NA,NA,NA,NA,NA,1679
68906,1770,NA,NA,NA,NA,NA,1565
68907,1770,NA,NA,NA,NA,NA,1585
68911,1689,NA,NA,NA,NA,NA,1845
68913,1891,NA,NA,NA,NA,NA,1737
68932,1903,NA,NA,NA,NA,NA,477
68933,1904,NA,NA,NA,NA,NA,1737
68939,1906,NA,NA,NA,NA,NA,1716
68982,1900,NA,NA,NA,NA,NA,1737
69111,1914,NA,NA,NA,NA,NA,1565
69112,1914,NA,NA,NA,NA,NA,1716
69113,1914,NA,NA,NA,NA,NA,1501
69114,1914,NA,NA,NA,NA,NA,1585
69115,1914,NA,NA,NA,NA,NA,1717
69136,1917,NA,NA,NA,NA,NA,1565
69137,1917,NA,NA,NA,NA,NA,429
69178,1921,NA,NA,NA,NA,NA,1637
69269,1913,NA,NA,NA,NA,NA,1675
69290,1918,NA,NA,NA,NA,NA,1717
69291,1918,NA,NA,NA,NA,NA,1721
69292,1918,NA,NA,NA,NA,NA,1720
69294,1943,NA,NA,NA,NA,NA,1104
69296,1922,NA,NA,NA,NA,NA,1834
69297,1922,NA,NA,NA,NA,NA,1784
69298,1922,NA,NA,NA,NA,NA,1757
69299,1907,NA,NA,NA,NA,NA,1427
69300,1907,NA,NA,NA,NA,NA,1681
69301,1890,NA,NA,NA,NA,NA,1104
69303,1933,NA,NA,NA,NA,NA,1701
69310,1899,NA,NA,NA,NA,NA,714
69327,1925,NA,NA,NA,NA,NA,1629
69331,1888,NA,NA,NA,NA,NA,1129
69334,1910,NA,NA,NA,NA,NA,1635
69335,1910,NA,NA,NA,NA,NA,1782
69340,1944,NA,NA,NA,NA,NA,1770
69341,1944,NA,NA,NA,NA,NA,1571
69342,1944,NA,NA,NA,NA,NA,1639
69343,1944,NA,NA,NA,NA,NA,1578
69344,1944,NA,NA,NA,NA,NA,1632
69345,1944,NA,NA,NA,NA,NA,1721
69346,1944,NA,NA,NA,NA,NA,1815
69347,1944,NA,NA,NA,NA,NA,1735
69348,1944,NA,NA,NA,NA,NA,434
69349,1944,NA,NA,NA,NA,NA,1814
69350,1944,NA,NA,NA,NA,NA,1731
69351,1944,NA,NA,NA,NA,NA,802
69352,1944,NA,NA,NA,NA,NA,1825
69353,1944,NA,NA,NA,NA,NA,1631
69354,1944,NA,NA,NA,NA,NA,1699
69355,1944,NA,NA,NA,NA,NA,1769
69356,1944,NA,NA,NA,NA,NA,1591
69357,1944,NA,NA,NA,NA,NA,1823
69358,1944,NA,NA,NA,NA,NA,1702
69373,1901,NA,NA,NA,NA,NA,1608
69374,1901,NA,NA,NA,NA,NA,1798
69375,1901,NA,NA,NA,NA,NA,1759
69376,1901,NA,NA,NA,NA,NA,1791
69377,1901,NA,NA,NA,NA,NA,1820
69513,1882,NA,NA,NA,NA,NA,1674
69514,1882,NA,NA,NA,NA,NA,1452
69516,1951,NA,NA,NA,NA,NA,1452
69520,1919,NA,NA,NA,NA,NA,1718
69530,1923,NA,NA,NA,NA,NA,1645
69531,1923,NA,NA,NA,NA,NA,1717
69532,1923,NA,NA,NA,NA,NA,1721
69533,1923,NA,NA,NA,NA,NA,1720
69534,1923,NA,NA,NA,NA,NA,1664
69535,1923,NA,NA,NA,NA,NA,1699
69536,1923,NA,NA,NA,NA,NA,1632
69537,1923,NA,NA,NA,NA,NA,1918
69538,1923,NA,NA,NA,NA,NA,1702
69549,1924,NA,NA,NA,NA,NA,1565
69550,1924,NA,NA,NA,NA,NA,1717
69551,1924,NA,NA,NA,NA,NA,1639
69552,1924,NA,NA,NA,NA,NA,1384
69553,1924,NA,NA,NA,NA,NA,1193
69554,1924,NA,NA,NA,NA,NA,1606
69555,1924,NA,NA,NA,NA,NA,1716
69556,1924,NA,NA,NA,NA,NA,1501
69557,1924,NA,NA,NA,NA,NA,1718
69558,1924,NA,NA,NA,NA,NA,1585
69561,1927,NA,NA,NA,NA,NA,1829
69563,1928,NA,NA,NA,NA,NA,1580
69566,1929,NA,NA,NA,NA,NA,1647
69570,1909,NA,NA,NA,NA,NA,1825
69571,1909,NA,NA,NA,NA,NA,1631
69572,1909,NA,NA,NA,NA,NA,1591
69661,1949,NA,NA,NA,NA,NA,1581
69662,1949,NA,NA,NA,NA,NA,876
69694,1902,NA,NA,NA,NA,NA,1104
69695,1902,NA,NA,NA,NA,NA,1469
69696,1902,NA,NA,NA,NA,NA,1610
69779,1935,NA,NA,NA,NA,NA,1782
69780,1937,NA,NA,NA,NA,NA,876
69781,1937,NA,NA,NA,NA,NA,1578
69784,1959,NA,NA,NA,NA,NA,1694
69785,1959,NA,NA,NA,NA,NA,1585
69786,1945,NA,NA,NA,NA,NA,1468
69787,1945,NA,NA,NA,NA,NA,714
69788,1946,NA,NA,NA,NA,NA,1948
69789,1946,NA,NA,NA,NA,NA,1104
69790,1946,NA,NA,NA,NA,NA,1469
69791,1946,NA,NA,NA,NA,NA,1707
69794,1950,NA,NA,NA,NA,NA,726
69811,1938,NA,NA,NA,NA,NA,1775
69812,1938,NA,NA,NA,NA,NA,1840
69813,1938,NA,NA,NA,NA,NA,1822
69814,1938,NA,NA,NA,NA,NA,1784
69815,1947,NA,NA,NA,NA,NA,1674
69816,1947,NA,NA,NA,NA,NA,1490
69817,1947,NA,NA,NA,NA,NA,1915
69851,1934,NA,NA,NA,NA,NA,1608
69852,1934,NA,NA,NA,NA,NA,1798
69853,1934,NA,NA,NA,NA,NA,1759
69854,1934,NA,NA,NA,NA,NA,1791
69855,1934,NA,NA,NA,NA,NA,1820
69859,1920,NA,NA,NA,NA,NA,1104
69861,1862,NA,NA,NA,NA,NA,1610
69868,1936,NA,NA,NA,NA,NA,1804
69872,1961,NA,NA,NA,NA,NA,737
69879,1963,NA,NA,NA,NA,NA,1694
69880,1963,NA,NA,NA,NA,NA,1716
69881,1963,NA,NA,NA,NA,NA,1
69935,1968,NA,NA,NA,NA,NA,1717
69936,1968,NA,NA,NA,NA,NA,1721
69937,1968,NA,NA,NA,NA,NA,1720
69938,1968,NA,NA,NA,NA,NA,1664
69939,1968,NA,NA,NA,NA,NA,1699
69940,1968,NA,NA,NA,NA,NA,1632
69941,1968,NA,NA,NA,NA,NA,1918
69942,1968,NA,NA,NA,NA,NA,1702
69943,1879,NA,NA,NA,NA,NA,1639
69944,1879,NA,NA,NA,NA,NA,1645
69945,1879,NA,NA,NA,NA,NA,1717
69946,1879,NA,NA,NA,NA,NA,1721
69947,1879,NA,NA,NA,NA,NA,1720
69948,1879,NA,NA,NA,NA,NA,434
69949,1879,NA,NA,NA,NA,NA,1664
69950,1879,NA,NA,NA,NA,NA,1728
69951,1879,NA,NA,NA,NA,NA,802
69952,1879,NA,NA,NA,NA,NA,1699
69953,1879,NA,NA,NA,NA,NA,1632
69954,1879,NA,NA,NA,NA,NA,1918
69955,1879,NA,NA,NA,NA,NA,1702
69971,1970,NA,NA,NA,NA,NA,1770
69972,1970,NA,NA,NA,NA,NA,1623
69973,1970,NA,NA,NA,NA,NA,1581
70014,1958,NA,NA,NA,NA,NA,1104
70015,1958,NA,NA,NA,NA,NA,774
70016,1958,NA,NA,NA,NA,NA,1610
70028,1965,NA,NA,NA,NA,NA,1720
70029,1965,NA,NA,NA,NA,NA,1664
70030,1965,NA,NA,NA,NA,NA,802
70031,1966,NA,NA,NA,NA,NA,1678
70032,1966,NA,NA,NA,NA,NA,1422
70033,1967,NA,NA,NA,NA,NA,1585
70034,1967,NA,NA,NA,NA,NA,1639
70035,1967,NA,NA,NA,NA,NA,1384
70036,1967,NA,NA,NA,NA,NA,1193
70037,1967,NA,NA,NA,NA,NA,1606
70038,1967,NA,NA,NA,NA,NA,1718
70159,1984,NA,NA,NA,NA,NA,1602
70184,1971,NA,NA,NA,NA,NA,1674
70268,1981,NA,NA,NA,NA,NA,876
70269,1981,NA,NA,NA,NA,NA,1578
70277,1987,NA,NA,NA,NA,NA,1737
70278,1988,NA,NA,NA,NA,NA,1683
70279,1988,NA,NA,NA,NA,NA,1651
70280,1989,NA,NA,NA,NA,NA,1674
70281,1989,NA,NA,NA,NA,NA,1452
70282,1989,NA,NA,NA,NA,NA,176
70300,1977,NA,NA,NA,NA,NA,1804
70303,1978,NA,NA,NA,NA,NA,1734
70304,1978,NA,NA,NA,NA,NA,772
70319,1976,NA,NA,NA,NA,NA,1683
70320,1976,NA,NA,NA,NA,NA,726
70352,1836,NA,NA,NA,NA,NA,1819
70371,1994,NA,NA,NA,NA,NA,1775
70372,1994,NA,NA,NA,NA,NA,1784
70373,1994,NA,NA,NA,NA,NA,1757
70374,1994,NA,NA,NA,NA,NA,1822
70375,1994,NA,NA,NA,NA,NA,1840
70376,1994,NA,NA,NA,NA,NA,932
70432,2004,NA,NA,NA,NA,NA,1578
70481,1998,NA,NA,NA,NA,NA,1717
70482,1998,NA,NA,NA,NA,NA,1721
70483,1998,NA,NA,NA,NA,NA,1720
70484,1998,NA,NA,NA,NA,NA,434
70485,1998,NA,NA,NA,NA,NA,1664
70486,1998,NA,NA,NA,NA,NA,1728
70487,1998,NA,NA,NA,NA,NA,802
70488,1998,NA,NA,NA,NA,NA,970
70489,1998,NA,NA,NA,NA,NA,1699
70490,1998,NA,NA,NA,NA,NA,1632
70491,1998,NA,NA,NA,NA,NA,1918
70492,1998,NA,NA,NA,NA,NA,1702
70495,2002,NA,NA,NA,NA,NA,1573
70496,1948,NA,NA,NA,NA,NA,1782
70497,1948,NA,NA,NA,NA,NA,1569
70498,1948,NA,NA,NA,NA,NA,1841
70499,1972,NA,NA,NA,NA,NA,772
70500,1972,NA,NA,NA,NA,NA,876
70501,1972,NA,NA,NA,NA,NA,1813
70502,1972,NA,NA,NA,NA,NA,1763
70503,1972,NA,NA,NA,NA,NA,1576
70504,1972,NA,NA,NA,NA,NA,1578
70518,1974,NA,NA,NA,NA,NA,1842
70520,1969,NA,NA,NA,NA,NA,1694
70521,1969,NA,NA,NA,NA,NA,1716
70522,1979,NA,NA,NA,NA,NA,1678
70523,1979,NA,NA,NA,NA,NA,1669
70524,1979,NA,NA,NA,NA,NA,429
70525,1979,NA,NA,NA,NA,NA,1422
70526,2005,NA,NA,NA,NA,NA,1716
70527,2005,NA,NA,NA,NA,NA,714
70528,2005,NA,NA,NA,NA,NA,1384
70532,1991,NA,NA,NA,NA,NA,774
70533,1991,NA,NA,NA,NA,NA,1723
70534,1991,NA,NA,NA,NA,NA,1469
70547,2006,NA,NA,NA,NA,NA,1557
70550,1995,NA,NA,NA,NA,NA,623
70551,1995,NA,NA,NA,NA,NA,1639
70552,1995,NA,NA,NA,NA,NA,1469
70553,1995,NA,NA,NA,NA,NA,434
70554,1995,NA,NA,NA,NA,NA,1664
70555,1995,NA,NA,NA,NA,NA,734
70556,1995,NA,NA,NA,NA,NA,1683
70557,1995,NA,NA,NA,NA,NA,802
70558,1995,NA,NA,NA,NA,NA,1501
70559,1995,NA,NA,NA,NA,NA,1585
70560,1996,NA,NA,NA,NA,NA,1639
70565,2020,NA,NA,NA,NA,NA,738
70566,2020,NA,NA,NA,NA,NA,1584
70568,1980,NA,NA,NA,NA,NA,1581
70634,2026,NA,NA,NA,NA,NA,1867
70639,2027,NA,NA,NA,NA,NA,1782
70648,2024,NA,NA,NA,NA,NA,1736
70666,2023,NA,NA,NA,NA,NA,1469
70675,2029,NA,NA,NA,NA,NA,619
70676,1973,NA,NA,NA,NA,NA,1583
70677,1973,NA,NA,NA,NA,NA,1594
70680,1986,NA,NA,NA,NA,NA,1104
70681,1986,NA,NA,NA,NA,NA,1469
70682,2001,NA,NA,NA,NA,NA,1610
70683,1993,NA,NA,NA,NA,NA,1104
70684,1997,NA,NA,NA,NA,NA,1629
70685,1997,NA,NA,NA,NA,NA,1841
70686,1997,NA,NA,NA,NA,NA,1469
70691,2032,NA,NA,NA,NA,NA,1929
70743,2043,NA,NA,NA,NA,NA,1679
70748,2033,NA,NA,NA,NA,NA,774
70749,2034,NA,NA,NA,NA,NA,726
70750,2022,NA,NA,NA,NA,NA,1581
70751,2025,NA,NA,NA,NA,NA,1674
70752,2025,NA,NA,NA,NA,NA,1452
70753,2028,NA,NA,NA,NA,NA,714
70756,2046,NA,NA,NA,NA,NA,1589
70757,2046,NA,NA,NA,NA,NA,1741
70759,2030,NA,NA,NA,NA,NA,1966
70781,2035,NA,NA,NA,NA,NA,429
70782,2035,NA,NA,NA,NA,NA,1676
70783,2035,NA,NA,NA,NA,NA,1193
70784,276,NA,NA,NA,NA,NA,420
70785,2047,NA,NA,NA,NA,NA,420
70786,2047,NA,NA,NA,NA,NA,1669
70787,2047,NA,NA,NA,NA,NA,429
70788,2047,NA,NA,NA,NA,NA,1676
70799,2008,NA,NA,NA,NA,NA,1193
70800,2037,NA,NA,NA,NA,NA,1644
70801,2039,NA,NA,NA,NA,NA,1718
70804,1285,NA,NA,NA,NA,NA,1225
70805,1285,NA,NA,NA,NA,NA,267
70806,2048,NA,NA,NA,NA,NA,468
70875,2050,NA,NA,NA,NA,NA,1759
70876,2050,NA,NA,NA,NA,NA,1761
70877,2050,NA,NA,NA,NA,NA,766
70878,2050,NA,NA,NA,NA,NA,1762
70879,2051,NA,NA,NA,NA,NA,1341
70880,2052,NA,NA,NA,NA,NA,1826
70881,2052,NA,NA,NA,NA,NA,2065
70891,2053,NA,NA,NA,NA,NA,1129
70892,2053,NA,NA,NA,NA,NA,1637
70898,2056,NA,NA,NA,NA,NA,1683
70905,2057,NA,NA,NA,NA,NA,1737
70906,2057,NA,NA,NA,NA,NA,1611
70907,2057,NA,NA,NA,NA,NA,1760
70910,2058,NA,NA,NA,NA,NA,1770
70911,2058,NA,NA,NA,NA,NA,1581
70912,2059,NA,NA,NA,NA,NA,1623
70913,2059,NA,NA,NA,NA,NA,1581
70914,2060,NA,NA,NA,NA,NA,1834
70915,2060,NA,NA,NA,NA,NA,61
70916,2060,NA,NA,NA,NA,NA,1840
70917,2060,NA,NA,NA,NA,NA,1822
70926,2061,NA,NA,NA,NA,NA,1679
70956,2067,NA,NA,NA,NA,NA,1913
70957,2067,NA,NA,NA,NA,NA,1473
70958,2067,NA,NA,NA,NA,NA,1761
70959,2067,NA,NA,NA,NA,NA,1612
70960,2067,NA,NA,NA,NA,NA,1832
71013,2054,NA,NA,NA,NA,NA,1687
71014,2054,NA,NA,NA,NA,NA,477
71028,2064,NA,NA,NA,NA,NA,1629
71046,2075,NA,NA,NA,NA,NA,1666
71047,2076,NA,NA,NA,NA,NA,616
71048,2076,NA,NA,NA,NA,NA,1610
71127,2077,NA,NA,NA,NA,NA,1575
71128,2077,NA,NA,NA,NA,NA,1741
71129,2077,NA,NA,NA,NA,NA,1578
71130,2077,NA,NA,NA,NA,NA,1817
71131,2077,NA,NA,NA,NA,NA,1825
71132,2077,NA,NA,NA,NA,NA,1739
71140,2078,NA,NA,NA,NA,NA,1687
71141,2078,NA,NA,NA,NA,NA,1722
71142,2078,NA,NA,NA,NA,NA,1967
71143,2078,NA,NA,NA,NA,NA,1283
71144,2078,NA,NA,NA,NA,NA,1614
71215,2081,NA,NA,NA,NA,NA,1798
71216,2081,NA,NA,NA,NA,NA,766
71230,2082,NA,NA,NA,NA,NA,1931
71231,2082,NA,NA,NA,NA,NA,2061
71232,2082,NA,NA,NA,NA,NA,1833
71233,2082,NA,NA,NA,NA,NA,738
71234,2082,NA,NA,NA,NA,NA,1835
71235,2082,NA,NA,NA,NA,NA,1584
71236,2082,NA,NA,NA,NA,NA,962
71237,2082,NA,NA,NA,NA,NA,1935
71238,2082,NA,NA,NA,NA,NA,1927
71239,2082,NA,NA,NA,NA,NA,1576
71243,2083,NA,NA,NA,NA,NA,1639
71244,2084,NA,NA,NA,NA,NA,1666
71245,2084,NA,NA,NA,NA,NA,1104
71246,2084,NA,NA,NA,NA,NA,1942
71247,2084,NA,NA,NA,NA,NA,1707
71248,2084,NA,NA,NA,NA,NA,1920
71249,2084,NA,NA,NA,NA,NA,774
71250,2084,NA,NA,NA,NA,NA,1469
71251,2084,NA,NA,NA,NA,NA,1610
71252,2084,NA,NA,NA,NA,NA,793
71253,2084,NA,NA,NA,NA,NA,1039
71254,2084,NA,NA,NA,NA,NA,1948
71255,2084,NA,NA,NA,NA,NA,1771
71256,2084,NA,NA,NA,NA,NA,1723
71257,2084,NA,NA,NA,NA,NA,1773
71258,2084,NA,NA,NA,NA,NA,616
71264,1892,NA,NA,NA,NA,NA,1837
71265,1892,NA,NA,NA,NA,NA,1834
71266,1892,NA,NA,NA,NA,NA,2071
71267,1892,NA,NA,NA,NA,NA,1757
71268,1892,NA,NA,NA,NA,NA,1586
71269,1892,NA,NA,NA,NA,NA,1730
71270,1892,NA,NA,NA,NA,NA,202
71271,1892,NA,NA,NA,NA,NA,1829
71272,1892,NA,NA,NA,NA,NA,2064
71273,1892,NA,NA,NA,NA,NA,1822
71274,1892,NA,NA,NA,NA,NA,61
71275,1892,NA,NA,NA,NA,NA,1951
71276,1892,NA,NA,NA,NA,NA,1867
71277,1892,NA,NA,NA,NA,NA,1580
71278,1892,NA,NA,NA,NA,NA,1840
71279,1892,NA,NA,NA,NA,NA,932
71280,1892,NA,NA,NA,NA,NA,15
71281,1892,NA,NA,NA,NA,NA,1784
71308,2085,NA,NA,NA,NA,NA,1723
71309,2085,NA,NA,NA,NA,NA,1666
71310,2085,NA,NA,NA,NA,NA,1610
71321,2087,NA,NA,NA,NA,NA,991
71322,2087,NA,NA,NA,NA,NA,602
71323,2088,NA,NA,NA,NA,NA,1681
71324,2088,NA,NA,NA,NA,NA,1495
71325,2088,NA,NA,NA,NA,NA,1341
71326,2088,NA,NA,NA,NA,NA,1620
71331,2089,NA,NA,NA,NA,NA,1575
71380,2092,NA,NA,NA,NA,NA,1602
71409,2093,NA,NA,NA,NA,NA,1575
71410,2093,NA,NA,NA,NA,NA,1739
71411,2093,NA,NA,NA,NA,NA,1741
71412,2093,NA,NA,NA,NA,NA,1578
71413,2093,NA,NA,NA,NA,NA,1817
71414,2094,NA,NA,NA,NA,NA,738
71415,2094,NA,NA,NA,NA,NA,1927
71416,2094,NA,NA,NA,NA,NA,1584
71417,2094,NA,NA,NA,NA,NA,962
71418,2094,NA,NA,NA,NA,NA,1576
71419,2099,NA,NA,NA,NA,NA,1681
71420,2099,NA,NA,NA,NA,NA,1341
71421,2099,NA,NA,NA,NA,NA,1620
71422,2099,NA,NA,NA,NA,NA,623
71459,2097,NA,NA,NA,NA,NA,1842
71460,2097,NA,NA,NA,NA,NA,772
71461,2097,NA,NA,NA,NA,NA,2065
71462,2097,NA,NA,NA,NA,NA,1635
71463,2097,NA,NA,NA,NA,NA,1813
71464,2097,NA,NA,NA,NA,NA,1826
71465,2097,NA,NA,NA,NA,NA,1738
71472,2112,NA,NA,NA,NA,NA,1565
71473,2112,NA,NA,NA,NA,NA,774
71474,2112,NA,NA,NA,NA,NA,1585
71497,2125,NA,NA,NA,NA,NA,1452
71545,2127,NA,NA,NA,NA,NA,1932
71546,2127,NA,NA,NA,NA,NA,1828
71547,2113,NA,NA,NA,NA,NA,1679
71548,2109,NA,NA,NA,NA,NA,1694
71549,2109,NA,NA,NA,NA,NA,734
71557,2111,NA,NA,NA,NA,NA,1838
71558,2111,NA,NA,NA,NA,NA,1798
71559,2111,NA,NA,NA,NA,NA,1932
71560,2111,NA,NA,NA,NA,NA,766
71562,2120,NA,NA,NA,NA,NA,1837
71563,2120,NA,NA,NA,NA,NA,581
71564,2120,NA,NA,NA,NA,NA,2071
71565,2120,NA,NA,NA,NA,NA,1757
71566,2120,NA,NA,NA,NA,NA,1586
71567,2120,NA,NA,NA,NA,NA,202
71568,2120,NA,NA,NA,NA,NA,1822
71569,2120,NA,NA,NA,NA,NA,1951
71570,2120,NA,NA,NA,NA,NA,1867
71571,2120,NA,NA,NA,NA,NA,1840
71572,2120,NA,NA,NA,NA,NA,932
71573,2120,NA,NA,NA,NA,NA,1784
71574,2090,NA,NA,NA,NA,NA,1847
71575,2095,NA,NA,NA,NA,NA,1623
71576,2128,NA,NA,NA,NA,NA,1578
71586,2130,NA,NA,NA,NA,NA,1427
71587,2130,NA,NA,NA,NA,NA,1679
71599,2139,NA,NA,NA,NA,NA,1575
71625,2142,NA,NA,NA,NA,NA,1842
71626,2142,NA,NA,NA,NA,NA,772
71627,2142,NA,NA,NA,NA,NA,2065
71628,2142,NA,NA,NA,NA,NA,1635
71629,2142,NA,NA,NA,NA,NA,1813
71630,2142,NA,NA,NA,NA,NA,1826
71631,2142,NA,NA,NA,NA,NA,1738
71646,2145,NA,NA,NA,NA,NA,2073
71662,2146,NA,NA,NA,NA,NA,1225
71663,2146,NA,NA,NA,NA,NA,1395
71664,2146,NA,NA,NA,NA,NA,1931
71665,2146,NA,NA,NA,NA,NA,1589
71666,2146,NA,NA,NA,NA,NA,1833
71667,2146,NA,NA,NA,NA,NA,1803
71668,2146,NA,NA,NA,NA,NA,738
71669,2146,NA,NA,NA,NA,NA,1835
71670,2146,NA,NA,NA,NA,NA,1741
71671,2146,NA,NA,NA,NA,NA,1584
71672,2146,NA,NA,NA,NA,NA,962
71673,2146,NA,NA,NA,NA,NA,1629
71674,2146,NA,NA,NA,NA,NA,1927
71675,2146,NA,NA,NA,NA,NA,1935
71676,2146,NA,NA,NA,NA,NA,1576
71679,2147,NA,NA,NA,NA,NA,1796
71680,2147,NA,NA,NA,NA,NA,1762
71681,2147,NA,NA,NA,NA,NA,1588
71682,2141,NA,NA,NA,NA,NA,1578
71768,2150,NA,NA,NA,NA,NA,472
71789,2156,NA,NA,NA,NA,NA,1635
71798,2167,NA,NA,NA,NA,NA,1919
71799,2167,NA,NA,NA,NA,NA,420
71800,2167,NA,NA,NA,NA,NA,1937
71801,2167,NA,NA,NA,NA,NA,176
71896,2172,NA,NA,NA,NA,NA,615
71897,2172,NA,NA,NA,NA,NA,726
71898,2173,NA,NA,NA,NA,NA,1468
72005,2169,NA,NA,NA,NA,NA,1669
72006,2169,NA,NA,NA,NA,NA,1469
72018,2185,NA,NA,NA,NA,NA,1469
72023,2187,NA,NA,NA,NA,NA,1932
72024,2187,NA,NA,NA,NA,NA,1828
72030,2189,NA,NA,NA,NA,NA,1736
72031,2189,NA,NA,NA,NA,NA,1782
72048,2190,NA,NA,NA,NA,NA,1919
72049,2190,NA,NA,NA,NA,NA,420
72050,2190,NA,NA,NA,NA,NA,1937
72051,2190,NA,NA,NA,NA,NA,176
72060,2186,NA,NA,NA,NA,NA,1919
72061,2186,NA,NA,NA,NA,NA,429
72062,2186,NA,NA,NA,NA,NA,1586
72063,2186,NA,NA,NA,NA,NA,1921
72068,2191,NA,NA,NA,NA,NA,1631
72071,2192,NA,NA,NA,NA,NA,548
72078,2196,NA,NA,NA,NA,NA,726
72081,2148,NA,NA,NA,NA,NA,772
72083,2117,NA,NA,NA,NA,NA,1585
72084,2121,NA,NA,NA,NA,NA,1723
72085,2121,NA,NA,NA,NA,NA,1666
72086,2121,NA,NA,NA,NA,NA,1610
72090,2131,NA,NA,NA,NA,NA,1607
72091,2131,NA,NA,NA,NA,NA,1840
72092,2131,NA,NA,NA,NA,NA,1757
72096,2143,NA,NA,NA,NA,NA,420
72097,2143,NA,NA,NA,NA,NA,1669
72098,2143,NA,NA,NA,NA,NA,429
72099,2140,NA,NA,NA,NA,NA,1669
72100,2140,NA,NA,NA,NA,NA,1469
72101,2151,NA,NA,NA,NA,NA,774
72103,2152,NA,NA,NA,NA,NA,1798
72104,2152,NA,NA,NA,NA,NA,766
72105,2152,NA,NA,NA,NA,NA,1612
72106,2152,NA,NA,NA,NA,NA,962
72107,2153,NA,NA,NA,NA,NA,1927
