id,created_at,updated_at,tipo_investigacion_id,descripcion,congresista_id,activo,usercreated,usermodifed
281,30:30.0,50:42.1,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).",668,NA,NA,NA
182,38:13.7,51:33.3,24,"La Corte Suprema de Justicia se abstuvo de abrir investigación en contra del senador del Polo Democrático Alternativo, Alexánder López. El proceso que cursaba en contra de López hacía referencia a presuntos nexos con las Farc, pero no se encontraron pruebas sobre esa presunta relación. (12AGOST2011).

http://www.elespectador.com/noticias/politica/articulo-291416-se-abstienen-de-abrir-investigacion-contra-alexander-lopez-farcp
Visto: enero 24/13",668,NA,NA,NA
221,29:53.4,26:02.7,226,"El Juzgado Cuarto Penal del Circuito de Manizales lo declaró inocente del delito de peculado por apropiación en beneficio de terceros.(22MAY15). Por orden de la Sala Penal de la Corte Suprema de Justicia estuvo detenido por su presunta participación en el delito de peculado por apropiación. (05SEP12). Los hechos tienen relación con las irregularidades que se presentaron cuando fungió como gerente de la Caja de Vivienda de Manizales, hecho por el cual ya había rendido indagatoria hace unos meses.

http://www.elespectador.com/noticias/judicial/articulo-372806-capturan-al-congresista-jorge-hernan-mesa-botero
Visto: enero 24 de 2013.",1663,NA,NA,NA
420,03:09.5,03:09.5,156,"La apertura de indagación se da para corroborar y verificar la veracidad de una denuncia que se presentó en 2013 por Ricardo Cifuentes y Eduardo Carmelo, de la ONG Corporación Foro Ciudadano, quienes alegan la existencia de una presunta “compra de votos” por parte del Gobierno para la aprobación de proyectos de ley relacionados con la paz y la reelección presidencial de Juan Manuel Santos.

La denuncia afirma que a cambio de votos, se entregaban cupos indicativos, cargos públicos a familiares y a amigos de los congresistas o contratos, y “la adjudicación de contratación estatal prevista en el Consejo Nacional de Política Económica y Social (Conpes), dentro del cual se tenía proyectado la realización de unas obras públicas de desarrollo social en todo el territorio nacional en época de campaña electoral 2013-2014”.",140,NA,NA,NA
429,02:40.1,02:40.1,80,El Consejo de Estado decretó su pérdida de investidura por no asistir a mas de 6 plenarias en el Congreso. (14DIC18),2497,NA,NA,NA
430,01:00.8,06:41.0,134,El Consejo de Estado anuló su elección (09MAY19) por un mal conteo que le sumó 227 votos sin justificación aparente.,718,NA,NA,NA
422,19:47.4,37:45.2,138,"Con indagación preliminar en la Procuraduría General de la Nación (24FEB17) por haber viajado con recursos públicos en enero de este año a Estados Unidos, para participar en el acto de posesión del presidente Donald Trump.",2734,NA,NA,NA
421,07:15.2,56:40.1,1,"La Sala Penal de la Corte Suprema de Justicia abrió investigación preliminar al senador del Polo Democrático, Jesús Alberto Castilla Salazar por presuntos vínculos con la guerrilla del ELN. (20MAR18)",7969,NA,NA,NA
441,22:16.6,22:16.6,12,Violó el régimen de inhabilidades e incompatibilidades ya que se desempeñó como Gobernador del Huila hasta el 31 de diciembre de 1997 y se inscribió como candidato al Senado para las elecciones de marzo de 1998. (19MAR02),675,NA,NA,NA
432,01:03.3,05:59.0,134,"El Consejo de Estado decidió anular la resolución que le otorgó el derecho de ocupar una curul en la Cámara, por considerar que incurrió en doble militancia, según el artículo 107 de la Constitución.",2448,NA,NA,NA
431,58:01.4,06:25.6,134,"La elección de Mockus como senador quedó anulada (11ABR19) porque, según el Consejo de Estado, estaba viciada de nulidad. Todo a raíz de los contratos que Corpovisionarios, una entidad sin ánimo de lucro que fundó el exalcalde de Bogotá, celebró con el Estado en 2017, lo cual inhabilitaba a Mockus para ser elegido en cargos populares, porque era él quien figuraba oficialmente como representante legal de la organización.",13936,NA,NA,NA
433,34:19.5,34:19.5,138,"Con indagación preliminar en la Procuraduría General de la Nación (24FEB17) por haber viajado con recursos públicos en enero de este año a Estados Unidos, para participar en el acto de posesión del presidente Donald Trump.",177,NA,NA,NA
434,37:48.5,37:48.5,138,"Con indagación preliminar en la Procuraduría General de la Nación (24FEB17) por haber viajado con recursos públicos en enero de este año a Estados Unidos, para participar en el acto de posesión del presidente Donald Trump.",39,NA,NA,NA
195,12:48.0,09:05.6,80,"El Consejo de Estado encontró que Oviedo Alfaro había faltado, sin justa causa, a más de seis sesiones plenarias del Congreso en las que se debatieron y fallaron proyectos de ley. El parlamentario se encontraba  recluido en la casa fiscal de La Picota, al estar investigado por un doble homicidio cometido cerca de Armenia. (13JUL99).
",777,NA,NA,NA
436,13:45.1,13:45.1,12,Violación al régimen de inhabilidades. El congresista tenía un vínculo familiar con un miembro de la Comisión Nacional de Televisión al momento de su elección.,796,NA,NA,NA
189,50:00.4,18:37.0,55,"El 23 de mayo de 2000 perdió su investidura al demostrarse que incurrió en destinación indebida de recursos públicos, aprovechando su condición de miembro de la mesa directiva de la Cámara. (23MAY00). Sin embargo,  la Corte Suprema de Justicia lo absolvió de toda responsabilidad, por lo que a través de una tutela, recuperó la curul el 26 de octubre de 2005.

Visto: enero 24/13",605,NA,NA,NA
138,28:35.3,20:07.0,55,"Pérdida de investidura por celebración indebida de contratos (30MAY00). También fue condenado por la Corte Suprema de Justicia por concierto para delinquir, contrato sin cumplimiento de requisitos legales, y peculado por apropiación a la pena de siete años de prisión, a pagar una multa,  e inhabilitado para ejercer cargos públicos por siete años. (23SEPT03).


Visto: enero 24/13",419,NA,NA,NA
196,56:08.3,21:14.5,81,"Perdió su investidura el 20 de junio de 2000. La Corte Suprema de Justicia lo condenó en calidad de coautor del concurso de delitos conformado  por  concierto para delinquir, contrato sin cumplimiento de requisitos legales, y peculado por apropiación a la pena principal de doce (12) años  de prisión,  a  multa  por valor de  doscientos cincuenta y cuatro millones cincuenta y nueve mil quinientos veinte pesos ($254.059.520), a interdicción de los derechos de elegir, ser elegido, y ejercer cualquier otro derecho político por diez (10) años; y a pagar indemnización de perjuicios a favor de la Cámara de Representantes por valor de doscientos cuarenta y nueve millones ochocientos mil pesos ($ 249.800.000). (23SEPT03).

Visto: enero 24/13",826,NA,NA,NA
437,34:57.1,34:57.1,78,"El senador siguió desempeñando el oficio de locutor deportivo, tanto en radio, como en televisión. (18JUL00). Posteriormente, un fallo de tutela le restituyó la investidura. (16DIC03)",806,NA,NA,NA
179,00:09.9,39:14.6,55,"La Corte Suprema de Justicia condenó a 16 meses de prisión a Martínez por el delito de peculado culposo con concurso homogéneo y sucesivo. (05NOV08). Adicionalmente el Alto Tribunal le ordena pagar 40 salarios mínimos mensuales legales, es decir más de 18 millones de pesos, y lo condenó a la inhabilitación perpetua para el ejercicio de funciones públicas. Lo anterior como consecuencia de la conducta descuidada que tuvo como Presidente de la Cámara de Representantes en 1999, con respecto a dos contratos para la adquisición de papelería y formas continúas. La Corte consideró que Emilio Martínez faltó a los deberes de vigilancia, supervisión y control que tenía como presidente de esa institución. (30OCT00)

Visto: enero 24/13",690,NA,NA,NA
152,57:40.1,42:01.4,78,"Perdió su investidura por violación al régimen de inhabilidades e incompatibilidades (28NOV00). Gestionó ante la presidencia de la Cámara la celebración de un contrato.

La Corte Suprema de Justicia decidió condenarlo como determinador de los delitos de peculado por apropiación y contrato sin cumplimiento de requisitos legales, en concurso, a la pena principal de seis (6) años más seis (6) meses de prisión, a multa por valor de siete millones ochocientos treinta y nueve mil seiscientos ochenta pesos ($ 7.839.680), a interdicción de los derechos de elegir, ser elegido, y ejercer cualquier otro derecho político por un periodo igual al de la pena de prisión; y a pagar indemnización de perjuicios a favor de la Cámara de Representantes por valor de cinco millones de pesos ($ 5.000.000). (10AGO05).


Visto: enero 24/13",542,NA,NA,NA
438,46:30.1,46:30.1,55,Como vicepresidente de la Cámara realizó contrataciones irregulares que comprometieron dineros públicos. (05FEB01),435,NA,NA,NA
145,26:20.5,48:32.3,12,"El Consejo de Estado decretó la pérdida de investidura del Senador  (15MAY01). Escobar instauró acción de tutela contra el Consejo de Estado, declarada improcedente.  Durante el período constitucional 1998-2002, estaba inhabilitado para ser Congresista, ya que desde la fecha en que hizo dejación del cargo de Alcalde de Bosa, a la fecha de las elecciones para Senado de la República, no habían transcurrido 12 meses; que además, en su condición de Alcalde Local, de acuerdo con la delegación de funciones que para estos funcionarios se hizo mediante el Decreto Distrital No. 533 de 1993, a los cuales se les dio facultades de ordenadores del gasto, con cargo a los respectivos Fondos de Desarrollo Local, suscribió contratos por más de $5.000.000.000.

Visto: enero 24/13",525,NA,NA,NA
439,02:15.3,02:15.3,12,"El Consejo de Estado consideró que al momento de la elección, Carrillo ocupaba un cargo en el Inurbe del Tolima. (28AGO01)",424,NA,NA,NA
440,05:04.4,05:04.4,12,"El Consejo de Estado lo despojó de su investidura porque fue condenado, en el año 2000, por la Corte Suprema de Justicia a 42 meses de prisión por el delito de peculado por apropiación y falsedad. (04SEPT01)",579,NA,NA,NA
184,29:51.4,06:12.7,12,"En sentencia del Consejo de Estado del 05 de marzo de 2002 este determinó que infringió el régimen de inhabilidades para ser congresista y, concretamente, el numeral 2° del artículo 179 de la Constitución, por haber ejercido un cargo dotado de autoridad administrativa, en la misma circunscripción electoral, dentro de los doce meses anteriores a la elección.


Visto: enero 14/13",683,NA,NA,NA
435,46:48.9,52:25.9,229,La Procuraduría abrió investigación disciplinaria y lo suspendió por tres meses por presunta exigencia de dinero a miembro de su UTL. (05MAY19),7793,NA,NA,NA
116,38:34.0,38:19.5,12,"El congresista incurrió en la violación al régimen de inhabilidades e incompatibilidades, por existir en su contra sentencia condenatoria ejecutoriada al haber incurrido en los delitos de peculado por apropiación y enriquecimiento ilícito.  La justicia penal en fallo proferido el 2 de junio de 2004, condenó al ex congresista a la pena de 19 meses de prisión y multa, en providencia que cobró ejecutoria el día 17 de junio del mismo año. Como consecuencia de la sentencia en mención, la Mesa Directiva de la H. Cámara de Representantes declaró la falta absoluta del señor García Fernández y procedió a proveer su reemplazo (01NOV05). 

Visto: enero 28/13",555,NA,NA,NA
80,34:41.7,40:20.2,12,"Perdió la investidura por violación al régimen de inhabilidades al haber firmado un contrato con el Estado seis meses antes de su elección.(13FEB07). 


Visto: enero 30/13",567,NA,NA,NA
346,30:58.6,42:26.0,42,"La Sala Plena del Consejo de Estado decretó la pérdida de investidura del excongresista Holger Díaz, por haber incurrido en tráfico de influencias y conflicto de intereses al recibir comisiones del Grupo Saludcoop a cambio de favorecerlo en los trámites de una reforma a la salud en el Congreso. (19SEPT17)",2520,NA,NA,NA
330,00:26.9,43:49.4,12,"El Consejo de Estado encontró que el congresista está inmerso en una inhabilidad establecida en el numeral primero del artículo 179 de la Constitución Política, según la cual no podrán ser congresistas quienes hayan sido condenados en cualquier época por sentencia judicial, a pena privativa de la libertad, excepto por delitos políticos o culposos. (21JUN16)",7618,NA,NA,NA
443,46:34.0,46:34.0,78,"El congresista simultaneamente contrató con el Estado como accionista de la empresa de chance Aposucre y según la legislación no lo podía hacer. En su momento, Aposucre obtuvo una millonaria concesión para operar el juego de azar (el chance) durante cinco años en el departamento de Sucre. 28JUL15)",1208,NA,NA,NA
