id,control_politico_id,persona_id
75080,42090,1055
71896,35029,505
71897,35029,763
71898,35031,12
84095,50299,2463
84096,50327,9417
84097,50327,9562
84098,50327,8355
84099,50327,7911
85835,52400,482
85852,52423,482
85853,52423,2499
72005,35077,281
72006,35077,77
85854,52423,2502
85855,52423,7475
85856,52423,7850
85857,52423,2508
72018,35089,77
72023,35092,2812
72024,35092,1694
72027,35095,5274
72030,35098,2480
72031,35098,2499
85858,52423,1133
85859,52423,2515
85860,52423,9521
85861,52423,9427
85862,52423,2484
85863,52423,53
72048,35120,1800
72049,35120,896
72050,35120,2842
72051,35120,548
74551,38883,5274
85864,52423,873
85865,52423,2818
72060,35122,1800
72061,35122,906
72062,35122,2439
72063,35122,2759
72068,35128,819
72071,35139,10
72075,35149,5274
72078,35155,763
72081,34645,873
72083,34541,2279
72084,34589,1819
72085,34589,1279
72086,34589,2447
85866,52423,9129
72088,34435,5274
85869,50667,2012
72090,34770,106
72091,34770,2268
72092,34770,198
72096,34809,896
72097,34809,281
72098,34809,906
72099,34810,281
72100,34810,77
72101,34708,875
72102,34756,5274
72103,34921,2083
72104,34921,862
72105,34921,1219
72106,34921,182
72107,34916,2813
72108,34916,205
72109,34884,5274
72110,35009,198
72111,35009,106
72112,35009,590
72113,35009,2553
72114,35009,2268
72115,35009,2474
72116,34888,5274
72117,34717,2534
72118,35010,283
72119,35010,2479
85870,50667,8510
72121,34980,40
72122,35015,59
72146,34100,259
72147,34100,453
72148,34100,1513
72149,34100,1229
72150,34100,2031
72151,34100,1526
72152,34100,283
72153,34103,11
72154,34103,566
85882,53349,153
85883,53349,8474
72158,35186,5274
85884,53349,92
85885,53349,7646
86768,55698,7696
72173,35224,5274
72174,35235,2083
72175,35235,2506
72176,35235,2507
72177,35235,2029
72178,35235,1229
72179,35235,2491
72181,35239,5274
72183,35241,5274
72185,35273,2600
72186,35273,39
72187,35273,875
72188,35273,2447
72189,35273,1279
72204,35284,2499
72205,35284,2534
72206,35284,873
72207,35284,1202
72208,35284,2516
72209,35284,1912
72210,35284,1631
72216,35292,1186
72217,35292,12
72218,35292,791
72220,35300,1646
72224,35309,1513
72229,35318,763
86769,55698,6099
86770,55698,8180
72235,35322,8
72246,35331,2439
72247,35331,1527
72258,35339,1947
72259,35339,2500
72260,35339,2029
72261,35339,862
72262,35339,2027
72266,35337,2813
72267,35337,205
72268,35362,2813
72269,35365,259
72274,34379,5274
72275,35325,2233
72276,35325,66
72277,35325,763
72278,35325,668
72291,35019,1279
72292,35019,59
72293,35019,133
72294,35019,39
72295,35019,2600
72296,35019,875
72297,35019,77
72298,35019,2447
72299,35019,85
72300,35019,1208
72301,35019,153
72302,35019,1819
72303,35019,507
72304,34855,160
72305,34855,283
72306,34855,937
72307,34855,242
72308,34855,1970
72309,34855,2517
72310,34855,2521
72311,34855,507
72312,35212,4993
72313,35212,2463
72314,35212,2462
72315,35212,169
72316,35416,873
72317,35416,1631
72318,35023,2600
72320,35422,5274
86771,55698,809
86772,55698,7850
88101,57314,9435
74552,40639,1912
74553,40639,2395
74554,40639,2484
74555,40639,2533
88103,57324,192
88104,57324,2305
88105,57324,1292
88106,57324,7852
88107,57324,7694
88108,57324,9521
88109,57324,2484
88110,57324,398
88111,57324,2523
88112,57324,1245
88115,57364,7336
88116,57364,7314
75084,42094,906
88117,57369,7848
75085,42094,244
75086,42094,47
84109,50774,2305
84110,50774,2499
84111,50774,2246
84112,50774,7329
84113,50774,7694
84114,50774,7696
84115,50774,53
72405,35533,96
72406,35533,38
72407,35501,2496
72408,35501,2017
72409,35501,2108
72410,35501,142
72411,35501,2448
72412,35501,2514
72413,35501,819
72414,35501,110
72415,35501,283
72416,35501,1532
72430,35564,507
72431,35564,133
72432,35564,77
72433,35564,2447
72434,35564,59
72435,35564,85
72436,35564,1819
72437,35564,1279
72440,35567,288
72441,35567,169
72448,35599,5274
84116,50774,7354
72451,35630,5274
72467,35657,5274
72468,35664,1260
84117,50774,7679
88118,57369,7794
84119,50474,7792
84120,50474,446
84121,50480,59
72474,35678,101
72475,35158,2233
72476,35158,1055
72484,35028,2233
72485,35028,668
72491,35304,1526
72492,35513,2819
72493,35513,819
72494,35062,1526
72495,35437,875
72496,35437,1279
72497,35528,2233
72498,35528,763
84122,50480,875
72500,35537,9
72509,35541,2080
72510,35541,2455
72516,35085,2447
84123,50480,77
84124,50480,2447
84125,50464,997
72579,35826,1486
72580,35826,1055
84126,50464,7911
72597,35913,205
72598,35913,182
72602,35917,192
72603,35917,2522
72604,35917,2083
84127,50464,8344
84128,50464,2233
84129,50464,9562
84130,50464,1531
72613,35963,1912
72614,35963,2533
72615,35963,1693
84131,50464,8474
84132,50503,192
84133,50503,7969
84134,50503,2305
74291,40219,40
84135,50503,7911
84136,50503,8183
74292,40219,1714
72633,36030,192
72634,36030,2522
72635,36030,2083
84137,50503,2395
74293,40219,791
72640,35587,2017
72641,35587,2044
72642,35587,2479
84138,50503,7356
84139,50503,7679
88119,57369,1460
88120,57369,7767
72649,35681,1055
72650,35735,39
72651,35735,2447
72652,35735,1279
74561,41148,2456
74562,41148,297
74563,41148,244
72658,36089,5274
72660,36090,5274
72662,36093,2538
72665,36095,5274
75381,42382,5274
72683,36136,5274
72689,36188,1561
72690,36188,2517
72691,36188,213
72693,36193,1805
72694,36194,668
72733,35910,142
72738,35791,2514
72739,35791,142
72740,35999,1260
72753,35973,39
72754,36180,60
72755,36180,2279
72756,35892,5274
72807,36418,1055
72891,36096,5274
72896,36107,2480
72897,36107,873
72898,36107,1956
72899,36107,2516
72900,36129,875
72901,36129,77
72902,36129,39
72903,36152,1200
72905,36522,5274
72909,36566,122
72910,36566,1219
72911,36566,2263
72913,36567,656
72915,36576,656
74564,41226,2813
74565,41226,182
72933,36597,1803
72934,36597,1819
72935,36597,1804
72936,36597,1805
72937,36597,2734
72939,36622,5274
84143,50795,2459
84144,50796,2447
72943,36633,5274
75237,42259,2080
75238,42259,2506
75382,42402,259
84147,50844,7336
84148,50847,2305
84149,50847,8223
75383,42402,182
72953,36115,2506
72954,36115,2818
72955,36115,997
72956,36115,2535
72957,36171,9
72958,35829,288
75384,42402,718
72983,35968,59
72984,35968,875
72985,35968,39
72990,36714,873
72991,36714,1631
73025,36787,192
73026,36787,1894
73027,36787,2246
73028,36787,2449
73029,36787,1971
73030,36787,251
73031,36787,862
73034,36832,288
73035,36832,48
73036,36832,2233
73042,36284,288
73043,36284,832
73044,36284,1186
73045,36284,4
73046,36284,2600
73047,36284,1705
73048,36284,10
73049,36284,1805
73050,36284,48
73051,36284,1942
73052,36284,2012
73053,36284,2238
73054,36360,60
73055,36394,1912
73056,36394,123
73057,36394,547
73058,36394,819
73059,36394,2017
73060,36325,2533
73061,36352,131
73062,36352,12
73063,36352,2279
73064,36346,2012
73065,36346,1942
73066,36697,2520
73067,36578,2395
73098,36877,2027
73099,36877,2500
73100,36877,205
73101,36877,182
73107,36980,5274
85886,53215,7652
85887,53215,39
73112,37000,40
73124,37064,512
73125,37064,547
73126,37064,1646
73127,37064,2539
73131,37066,2520
73132,37066,2496
73133,37066,1334
85888,53215,40
73141,37073,2233
73142,37073,66
73144,37076,1055
73145,37079,5274
73146,37110,5274
73148,37209,2450
85889,53215,9
73165,37311,59
73166,37311,519
73175,37342,50
73176,37342,1180
73177,37342,906
73178,37342,47
73181,37356,1705
73182,37356,1052
73183,37213,2553
73184,37213,2530
73185,37213,2501
73186,37213,590
73187,37366,5274
73207,37369,192
73208,37369,2083
73209,37369,2533
73210,37369,182
73211,37369,213
73212,37397,2539
73213,37397,997
73214,37397,2455
73217,36913,112
73218,34469,9
73219,36834,5274
73220,36766,169
73221,36766,38
73222,36766,92
73223,36766,29
73224,36766,1804
73226,37476,2279
73227,36730,77
85890,53215,914
85891,53215,2238
74566,40969,832
74567,40969,566
73239,36735,1984
73240,36735,130
73241,36735,2501
73242,36735,2474
73243,36735,590
73244,36735,2127
73245,36735,115
73246,36735,1527
73247,36735,2268
74893,41967,66
85892,53215,297
73258,37069,907
73259,37058,1716
85893,53215,153
73266,37640,288
73267,37640,2233
73268,37462,5274
73275,37368,1219
73276,37368,205
73278,36799,47
73289,36847,512
73290,36847,2819
73291,36847,2535
73292,36847,1513
73293,36847,2506
73294,36847,2539
73295,36847,1646
73296,36847,1716
73297,36847,1781
73298,36847,2042
73306,37832,288
73307,37836,2233
85894,53215,8474
85895,53215,92
73405,38253,2491
85896,53215,7646
73432,38504,98
73433,38504,35
73434,38504,2279
73456,38528,5274
73469,38546,77
73475,38144,283
73489,38157,66
73490,38157,763
74310,40247,2600
74311,40247,59
74312,40247,2447
74728,41863,2080
74729,41863,2818
74730,41863,997
73539,38781,5274
73540,38794,5274
73541,38795,5274
73547,38312,2456
73548,38312,906
73549,38312,19
73550,38764,2456
73551,38764,906
73552,38764,19
73556,38165,10
73557,38278,2517
73558,38278,862
73559,38161,288
73560,38161,763
73594,38620,33
73595,38620,42
73596,38557,2233
73597,38557,668
73598,38608,2395
73599,38608,2500
73600,38608,4966
73601,38608,2027
73602,38608,2508
73603,38608,205
73604,38608,2029
73605,38608,1525
73606,38608,182
73607,38608,1947
73608,38608,2813
73615,38937,50
73616,38937,244
73655,38965,1984
73656,38965,2439
73657,38965,590
73658,38965,242
73659,38965,2268
73660,38965,189
73674,39002,5274
73680,39042,2080
73681,39042,997
73682,39042,2455
73684,39049,2818
73688,39056,1486
73693,39052,5274
73694,39064,5274
73695,39065,5274
73696,39066,5274
73700,38487,2817
73701,38487,2759
73702,38487,136
73703,38487,2039
73704,38487,1693
73705,38487,656
73706,38487,2536
73707,38487,1522
73708,38487,148
73709,38487,122
73710,38487,2263
73711,38487,1625
73712,38487,6042
73713,38487,1531
73714,38487,922
73715,38487,127
84154,50848,2238
84155,50851,519
73751,38151,133
73752,38151,39
73753,38151,875
73754,38151,77
73755,38151,2447
73756,38151,85
73757,38151,1819
73758,38151,1279
84174,50912,2523
84175,50912,9733
84176,50912,205
84178,50918,7554
84181,50920,8344
84182,50920,997
84184,50929,9481
84185,50929,59
84186,50120,9481
84187,50120,59
84188,50938,8344
84189,50938,997
73784,39140,98
73785,39140,35
73786,39140,2279
73788,39221,5274
73789,39222,5274
73790,39225,47
73793,39265,2233
73794,39265,763
73797,39059,11
73799,38812,9
75100,42107,257
75101,42107,2502
75102,42107,2246
75103,42107,2449
75104,42107,1178
75105,42107,2523
73819,38860,2496
73820,38860,1984
73821,38860,1605
73822,38860,2439
73823,38860,2504
73824,38860,1133
73825,38860,590
73826,38860,2031
73827,38860,242
73828,38860,2494
73829,38860,3256
73830,38860,2268
73831,38860,189
73832,38860,318
73833,38860,2501
73844,39290,2496
73845,39290,1984
73846,39290,2501
73847,39290,590
73848,39290,2031
73849,39290,242
73850,39290,3256
73851,39290,2268
73852,39290,189
73853,39290,318
73855,38973,2499
73856,38973,2534
73857,38973,873
73858,38973,1202
73859,38973,1970
73860,38973,1912
73861,38664,2817
73862,38664,2759
73863,38664,136
73864,38664,2039
73865,38664,1693
73866,38664,656
73867,38664,2536
73868,38664,1522
73869,38664,148
73870,38664,122
73871,38664,2263
73872,38664,1625
73873,38664,6042
73874,38664,1531
73875,38664,922
73876,38664,127
73877,39014,5274
73878,39070,2491
73879,38760,40
73880,38760,2233
73881,38760,875
84192,50694,9481
84193,50694,77
84194,50797,7792
84195,50657,2818
84196,50657,9193
84197,50657,7437
84198,50657,7470
84199,50657,9427
84200,50657,8598
73945,39399,97
73946,39399,244
73954,39441,5274
73955,39443,5274
84201,50657,7739
84202,50657,9406
84203,50657,7839
84204,50779,7854
84206,50979,2113
84207,50979,997
73996,39585,5274
74000,39631,40
74001,39631,1714
74002,39631,791
74009,39648,1615
74010,39648,2514
74011,39648,2515
74012,39648,283
74013,39648,1532
74014,39648,1246
74022,39683,1804
74024,39705,5274
74025,39706,5274
84208,50979,7430
84209,50979,8223
84210,50979,8585
84211,50979,9387
84212,50979,9554
84213,50979,1615
74032,39712,5274
74033,39731,5274
84214,50979,7696
74078,39854,2395
74079,39854,182
84215,50979,2448
84216,50979,2447
84217,50979,9462
84218,50979,183
84219,50979,2456
84220,50979,9081
84221,50979,731
84222,50979,7799
84223,50979,8893
84224,50979,1279
84226,51018,519
84227,51033,13
84228,51033,38
74903,41893,100
74904,41893,6057
74905,41893,11
74906,41893,1260
74907,41893,2459
74908,41893,1052
74909,41893,2238
75403,42416,2496
75404,42416,1984
75405,42416,2530
75406,42416,1605
75407,42416,2439
75408,42416,2443
75409,42416,590
75410,42416,1720
75411,42416,6099
75412,42416,3256
75413,42416,2268
75414,42416,2501
88143,57135,933
88144,57107,2084
88145,57029,7336
75499,42412,2080
75500,42412,2506
75501,42412,547
75502,42412,2539
88146,57029,7679
88147,57412,8546
88148,57418,211
75513,42227,970
75514,42227,259
75515,42227,2813
75516,42300,9
75517,41971,832
75518,41971,566
88149,57418,9387
88150,57418,7437
75550,42422,2816
75551,42422,1219
75552,42422,2084
75553,42422,906
75554,42422,2507
75555,42422,50
75556,42422,2039
75557,42422,1785
75558,42377,914
75559,42377,11
75560,42377,1260
75561,42377,2238
75562,42377,2459
75564,42434,2462
75565,42370,875
75566,42370,77
75567,42370,2447
75571,42648,5274
75572,42655,256
75573,42655,1956
75574,42655,2534
75575,42655,2516
75576,42655,1950
75577,42655,1631
88151,57418,9427
88152,57418,9593
88153,57418,7739
75623,42425,288
75624,42425,2238
75625,42425,47
75626,42562,9
75627,42562,47
75629,42527,2501
75630,42543,2533
75631,42543,2534
75635,42790,5274
75636,42793,92
88154,57418,2109
75641,42829,5274
88155,57418,9406
88156,57418,7839
88157,57421,873
88158,57421,7354
75647,42876,142
75651,42887,205
75654,42893,5274
88183,57510,2499
88184,57510,2084
86784,55727,2515
86785,55727,107
86786,55727,1334
75685,42979,1217
75686,42979,2504
75687,42979,2027
75688,42979,2517
75689,42979,1720
75690,42979,2522
75691,43012,38
86787,55606,2515
86788,55606,107
86789,55606,1334
88185,57510,7621
75711,43089,1055
86791,55736,2459
88186,57510,107
88187,57510,206
88188,57510,7696
88189,57510,1334
75718,42688,2080
75719,42688,259
75720,42688,142
75721,42688,2448
75722,42688,242
75723,42688,862
75724,42688,1912
75725,42688,1177
75726,42688,2395
75727,42688,2813
75728,42688,318
75729,42731,873
75730,42731,1631
75731,42731,2521
75733,42703,2819
75734,42703,2533
75735,42691,1693
75736,42715,5274
75737,42698,122
88190,57510,8599
75749,43165,2506
75750,43165,2818
75751,43165,2535
75764,43185,2456
75765,43185,50
75766,43185,906
88191,57510,8567
86800,55746,7354
86801,55746,2516
88192,57510,1177
88193,57510,7354
75775,43044,937
75776,43044,922
75777,43051,5274
75778,42978,5274
88194,57510,283
88195,57510,1532
75781,43063,5274
88196,57510,1693
88197,57516,40
88198,57516,1513
75786,43303,5274
88199,57516,875
75788,43318,288
75789,43318,20
75790,43318,906
75791,43318,548
75792,43318,177
88200,57516,77
88201,57516,2734
88202,57516,85
88203,57516,9430
88204,57516,9481
88205,57523,482
88206,57523,2499
88207,57523,2502
88208,57523,7475
88209,57523,7850
88210,57523,2508
88211,57523,1133
88212,57523,2515
88213,57523,873
88214,57523,9427
75828,43079,77
75829,43079,2447
75830,43172,1894
75831,43172,2449
75832,43172,1971
75833,43172,2491
75834,43172,2246
75835,43102,283
75836,43098,283
75837,43160,2506
75838,43179,96
88215,57523,2484
75839,43179,4
75840,43192,1055
75841,43398,2448
75842,43398,819
75846,43443,873
75847,43443,1631
75849,43447,38
75856,43461,5274
75857,43467,47
88167,57480,9488
88168,57480,9554
84233,51053,9481
84234,51053,59
84235,51116,1527
84236,50748,1527
84239,51133,8344
84240,51133,997
84241,51161,2113
84243,51164,9435
75890,43425,77
75894,42825,59
75895,42890,39
75914,43699,2459
75915,43711,77
75916,43711,2447
75917,43716,59
75921,43742,2534
75936,43780,5274
75938,43735,2539
75939,43735,1781
75940,43735,2535
84245,51175,9462
84250,51178,1456
84251,51178,9473
84252,51178,8366
84253,51178,9462
84254,51181,7696
75963,43543,2818
75964,43533,656
75965,43517,1177
75966,43517,2083
75967,43517,862
75968,43393,5274
75969,43573,5274
75978,43958,1177
75997,43974,2496
75998,43974,656
75999,43974,2084
76000,43974,937
76001,43974,106
76002,43974,107
76003,43974,47
76004,43974,1456
76005,43974,189
76006,43974,2127
76007,43974,244
76008,43974,2039
76009,43974,1527
76010,43974,2456
76011,43974,922
76012,43974,1167
76013,43974,2842
76014,43974,2263
76017,44000,914
76019,44007,906
76020,44007,244
76021,44007,47
88216,57523,53
88217,57523,9129
88218,57523,2818
88281,57701,7336
76030,44089,96
76031,44089,10
76044,44117,100
76045,44117,6057
76046,44117,11
76047,44117,1266
76048,44117,1052
76049,44117,914
76050,44117,2459
76051,44117,1468
76052,44117,2238
76055,44127,5274
76056,44143,2080
76057,44143,2818
76058,44143,2819
76059,44143,2535
76060,44143,2506
76061,44143,1646
76062,44143,211
76063,44143,1781
76064,44143,792
76065,44143,2442
76078,44159,281
76079,44159,668
76080,44159,2233
88282,57701,7314
88283,57708,8775
76083,43777,1266
76084,43777,1819
76085,43777,1804
76086,43777,1805
76087,43777,2734
76090,43694,192
76091,43694,819
76092,43694,862
76094,43745,288
76095,43745,2233
76096,43745,668
76097,43665,1804
76100,44220,281
84277,51171,9482
84278,51378,9482
84283,51385,1456
84284,51385,9473
84285,51385,8366
84286,51385,9462
84287,51387,2459
84288,50867,2818
84289,50867,9193
84290,50867,7437
84291,50867,7470
84292,50867,9427
84293,50867,8598
76133,44383,288
84294,50867,7739
84295,50867,9406
84296,50867,7839
84297,50923,1527
76138,44423,1805
84298,50978,9435
76143,44444,5274
76144,44447,283
76151,44554,1992
76155,44561,914
76156,44578,2447
76159,44583,77
76165,44603,5274
76168,44665,566
76169,44750,50
76170,44750,244
76171,44761,88
76172,44761,1055
76176,44780,668
76194,45068,27
76198,45125,1804
76200,45136,5274
76202,45139,1805
76203,45171,6057
76213,45295,1912
76214,45295,2450
76215,45295,2533
76216,45306,2491
76217,44203,205
76230,44016,288
76231,44016,1486
76232,44016,505
76233,44016,668
76234,44016,2462
76235,44016,1055
76238,43912,2534
85923,54760,2818
85924,54760,9
85925,54760,20
85926,54760,2459
85927,54760,933
85928,54760,38
85929,54760,9129
85930,54760,7850
85931,54760,2734
85932,54760,9521
85933,54760,7475
85934,54760,2484
85935,54760,53
85936,54760,2499
85937,54760,2502
85938,54760,2508
85939,54760,2515
85940,54760,9562
85941,54760,9435
85942,54760,482
85943,54760,7911
85944,54760,873
85945,54760,1133
85946,54760,7792
85947,54760,9427
85948,54760,2452
85949,54767,2818
85950,54767,9
85951,54767,20
85952,54767,2459
85953,54767,933
85954,54767,38
85955,54767,9129
85956,54767,7850
85957,54767,2734
85958,54767,9521
85959,54767,7475
85960,54767,2484
85961,54767,53
85962,54767,2499
85963,54767,2502
85964,54767,2508
85965,54767,2515
85966,54767,9562
85967,54767,9435
85968,54767,482
85969,54767,7911
85970,54767,873
85971,54767,1133
85972,54767,7792
85973,54767,9427
85974,54767,2452
