id,control_politico_id,persona_id,asistencia_id,tipo_citado,activo,usercreated,usermodifed,created_at,updated_at
623,8630,18861,5,0,NA,NA,NA,NA,NA
624,8630,18862,5,0,NA,NA,NA,NA,NA
625,8630,18863,5,0,NA,NA,NA,NA,NA
626,8630,18883,5,0,NA,NA,NA,NA,NA
627,8630,18877,5,0,NA,NA,NA,NA,NA
628,8630,18879,5,0,NA,NA,NA,NA,NA
629,8630,18882,5,0,NA,NA,NA,NA,NA
630,8630,18871,5,0,NA,NA,NA,NA,NA
631,8630,18872,5,0,NA,NA,NA,NA,NA
632,8630,18873,5,0,NA,NA,NA,NA,NA
633,8630,18874,5,0,NA,NA,NA,NA,NA
634,8630,18875,5,0,NA,NA,NA,NA,NA
635,8630,18876,5,0,NA,NA,NA,NA,NA
636,8630,18870,5,0,NA,NA,NA,NA,NA
637,8630,18866,5,0,NA,NA,NA,NA,NA
638,8630,15808,5,0,NA,NA,NA,NA,NA
639,8630,14935,5,0,NA,NA,NA,NA,NA
640,8630,16244,5,0,NA,NA,NA,NA,NA
641,8630,17711,5,0,NA,NA,NA,NA,NA
642,8930,18519,5,0,NA,NA,NA,NA,NA
643,9167,18490,5,0,NA,NA,NA,NA,NA
644,9167,18891,5,0,NA,NA,NA,NA,NA
645,9167,18454,5,0,NA,NA,NA,NA,NA
646,9189,18490,5,0,NA,NA,NA,NA,NA
647,9189,18891,5,0,NA,NA,NA,NA,NA
648,9216,18861,5,0,NA,NA,NA,NA,NA
649,9216,18862,5,0,NA,NA,NA,NA,NA
650,9216,18863,5,0,NA,NA,NA,NA,NA
651,9216,18883,5,0,NA,NA,NA,NA,NA
652,9216,18879,5,0,NA,NA,NA,NA,NA
653,9216,18877,5,0,NA,NA,NA,NA,NA
654,9216,18873,5,0,NA,NA,NA,NA,NA
655,9216,18882,5,0,NA,NA,NA,NA,NA
656,9216,18871,5,0,NA,NA,NA,NA,NA
657,9216,18872,5,0,NA,NA,NA,NA,NA
658,9216,18874,5,0,NA,NA,NA,NA,NA
659,9216,18875,5,0,NA,NA,NA,NA,NA
660,9216,18876,5,0,NA,NA,NA,NA,NA
661,9216,18892,5,0,NA,NA,NA,NA,NA
662,9216,18869,5,0,NA,NA,NA,NA,NA
663,9216,18868,5,0,NA,NA,NA,NA,NA
664,9216,18867,5,0,NA,NA,NA,NA,NA
665,9216,18865,5,0,NA,NA,NA,NA,NA
666,9253,15381,5,0,NA,NA,NA,NA,NA
667,9253,18864,5,0,NA,NA,NA,NA,NA
668,9253,14935,5,0,NA,NA,NA,NA,NA
669,9253,18894,5,0,NA,NA,NA,NA,NA
670,9253,17182,5,0,NA,NA,NA,NA,NA
671,9253,18895,5,0,NA,NA,NA,NA,NA
672,9253,17819,5,0,NA,NA,NA,NA,NA
673,9253,18896,5,0,NA,NA,NA,NA,NA
674,9253,18897,5,0,NA,NA,NA,NA,NA
675,9253,18898,5,0,NA,NA,NA,NA,NA
676,9253,18899,5,0,NA,NA,NA,NA,NA
677,9357,18400,2,0,NA,NA,NA,NA,NA
678,9357,18787,5,0,NA,NA,NA,NA,NA
679,9504,18904,5,0,NA,NA,NA,NA,NA
680,9507,18428,5,0,NA,NA,NA,NA,NA
681,9507,18490,5,0,NA,NA,NA,NA,NA
682,9527,18428,5,0,NA,NA,NA,NA,NA
683,9527,18490,5,0,NA,NA,NA,NA,NA
684,9553,18910,5,0,NA,NA,NA,NA,NA
685,9553,18911,5,0,NA,NA,NA,NA,NA
686,9553,18912,5,0,NA,NA,NA,NA,NA
687,9553,18913,5,0,NA,NA,NA,NA,NA
688,9553,18914,5,0,NA,NA,NA,NA,NA
689,9553,18915,5,0,NA,NA,NA,NA,NA
690,9569,18910,5,0,NA,NA,NA,NA,NA
691,9569,18911,5,0,NA,NA,NA,NA,NA
692,9569,18912,5,0,NA,NA,NA,NA,NA
693,9569,18913,5,0,NA,NA,NA,NA,NA
694,9569,18914,5,0,NA,NA,NA,NA,NA
695,9569,18915,5,0,NA,NA,NA,NA,NA
696,9595,18400,5,0,NA,NA,NA,NA,NA
697,9595,18599,5,0,NA,NA,NA,NA,NA
698,9650,18918,5,0,NA,NA,NA,NA,NA
699,9650,18919,5,0,NA,NA,NA,NA,NA
700,9650,18920,5,0,NA,NA,NA,NA,NA
701,9650,18921,5,0,NA,NA,NA,NA,NA
702,9650,18923,5,0,NA,NA,NA,NA,NA
703,9650,18924,5,0,NA,NA,NA,NA,NA
704,9682,18544,5,0,NA,NA,NA,NA,NA
705,9682,18409,5,0,NA,NA,NA,NA,NA
706,9682,18925,5,0,NA,NA,NA,NA,NA
707,9682,18926,5,0,NA,NA,NA,NA,NA
708,9682,18927,5,0,NA,NA,NA,NA,NA
709,9682,18928,5,0,NA,NA,NA,NA,NA
710,9682,18929,5,0,NA,NA,NA,NA,NA
711,9682,18930,5,0,NA,NA,NA,NA,NA
712,9682,18931,5,0,NA,NA,NA,NA,NA
713,9695,18521,5,0,NA,NA,NA,NA,NA
714,9695,18744,5,0,NA,NA,NA,NA,NA
715,9695,18601,5,0,NA,NA,NA,NA,NA
716,9695,18932,5,0,NA,NA,NA,NA,NA
717,9695,18742,5,0,NA,NA,NA,NA,NA
718,9695,18743,5,0,NA,NA,NA,NA,NA
719,9695,18933,5,0,NA,NA,NA,NA,NA
720,9695,18934,5,0,NA,NA,NA,NA,NA
721,9713,18647,5,0,NA,NA,NA,NA,NA
722,9713,18936,5,0,NA,NA,NA,NA,NA
723,9728,18726,5,0,NA,NA,NA,NA,NA
724,9823,18602,5,0,NA,NA,NA,NA,NA
725,9823,18519,5,0,NA,NA,NA,NA,NA
726,9823,18945,5,0,NA,NA,NA,NA,NA
727,9824,18521,5,0,NA,NA,NA,NA,NA
728,9824,18744,5,0,NA,NA,NA,NA,NA
729,9824,18742,5,0,NA,NA,NA,NA,NA
730,9824,18522,5,0,NA,NA,NA,NA,NA
731,9824,18519,5,0,NA,NA,NA,NA,NA
732,9824,18416,5,0,NA,NA,NA,NA,NA
733,9824,18400,5,0,NA,NA,NA,NA,NA
734,9824,18934,5,0,NA,NA,NA,NA,NA
735,9824,18569,5,0,NA,NA,NA,NA,NA
736,9824,18946,5,0,NA,NA,NA,NA,NA
737,9824,18948,5,0,NA,NA,NA,NA,NA
738,9824,18949,5,0,NA,NA,NA,NA,NA
739,9912,18602,5,0,NA,NA,NA,NA,NA
740,9912,18400,5,0,NA,NA,NA,NA,NA
741,9912,18952,5,0,NA,NA,NA,NA,NA
742,9912,18945,5,0,NA,NA,NA,NA,NA
743,9928,18519,5,0,NA,NA,NA,NA,NA
744,9928,18729,5,0,NA,NA,NA,NA,NA
745,9929,18521,5,0,NA,NA,NA,NA,NA
746,9929,18744,5,0,NA,NA,NA,NA,NA
747,9929,18601,5,0,NA,NA,NA,NA,NA
748,9929,18932,5,0,NA,NA,NA,NA,NA
749,9929,18742,5,0,NA,NA,NA,NA,NA
750,9929,18743,5,0,NA,NA,NA,NA,NA
751,9929,18933,5,0,NA,NA,NA,NA,NA
752,9929,18934,5,0,NA,NA,NA,NA,NA
753,9956,18521,5,0,NA,NA,NA,NA,NA
754,9956,18744,5,0,NA,NA,NA,NA,NA
755,9956,18742,5,0,NA,NA,NA,NA,NA
756,9956,18522,5,0,NA,NA,NA,NA,NA
757,9956,18519,5,0,NA,NA,NA,NA,NA
758,9956,18400,5,0,NA,NA,NA,NA,NA
759,9956,18934,5,0,NA,NA,NA,NA,NA
760,9956,18569,5,0,NA,NA,NA,NA,NA
761,9956,18946,5,0,NA,NA,NA,NA,NA
762,9956,18948,5,0,NA,NA,NA,NA,NA
763,9956,18949,5,0,NA,NA,NA,NA,NA
1916,20965,19355,5,0,NA,NA,NA,NA,NA
765,9956,18953,5,0,NA,NA,NA,NA,NA
766,9824,18953,5,0,NA,NA,NA,NA,NA
767,9983,18601,5,0,NA,NA,NA,NA,NA
768,9983,18954,5,0,NA,NA,NA,NA,NA
769,9987,18519,5,0,NA,NA,NA,NA,NA
770,10018,16586,5,0,NA,NA,NA,NA,NA
771,10141,18519,5,0,NA,NA,NA,NA,NA
772,10219,18957,5,0,NA,NA,NA,NA,NA
773,10219,18958,5,0,NA,NA,NA,NA,NA
774,10220,18959,5,0,NA,NA,NA,NA,NA
775,10220,18960,5,0,NA,NA,NA,NA,NA
776,10220,18961,5,0,NA,NA,NA,NA,NA
777,10220,18962,5,0,NA,NA,NA,NA,NA
778,10220,18963,5,0,NA,NA,NA,NA,NA
779,10220,18964,5,0,NA,NA,NA,NA,NA
780,10220,18965,5,0,NA,NA,NA,NA,NA
781,10220,18855,5,0,NA,NA,NA,NA,NA
782,10220,18966,5,0,NA,NA,NA,NA,NA
783,10220,18967,5,0,NA,NA,NA,NA,NA
784,10220,18968,5,0,NA,NA,NA,NA,NA
785,10220,18969,5,0,NA,NA,NA,NA,NA
786,10220,18970,5,0,NA,NA,NA,NA,NA
787,10220,18973,5,0,NA,NA,NA,NA,NA
788,10220,18974,5,0,NA,NA,NA,NA,NA
789,10220,18971,5,0,NA,NA,NA,NA,NA
790,10220,18972,5,0,NA,NA,NA,NA,NA
791,10220,18975,5,0,NA,NA,NA,NA,NA
792,10220,18976,5,0,NA,NA,NA,NA,NA
793,10291,18519,5,0,NA,NA,NA,NA,NA
794,10291,18522,5,0,NA,NA,NA,NA,NA
795,10291,18416,5,0,NA,NA,NA,NA,NA
796,10291,18980,5,0,NA,NA,NA,NA,NA
797,10395,18752,5,0,NA,NA,NA,NA,NA
798,10395,18509,5,0,NA,NA,NA,NA,NA
799,10395,18533,5,0,NA,NA,NA,NA,NA
800,10395,18889,5,0,NA,NA,NA,NA,NA
801,10395,18890,5,0,NA,NA,NA,NA,NA
802,10407,18752,5,0,NA,NA,NA,NA,NA
803,10407,18509,5,0,NA,NA,NA,NA,NA
804,10407,18889,5,0,NA,NA,NA,NA,NA
805,10407,18533,5,0,NA,NA,NA,NA,NA
806,10407,18890,5,0,NA,NA,NA,NA,NA
807,10411,18519,5,0,NA,NA,NA,NA,NA
808,10411,18400,5,0,NA,NA,NA,NA,NA
809,10411,18522,5,0,NA,NA,NA,NA,NA
810,10535,18519,5,0,NA,NA,NA,NA,NA
811,10535,18400,5,0,NA,NA,NA,NA,NA
812,10540,18519,5,0,NA,NA,NA,NA,NA
813,10540,18400,5,0,NA,NA,NA,NA,NA
814,10542,18400,5,0,NA,NA,NA,NA,NA
815,10543,18983,1,0,NA,NA,NA,NA,NA
816,10547,18400,5,0,NA,NA,NA,NA,NA
817,10580,18985,5,0,NA,NA,NA,NA,NA
818,10580,18986,5,0,NA,NA,NA,NA,NA
820,10736,18519,5,0,NA,NA,NA,NA,NA
821,10736,18864,5,0,NA,NA,NA,NA,NA
822,10736,15238,5,0,NA,NA,NA,NA,NA
823,10737,18519,5,0,NA,NA,NA,NA,NA
824,10737,18400,5,0,NA,NA,NA,NA,NA
825,10737,18522,5,0,NA,NA,NA,NA,NA
826,10737,19006,5,0,NA,NA,NA,NA,NA
827,10737,19007,5,0,NA,NA,NA,NA,NA
828,10751,19011,5,0,NA,NA,NA,NA,NA
829,10751,19012,5,0,NA,NA,NA,NA,NA
830,10751,19013,5,0,NA,NA,NA,NA,NA
831,10777,19015,5,0,NA,NA,NA,NA,NA
832,10777,15779,5,0,NA,NA,NA,NA,NA
833,10777,16343,5,0,NA,NA,NA,NA,NA
834,10777,19016,5,0,NA,NA,NA,NA,NA
835,10777,19017,5,0,NA,NA,NA,NA,NA
836,10777,19019,5,0,NA,NA,NA,NA,NA
837,10777,19020,5,0,NA,NA,NA,NA,NA
838,10784,18519,5,0,NA,NA,NA,NA,NA
839,10784,18400,5,0,NA,NA,NA,NA,NA
840,10784,18522,5,0,NA,NA,NA,NA,NA
841,10784,19006,5,0,NA,NA,NA,NA,NA
842,10784,19007,5,0,NA,NA,NA,NA,NA
843,10915,18809,5,0,NA,NA,NA,NA,NA
844,10946,19022,5,0,NA,NA,NA,NA,NA
845,10946,19023,5,0,NA,NA,NA,NA,NA
846,10946,19025,5,0,NA,NA,NA,NA,NA
847,10946,19027,5,0,NA,NA,NA,NA,NA
848,10966,18490,5,0,NA,NA,NA,NA,NA
849,10966,18891,5,0,NA,NA,NA,NA,NA
850,10966,18454,5,0,NA,NA,NA,NA,NA
851,11038,18486,1,0,NA,NA,NA,NA,NA
852,11093,18400,5,0,NA,NA,NA,NA,NA
853,11451,18528,1,0,NA,NA,NA,NA,NA
854,11451,19029,5,0,NA,NA,NA,NA,NA
855,11452,18490,5,0,NA,NA,NA,NA,NA
856,11452,18891,5,0,NA,NA,NA,NA,NA
857,11452,19030,5,0,NA,NA,NA,NA,NA
858,11503,18528,5,0,NA,NA,NA,NA,NA
859,11503,19029,5,0,NA,NA,NA,NA,NA
860,11513,19031,5,0,NA,NA,NA,NA,NA
861,11530,18770,5,0,NA,NA,NA,NA,NA
862,11530,18528,5,0,NA,NA,NA,NA,NA
863,11530,19034,5,0,NA,NA,NA,NA,NA
864,11530,18569,5,0,NA,NA,NA,NA,NA
865,11530,18855,5,0,NA,NA,NA,NA,NA
866,11530,18975,5,0,NA,NA,NA,NA,NA
867,11530,19036,5,0,NA,NA,NA,NA,NA
868,11531,18519,5,0,NA,NA,NA,NA,NA
869,11531,18522,5,0,NA,NA,NA,NA,NA
870,11531,18416,5,0,NA,NA,NA,NA,NA
871,11531,18486,5,0,NA,NA,NA,NA,NA
872,11531,18981,5,0,NA,NA,NA,NA,NA
873,11531,19033,5,0,NA,NA,NA,NA,NA
874,11531,18778,5,0,NA,NA,NA,NA,NA
875,11531,18787,5,0,NA,NA,NA,NA,NA
876,11531,18752,5,0,NA,NA,NA,NA,NA
877,11531,19035,5,0,NA,NA,NA,NA,NA
878,11531,19037,5,0,NA,NA,NA,NA,NA
879,11531,18936,5,0,NA,NA,NA,NA,NA
880,11531,19038,5,0,NA,NA,NA,NA,NA
881,11531,19039,5,0,NA,NA,NA,NA,NA
882,92,18400,5,0,NA,NA,NA,NA,NA
883,11721,18399,5,0,NA,NA,NA,NA,NA
884,11721,18400,5,0,NA,NA,NA,NA,NA
885,11721,18524,5,0,NA,NA,NA,NA,NA
886,11721,18617,5,0,NA,NA,NA,NA,NA
887,11939,18433,5,0,NA,NA,NA,NA,NA
888,11939,18447,5,0,NA,NA,NA,NA,NA
889,11939,18434,5,0,NA,NA,NA,NA,NA
890,11939,18451,5,0,NA,NA,NA,NA,NA
891,11939,18388,5,0,NA,NA,NA,NA,NA
892,11939,18428,5,0,NA,NA,NA,NA,NA
893,11939,18418,5,0,NA,NA,NA,NA,NA
894,11939,18448,5,0,NA,NA,NA,NA,NA
895,11939,18477,5,0,NA,NA,NA,NA,NA
896,11939,18455,5,0,NA,NA,NA,NA,NA
897,11939,18400,5,0,NA,NA,NA,NA,NA
898,11939,18519,5,0,NA,NA,NA,NA,NA
899,11939,19042,5,0,NA,NA,NA,NA,NA
900,11939,18436,5,0,NA,NA,NA,NA,NA
901,11939,18639,5,0,NA,NA,NA,NA,NA
902,11939,18565,5,0,NA,NA,NA,NA,NA
903,11939,18908,5,0,NA,NA,NA,NA,NA
904,11939,18732,5,0,NA,NA,NA,NA,NA
905,11939,19043,5,0,NA,NA,NA,NA,NA
906,11939,19044,5,0,NA,NA,NA,NA,NA
907,11939,18691,5,0,NA,NA,NA,NA,NA
908,11939,18416,5,0,NA,NA,NA,NA,NA
909,11939,18445,5,0,NA,NA,NA,NA,NA
910,11939,19045,5,0,NA,NA,NA,NA,NA
911,11951,18428,5,0,NA,NA,NA,NA,NA
912,11951,18433,5,0,NA,NA,NA,NA,NA
913,11951,18447,5,0,NA,NA,NA,NA,NA
914,11951,18477,5,0,NA,NA,NA,NA,NA
915,11951,18490,5,0,NA,NA,NA,NA,NA
916,12008,19046,5,0,NA,NA,NA,NA,NA
917,12008,19047,5,0,NA,NA,NA,NA,NA
918,12008,19048,5,0,NA,NA,NA,NA,NA
919,12033,18399,5,0,NA,NA,NA,NA,NA
920,12033,18416,5,0,NA,NA,NA,NA,NA
921,10736,18778,5,0,NA,NA,NA,NA,NA
922,10736,18780,5,0,NA,NA,NA,NA,NA
923,10736,18779,5,0,NA,NA,NA,NA,NA
924,12039,19053,5,0,NA,NA,NA,NA,NA
925,12039,19054,5,0,NA,NA,NA,NA,NA
926,12039,19055,5,0,NA,NA,NA,NA,NA
927,12039,19056,5,0,NA,NA,NA,NA,NA
928,12039,19057,5,0,NA,NA,NA,NA,NA
929,12109,19061,5,0,NA,NA,NA,NA,NA
930,12109,19062,5,0,NA,NA,NA,NA,NA
931,12115,19064,5,0,NA,NA,NA,NA,NA
932,12115,19065,5,0,NA,NA,NA,NA,NA
933,12115,18416,5,0,NA,NA,NA,NA,NA
934,12116,18412,5,0,NA,NA,NA,NA,NA
935,12116,18416,5,0,NA,NA,NA,NA,NA
936,12225,18549,5,0,NA,NA,NA,NA,NA
937,12225,19054,5,0,NA,NA,NA,NA,NA
938,12225,18400,5,0,NA,NA,NA,NA,NA
939,12225,18727,5,0,NA,NA,NA,NA,NA
940,12225,18416,5,0,NA,NA,NA,NA,NA
942,12391,19068,5,0,NA,NA,NA,NA,NA
943,12391,18777,5,0,NA,NA,NA,NA,NA
944,12391,18400,5,0,NA,NA,NA,NA,NA
945,12391,18399,5,0,NA,NA,NA,NA,NA
946,12391,18466,5,0,NA,NA,NA,NA,NA
947,87,18522,1,0,NA,NA,NA,NA,NA
948,87,19069,5,0,NA,NA,NA,NA,NA
949,86,18519,5,0,NA,NA,NA,NA,NA
950,86,18416,5,0,NA,NA,NA,NA,NA
951,86,16323,5,0,NA,NA,NA,NA,NA
952,72,19070,5,0,NA,NA,NA,NA,NA
953,72,18519,5,0,NA,NA,NA,NA,NA
954,80,19074,5,0,NA,NA,NA,NA,NA
955,76,18951,5,0,NA,NA,NA,NA,NA
956,82,19075,5,0,NA,NA,NA,NA,NA
957,82,19076,5,0,NA,NA,NA,NA,NA
958,82,19077,5,0,NA,NA,NA,NA,NA
959,82,19078,5,0,NA,NA,NA,NA,NA
960,12901,18388,5,0,NA,NA,NA,NA,NA
1917,20986,19468,5,0,NA,NA,NA,NA,NA
962,13010,18447,5,0,NA,NA,NA,NA,NA
963,13010,18388,5,0,NA,NA,NA,NA,NA
964,13010,18418,5,0,NA,NA,NA,NA,NA
965,13010,19082,5,0,NA,NA,NA,NA,NA
966,13014,18418,5,0,NA,NA,NA,NA,NA
967,13014,18388,5,0,NA,NA,NA,NA,NA
968,13014,18447,5,0,NA,NA,NA,NA,NA
969,13014,19080,5,0,NA,NA,NA,NA,NA
970,13014,19081,5,0,NA,NA,NA,NA,NA
971,13014,18399,5,0,NA,NA,NA,NA,NA
972,13015,18531,5,0,NA,NA,NA,NA,NA
2099,23629,19064,5,0,NA,NA,NA,NA,NA
2100,23629,19065,5,0,NA,NA,NA,NA,NA
2101,23629,18416,5,0,NA,NA,NA,NA,NA
978,13058,15381,5,0,NA,NA,NA,NA,NA
979,13058,14935,5,0,NA,NA,NA,NA,NA
984,13146,18400,5,0,NA,NA,NA,NA,NA
985,13170,18400,5,0,NA,NA,NA,NA,NA
986,13174,19089,1,0,NA,NA,NA,NA,NA
987,13175,18400,5,0,NA,NA,NA,NA,NA
988,13211,18400,1,0,NA,NA,NA,NA,NA
989,13211,18519,5,0,NA,NA,NA,NA,NA
991,13370,19098,5,0,NA,NA,NA,NA,NA
992,13370,19099,5,0,NA,NA,NA,NA,NA
993,13318,15381,5,0,NA,NA,NA,NA,NA
994,13422,15381,5,0,NA,NA,NA,NA,NA
995,13463,18522,5,0,NA,NA,NA,NA,NA
996,13463,18399,5,0,NA,NA,NA,NA,NA
997,157,19107,5,0,NA,NA,NA,NA,NA
998,157,19108,5,0,NA,NA,NA,NA,NA
999,157,18524,5,0,NA,NA,NA,NA,NA
1000,157,19109,5,0,NA,NA,NA,NA,NA
1001,157,19110,5,0,NA,NA,NA,NA,NA
1002,157,19111,5,0,NA,NA,NA,NA,NA
1003,157,19112,5,0,NA,NA,NA,NA,NA
1004,157,19113,5,0,NA,NA,NA,NA,NA
1005,13582,18400,5,0,NA,NA,NA,NA,NA
1006,13582,18399,5,0,NA,NA,NA,NA,NA
1007,13608,18490,5,0,NA,NA,NA,NA,NA
1008,13608,18672,5,0,NA,NA,NA,NA,NA
1009,13608,18639,5,0,NA,NA,NA,NA,NA
1010,90,18956,1,0,NA,NA,NA,NA,NA
1011,13949,18519,5,0,NA,NA,NA,NA,NA
1012,13949,18416,5,0,NA,NA,NA,NA,NA
1013,13949,18522,5,0,NA,NA,NA,NA,NA
1014,13949,19116,5,0,NA,NA,NA,NA,NA
1015,13950,18522,5,0,NA,NA,NA,NA,NA
1016,13950,18519,5,0,NA,NA,NA,NA,NA
1017,97,15633,5,0,NA,NA,NA,NA,NA
1018,97,19117,5,0,NA,NA,NA,NA,NA
1019,14110,19119,5,0,NA,NA,NA,NA,NA
1020,14110,19120,5,0,NA,NA,NA,NA,NA
1021,14235,19132,5,0,NA,NA,NA,NA,NA
1022,14236,19132,5,0,NA,NA,NA,NA,NA
1023,14241,18519,5,0,NA,NA,NA,NA,NA
1024,14241,18522,5,0,NA,NA,NA,NA,NA
1025,14241,18400,5,0,NA,NA,NA,NA,NA
1026,14241,19133,5,0,NA,NA,NA,NA,NA
1027,14245,19133,5,0,NA,NA,NA,NA,NA
1028,14254,18418,5,0,NA,NA,NA,NA,NA
1029,14254,18388,5,0,NA,NA,NA,NA,NA
1030,14254,18447,5,0,NA,NA,NA,NA,NA
1031,14254,19083,5,0,NA,NA,NA,NA,NA
1032,14254,18399,5,0,NA,NA,NA,NA,NA
1033,14254,19081,5,0,NA,NA,NA,NA,NA
1034,14254,18399,5,0,NA,NA,NA,NA,NA
1039,14266,18428,5,0,NA,NA,NA,NA,NA
1040,14266,18418,5,0,NA,NA,NA,NA,NA
1041,14266,18450,5,0,NA,NA,NA,NA,NA
1042,14266,18524,5,0,NA,NA,NA,NA,NA
1043,14266,19081,5,0,NA,NA,NA,NA,NA
1044,14266,15071,5,0,NA,NA,NA,NA,NA
1045,14271,18428,5,0,NA,NA,NA,NA,NA
1046,14271,18418,5,0,NA,NA,NA,NA,NA
1047,14271,18495,5,0,NA,NA,NA,NA,NA
1048,14271,18490,5,0,NA,NA,NA,NA,NA
1049,14271,19081,5,0,NA,NA,NA,NA,NA
1050,14271,15071,5,0,NA,NA,NA,NA,NA
1051,14273,18418,5,0,NA,NA,NA,NA,NA
1052,14273,18428,5,0,NA,NA,NA,NA,NA
1053,14273,18451,5,0,NA,NA,NA,NA,NA
1054,14273,18490,5,0,NA,NA,NA,NA,NA
1055,14273,18519,5,0,NA,NA,NA,NA,NA
1056,14275,18418,5,0,NA,NA,NA,NA,NA
1057,14275,18428,5,0,NA,NA,NA,NA,NA
1058,14275,18451,5,0,NA,NA,NA,NA,NA
1059,14275,18434,5,0,NA,NA,NA,NA,NA
1060,14275,18490,5,0,NA,NA,NA,NA,NA
1061,14275,18519,5,0,NA,NA,NA,NA,NA
1062,14275,18436,5,0,NA,NA,NA,NA,NA
1063,14275,19134,5,0,NA,NA,NA,NA,NA
1065,14282,18418,5,0,NA,NA,NA,NA,NA
1066,14282,18428,5,0,NA,NA,NA,NA,NA
1067,14282,18490,5,0,NA,NA,NA,NA,NA
1068,14282,18524,5,0,NA,NA,NA,NA,NA
1069,14282,18519,5,0,NA,NA,NA,NA,NA
1070,14288,18388,1,0,NA,NA,NA,NA,NA
1071,14288,18447,5,0,NA,NA,NA,NA,NA
1072,14288,18519,5,0,NA,NA,NA,NA,NA
1073,14288,19083,5,0,NA,NA,NA,NA,NA
1074,14406,18949,5,0,NA,NA,NA,NA,NA
1075,14406,18948,5,0,NA,NA,NA,NA,NA
1076,14406,18593,5,0,NA,NA,NA,NA,NA
1077,14406,18589,5,0,NA,NA,NA,NA,NA
1078,14406,19137,5,0,NA,NA,NA,NA,NA
1079,14406,19138,5,0,NA,NA,NA,NA,NA
1080,14443,18459,5,0,NA,NA,NA,NA,NA
1081,14443,18522,5,0,NA,NA,NA,NA,NA
1082,14443,18519,5,0,NA,NA,NA,NA,NA
1083,14443,18416,5,0,NA,NA,NA,NA,NA
1084,14443,19071,5,0,NA,NA,NA,NA,NA
1085,14443,18569,5,0,NA,NA,NA,NA,NA
1086,14443,19139,5,0,NA,NA,NA,NA,NA
1087,14491,18394,5,0,NA,NA,NA,NA,NA
1088,14491,18519,5,0,NA,NA,NA,NA,NA
1089,14491,18416,5,0,NA,NA,NA,NA,NA
1090,14491,19140,5,0,NA,NA,NA,NA,NA
1091,14491,19141,5,0,NA,NA,NA,NA,NA
1092,14492,18823,5,0,NA,NA,NA,NA,NA
1093,14582,19145,5,0,NA,NA,NA,NA,NA
1094,14582,18744,5,0,NA,NA,NA,NA,NA
1095,14582,18932,5,0,NA,NA,NA,NA,NA
1096,14582,19146,5,0,NA,NA,NA,NA,NA
1097,14582,19147,5,0,NA,NA,NA,NA,NA
1098,14582,19148,5,0,NA,NA,NA,NA,NA
1099,14582,19149,5,0,NA,NA,NA,NA,NA
1107,14783,19143,5,0,NA,NA,NA,NA,NA
1108,14783,18522,5,0,NA,NA,NA,NA,NA
1109,14783,18519,5,0,NA,NA,NA,NA,NA
1110,14783,19144,5,0,NA,NA,NA,NA,NA
1111,14783,19133,5,0,NA,NA,NA,NA,NA
1112,14783,18842,5,0,NA,NA,NA,NA,NA
1113,14783,19150,5,0,NA,NA,NA,NA,NA
1114,14785,18522,5,0,NA,NA,NA,NA,NA
1115,14785,18416,5,0,NA,NA,NA,NA,NA
1116,14785,18490,5,0,NA,NA,NA,NA,NA
1117,14785,19133,5,0,NA,NA,NA,NA,NA
1118,14785,19151,5,0,NA,NA,NA,NA,NA
1119,14786,18490,1,0,NA,NA,NA,NA,NA
1120,14786,18416,5,0,NA,NA,NA,NA,NA
1121,14786,19133,5,0,NA,NA,NA,NA,NA
1122,14786,19151,5,0,NA,NA,NA,NA,NA
1123,14786,18842,5,0,NA,NA,NA,NA,NA
1124,14842,19152,5,0,NA,NA,NA,NA,NA
1125,14878,19153,1,0,NA,NA,NA,NA,NA
1127,14904,19154,5,0,NA,NA,NA,NA,NA
1128,14904,19155,5,0,NA,NA,NA,NA,NA
1129,14904,19156,5,0,NA,NA,NA,NA,NA
1130,14904,18949,5,0,NA,NA,NA,NA,NA
1131,14904,18593,5,0,NA,NA,NA,NA,NA
1132,14904,19158,5,0,NA,NA,NA,NA,NA
1133,14907,19153,5,0,NA,NA,NA,NA,NA
1134,14924,18773,5,0,NA,NA,NA,NA,NA
1135,14926,19143,1,0,NA,NA,NA,NA,NA
1136,14930,18756,5,0,NA,NA,NA,NA,NA
1137,14930,18767,5,0,NA,NA,NA,NA,NA
1138,14934,19159,5,0,NA,NA,NA,NA,NA
1139,14965,18855,5,0,NA,NA,NA,NA,NA
1140,14983,18400,5,0,NA,NA,NA,NA,NA
1141,14983,18519,5,0,NA,NA,NA,NA,NA
1142,14983,18416,5,0,NA,NA,NA,NA,NA
1143,15044,18778,1,0,NA,NA,NA,NA,NA
1144,15044,18988,5,0,NA,NA,NA,NA,NA
1145,15047,18639,5,0,NA,NA,NA,NA,NA
1146,15047,18565,5,0,NA,NA,NA,NA,NA
1147,15049,19161,1,0,NA,NA,NA,NA,NA
1148,15054,19161,5,0,NA,NA,NA,NA,NA
1149,15057,18934,5,0,NA,NA,NA,NA,NA
1150,15057,18736,5,0,NA,NA,NA,NA,NA
1151,15057,19154,5,0,NA,NA,NA,NA,NA
1152,15057,19155,5,0,NA,NA,NA,NA,NA
1153,15057,19156,5,0,NA,NA,NA,NA,NA
1154,15057,18949,5,0,NA,NA,NA,NA,NA
1155,15057,19164,5,0,NA,NA,NA,NA,NA
1156,15057,18593,5,0,NA,NA,NA,NA,NA
