id,post_id,tag_id
8437,1258,185
8438,1258,184
8439,1258,180
7745,1126,593
7746,1126,594
7747,1126,595
7748,1126,596
7749,1126,597
7750,1126,216
8440,1258,605
8441,1258,222
6888,1058,185
6889,1058,162
8491,1254,192
7859,1160,467
7860,1160,446
7861,1160,471
8492,1254,113
8493,1254,181
11167,1860,826
11183,1763,536
11184,1763,538
6890,1058,236
6891,1045,566
6892,1032,391
6893,1032,397
6894,1032,93
6895,1032,149
8037,1204,64
8038,1204,324
8039,1204,325
8040,1204,393
8041,1204,216
8042,1204,254
6896,1032,125
6897,1032,159
8617,1287,34
8654,1279,64
8140,1217,227
8167,1220,633
8168,1220,635
8169,1220,60
8212,1229,672
8213,1229,673
8214,1229,674
8215,1229,675
8216,1229,676
8217,1229,653
8218,1229,559
8219,1229,180
8220,1229,184
8655,1279,608
8307,1226,544
8308,1226,185
8309,1226,430
8310,1226,103
8656,1279,246
8694,1303,224
8695,1303,682
8696,1303,307
8697,1303,662
8698,1303,663
8699,1303,216
6900,1060,358
6906,1051,64
6907,1051,474
6908,1051,87
6909,1051,292
6910,1051,391
6911,1062,482
6912,1062,410
6913,1062,558
6914,1062,573
6915,1059,572
6916,1065,216
6917,1065,333
6918,1065,574
6919,1065,575
6926,1066,391
6927,1066,103
6934,1069,180
6945,1052,544
6946,1072,512
6947,1072,417
6948,1072,392
6949,1072,297
6950,1072,216
6951,1072,159
6952,1072,511
6617,949,536
6618,949,547
6619,949,538
6620,949,539
6621,949,216
6653,897,10
6654,897,227
8362,1251,64
8363,1251,225
8364,1251,324
8365,1251,7
7641,1102,432
7642,1102,34
7643,1102,478
7644,1102,295
8366,1251,267
8367,1251,689
8368,1251,600
7782,1137,34
7898,1170,632
7899,1170,370
7900,1170,558
7901,1170,454
7902,1170,605
7941,1172,633
7942,1172,246
7943,1172,629
7944,1172,638
7945,1172,637
8496,1271,432
8497,1271,478
8104,1213,658
8105,1213,659
8106,1213,373
8107,1213,87
8108,1213,216
8109,1213,474
8174,1211,656
8175,1211,657
8176,1211,572
8177,1211,21
8178,1211,655
9494,1440,478
11185,1763,742
11202,1817,849
11203,1817,859
8267,1235,34
6616,931,537
7638,1108,544
7639,1108,189
7640,1108,103
7705,1107,505
7706,1107,164
7707,1107,15
7778,1138,162
7779,1138,205
6671,976,555
7780,1138,106
7781,1138,477
7862,1161,616
7863,1161,617
7864,1161,618
7865,1161,267
7866,1161,216
8533,1257,391
8534,1257,690
8535,1257,374
8536,1257,635
8537,1257,605
8538,1257,639
8581,1278,96
8582,1278,704
6026,937,543
8583,1278,455
8584,1278,572
8585,1278,637
8586,1278,702
8587,1278,703
8094,1198,192
8095,1198,227
8096,1198,645
8097,1198,236
8098,1198,302
8099,1198,113
8100,1198,163
8101,1198,181
8102,1198,603
8103,1198,573
8141,1218,560
8618,1291,112
8657,1295,710
8658,1295,711
8659,1295,521
8660,1295,682
8661,1295,280
8662,1295,216
8700,1304,432
8701,1304,162
8702,1304,230
8703,1304,438
8717,1308,96
8718,1308,162
8719,1308,438
8720,1308,463
8721,1308,112
8722,1308,692
8723,1308,630
8724,1308,478
31383,5087,455
31470,5099,1408
31471,5099,36
8728,1310,216
8729,1310,682
8730,1310,718
8731,1310,719
11204,1817,236
11205,1817,163
11238,1865,220
11239,1865,682
11240,1865,847
11241,1865,19
11242,1865,22
11243,1865,216
11244,1865,316
11245,1865,62
11246,1868,454
11247,1868,493
11248,1868,626
11249,1868,765
11250,1868,766
11251,1868,767
11252,1859,544
11253,1859,103
11254,1859,39
11255,1872,352
8752,1312,635
8753,1312,19
8754,1312,246
8755,1312,633
8756,1312,345
8757,1312,410
8758,1312,603
8759,1313,603
11256,1872,682
11257,1872,331
11258,1872,300
11259,1872,885
11260,1872,886
11261,1872,183
11262,1872,216
11263,1876,682
11264,1876,428
11265,1876,180
11266,1876,438
11267,1876,887
11268,1876,216
11269,1876,861
11270,1876,383
11271,1878,454
11272,1878,458
11273,1878,626
11274,1878,765
11275,1878,766
11276,1878,767
12942,2187,994
8782,1311,64
8783,1311,48
8784,1311,34
8785,1311,391
8786,1311,457
8704,1304,679
8787,1311,236
8788,1311,687
8789,1311,720
8331,1240,9
8332,1240,1
8790,1311,721
8791,1311,690
8792,1311,473
8793,1311,185
8794,1311,605
8795,1306,112
8796,1306,34
8797,1305,64
8798,1305,345
8799,1305,396
8800,1305,246
8801,1301,609
8802,1301,180
8803,1301,21
8804,1293,386
8805,1293,391
8806,1293,396
8807,1293,246
8808,1293,696
8809,1293,605
8810,1315,216
8811,1315,722
8812,1315,723
8813,1315,724
8814,1315,682
12943,2187,307
12944,2187,1012
12945,2187,454
12947,2188,604
12948,2188,876
12909,2165,601
12910,2165,1002
12911,2165,763
8823,1319,712
8824,1319,474
8825,1319,604
8826,1319,295
8827,1320,682
8828,1320,725
8829,1320,726
8830,1320,216
8831,1320,700
8832,1320,701
12912,2165,397
12913,2165,470
12949,2188,637
12950,2188,454
12951,2188,877
12667,2120,601
12668,2121,896
12669,2110,64
12670,2110,192
12671,2110,66
12672,2110,228
12673,2110,838
12674,2110,41
12675,2110,621
12676,2110,631
12677,2110,760
10845,1761,546
10846,1796,25
10847,1796,546
10848,1796,236
10849,1796,849
10850,1797,64
10851,1797,192
10852,1797,99
10853,1797,228
10854,1797,842
10855,1797,236
10856,1797,685
10857,1797,849
10858,1797,851
10859,1797,852
10860,1797,216
10861,1797,682
10862,1785,763
10863,1785,390
10864,1785,167
10865,1785,333
10866,1785,495
8884,1326,16
8885,1326,163
8886,1326,164
8887,1326,534
8889,1328,712
8890,1328,626
8891,1328,732
8892,1328,734
8893,1328,735
8912,1333,738
8913,1333,739
8914,1333,740
8915,1333,585
8916,1333,203
8917,1333,626
8918,1333,410
8919,1333,735
8920,1335,543
8921,1347,543
8922,1348,543
8954,1322,64
8955,1322,482
8956,1322,227
8957,1322,390
8958,1322,519
8959,1322,391
8960,1322,396
8961,1322,591
8962,1322,248
8963,1322,690
8964,1322,19
8965,1322,727
8966,1322,728
8967,1322,345
8968,1322,603
8969,1322,605
8970,1322,222
10867,1785,850
10868,1785,175
10888,1776,16
10889,1776,418
10890,1776,163
9010,1358,742
10891,1776,236
9012,1350,458
9013,1350,410
9014,1350,626
9015,1350,230
9016,1350,741
10892,1775,552
10893,1775,184
10894,1775,163
9020,1367,544
9021,1372,216
9022,1372,729
9023,1372,682
9024,1372,731
9025,1372,743
9026,1375,744
10895,1775,16
10896,1779,184
10897,1779,16
10898,1779,236
10899,1779,853
10900,1779,854
10912,1812,184
10913,1812,16
10914,1812,163
10915,1812,236
10916,1814,758
10926,1816,544
10927,1816,678
10928,1816,679
10929,1816,104
10930,1816,75
10931,1816,430
10932,1816,185
10933,1816,793
10934,1816,103
10977,1818,454
10978,1818,540
9049,1327,733
10979,1818,44
10980,1818,626
10981,1818,860
10982,1818,861
10983,1821,9
10984,1821,842
10985,1821,75
10986,1821,862
10987,1821,216
10988,1821,474
10989,1821,682
10990,1821,542
10991,1821,863
11008,1832,192
11009,1832,865
11010,1832,866
11011,1832,867
11012,1832,417
11013,1832,682
11014,1832,300
11015,1832,181
9071,1334,748
9072,1334,469
9073,1316,544
9074,1316,104
9075,1316,75
9076,1316,103
9077,1332,736
9078,1332,737
9079,1332,272
9080,1332,247
9081,1383,697
9082,1388,682
9083,1388,749
9084,1388,750
9085,1388,751
9086,1388,752
9087,1388,216
11016,1832,216
11017,1832,829
11024,1833,868
11025,1833,37
11026,1833,41
11027,1833,653
11028,1833,557
11029,1833,855
11030,1833,668
11031,1834,458
11032,1834,876
11033,1834,877
11034,1834,626
11035,1834,637
11036,1834,702
11044,1827,864
11045,1827,790
11082,1824,546
11083,1824,611
11084,1824,517
11085,1824,614
11086,1824,421
11087,1824,397
11088,1824,557
11089,1824,117
11090,1824,855
11091,1824,25
11092,1824,763
11093,1824,377
11098,1836,224
11099,1836,216
11100,1836,682
11101,1836,627
11102,1842,690
11103,1842,878
11104,1842,879
11105,1842,881
11106,1842,882
11107,1842,93
11108,1842,94
11112,1843,678
11113,1843,10
11114,1843,430
11115,1843,82
11116,1843,19
11117,1843,22
11118,1843,185
11119,1843,95
11120,1844,422
11121,1844,146
11122,1844,881
31384,5088,1859
31472,5099,22
31473,5099,1330
31474,5099,1551
31475,5099,1264
31476,5099,1745
31477,5099,1554
31478,5099,1428
31479,5099,342
31480,5099,1687
31481,5099,792
31482,5099,1220
31483,5099,1247
31898,5189,899
31899,5189,36
31900,5189,171
9200,1385,64
9201,1385,227
9202,1385,391
9203,1385,203
9204,1385,333
9205,1385,180
9206,1385,218
9207,1385,605
9226,1389,544
9227,1389,37
9228,1389,38
9229,1389,103
9230,1389,55
9231,1389,56
9232,1387,633
9233,1387,603
9234,1387,653
9235,1387,158
9236,1387,747
9237,1386,64
9238,1386,225
9239,1386,99
9240,1386,390
9241,1386,7
9242,1386,746
9243,1386,257
9244,1386,717
9245,1386,591
9246,1386,19
9247,1386,251
9264,1331,478
9265,1331,10
9266,1331,162
9267,1331,14
9268,1331,519
9276,1395,135
9283,1400,216
9284,1400,753
9285,1400,754
9286,1400,755
9287,1400,682
9292,1256,478
9293,1256,135
9294,1401,34
9495,1429,658
9496,1429,30
9497,1429,87
9498,1428,536
9499,1428,538
9500,1445,9
9501,1445,98
9502,1445,324
9503,1445,255
9504,1446,771
9505,1446,772
9506,1446,773
9507,1446,774
9508,1446,682
9509,1446,216
11123,1844,882
11124,1844,826
11125,1844,93
11126,1844,222
11127,1844,95
11128,1845,82
11129,1845,95
11130,1845,205
11131,1845,206
11132,1845,207
11133,1846,391
11134,1846,430
9522,1450,775
9523,1450,776
9524,1450,777
9525,1450,458
9526,1450,626
9527,1450,632
9528,1436,632
9529,1436,768
9530,1436,458
9531,1436,180
9532,1436,30
9533,1396,391
31385,5091,1504
31386,5091,1857
31387,5091,1776
9534,1452,216
9535,1452,778
9536,1452,682
9537,1452,30
11135,1846,146
11136,1846,793
11137,1846,93
12678,2110,36
9542,1457,36
9543,1457,218
9544,1457,180
9545,1457,758
9546,1456,97
9547,1456,36
9548,1456,112
9549,1456,180
9550,1456,21
9551,1456,342
9552,1456,279
9553,1458,36
9554,1458,112
9555,1458,180
9361,1398,697
9362,1398,698
9363,1398,222
9364,1398,246
9365,1398,655
9366,1408,646
9367,1408,682
9368,1408,651
9369,1408,504
9370,1408,503
9371,1408,216
9372,1408,186
9373,1408,346
9556,1458,757
9557,1458,342
9558,1458,21
9559,1459,608
9378,1270,544
9379,1270,678
9380,1270,103
9381,1270,679
9382,1270,430
9383,1270,185
9560,1459,682
9561,1459,779
9562,1459,658
9563,1459,758
9564,1459,759
9565,1459,216
12679,2110,763
9391,1413,609
9392,1413,230
9393,1413,81
9394,1413,243
9395,1413,180
9396,1413,342
9397,1413,30
12680,2110,605
12681,2124,224
9400,1414,16
9401,1414,17
9402,1414,164
9403,1420,216
9404,1420,682
9405,1420,756
9406,1420,757
12682,2124,64
12683,2124,998
9413,1406,609
9414,1406,36
9415,1406,112
9416,1406,180
9417,1406,624
9418,1406,30
9419,1404,162
9420,1404,478
9575,1454,34
9578,1472,488
9579,1472,682
9580,1472,523
9581,1472,780
9582,1472,216
9583,1472,700
9584,1472,701
9585,1474,474
9586,1474,658
9587,1474,758
9588,1474,87
9597,1478,430
9445,1423,624
9446,1423,81
9447,1423,307
9448,1423,609
9457,1425,112
9458,1425,36
9459,1425,180
9460,1425,21
9461,1430,454
9462,1430,626
9463,1430,758
9464,1430,759
9465,1430,760
9466,1430,761
9467,1430,762
9468,1430,474
9469,1431,391
9470,1431,626
9471,1431,763
9472,1431,764
9473,1431,765
9474,1431,766
9475,1431,767
9484,1438,216
9485,1438,345
9486,1438,682
9487,1438,396
9488,1438,769
9608,1455,112
9609,1455,630
9612,1482,229
9613,1492,658
9614,1492,659
9615,1492,758
9616,1492,87
9617,1492,474
9618,1492,157
9623,1495,538
9624,1477,218
9625,1494,185
9626,1494,430
9627,1494,678
9628,1494,679
9629,1476,168
9630,1476,298
9631,1476,307
9632,1476,308
9633,1476,661
9634,1476,662
9635,1476,664
9636,1496,192
9637,1496,645
9638,1496,71
9639,1496,72
9640,1496,75
9641,1496,302
9642,1496,181
9643,1496,218
9644,1496,315
9663,1498,36
9664,1498,180
9665,1498,757
9666,1498,342
11138,1846,95
11139,1750,95
11140,1750,93
11141,1750,503
11142,1847,146
10554,1707,544
10555,1707,164
10556,1707,103
10557,1707,16
10558,1707,534
10559,1707,505
10562,1706,162
31388,5091,210
10605,1737,832
10606,1737,454
10607,1737,626
10608,1737,246
10609,1737,830
10610,1737,831
10611,1738,221
10612,1742,833
10613,1742,834
10614,1742,835
10615,1742,682
10616,1742,718
10617,1742,216
10619,1743,832
10620,1743,836
10621,1743,458
10622,1743,626
10623,1743,638
10624,1743,246
10625,1743,830
10638,1732,477
31389,5091,1750
31390,5091,1335
31391,5091,1372
10672,1747,544
10673,1747,360
10674,1747,236
10675,1747,654
10676,1747,103
10699,1758,64
10700,1758,839
10701,1758,840
10702,1758,841
10703,1758,842
10704,1758,843
10705,1758,844
10706,1758,845
10707,1758,216
10708,1758,682
10711,1762,25
10712,1762,546
10713,1762,139
10730,1752,474
10731,1752,218
10732,1752,758
10733,1752,87
10738,1766,64
10739,1766,97
10740,1766,611
10741,1766,842
10742,1766,846
9748,1506,112
9749,1506,162
9750,1506,630
10743,1766,847
10744,1766,848
10745,1766,470
10746,1766,216
10747,1766,763
10748,1766,682
10749,1766,30
10757,1749,96
10758,1749,477
10761,1746,603
10762,1746,157
10763,1746,695
10764,1771,64
10765,1771,192
10766,1771,99
10767,1771,113
10768,1771,842
10769,1771,236
10770,1771,685
10771,1771,334
10772,1771,849
10773,1771,216
10774,1771,682
12684,2124,999
12685,2124,1000
12686,2124,1001
12687,2124,1002
12885,2166,216
12886,2166,1009
9780,1509,192
9781,1509,228
9782,1509,113
9783,1509,682
9784,1509,785
9785,1509,786
9786,1509,216
12887,2166,682
12888,2166,417
15614,2779,126
9790,1510,679
9791,1507,34
9792,1499,257
9793,1499,390
9794,1499,10
9795,1499,781
9796,1499,530
9797,1499,21
9798,1499,30
9799,1499,36
9800,1499,47
9801,1499,692
9802,1499,180
9803,1499,58
9804,1499,69
9805,1499,609
9806,1499,589
9807,1499,463
9808,1499,208
9809,1499,81
9810,1499,342
9811,1499,603
9812,1499,220
9813,1499,221
9814,1499,97
9815,1499,112
9816,1499,243
9817,1499,757
9818,1499,507
9819,1519,216
9820,1519,305
9821,1519,682
9822,1519,463
9841,1525,36
9842,1525,180
9843,1525,342
9844,1526,185
9845,1526,430
9846,1526,678
9847,1526,679
9852,1528,536
9853,1528,384
9854,1528,538
9855,1528,599
9860,1531,228
9861,1531,112
9862,1531,113
9863,1531,181
9864,1531,695
9865,1531,603
9878,1520,536
9879,1520,121
9880,1520,162
9881,1520,538
9882,1520,135
9883,1537,216
9884,1537,682
9885,1537,788
9886,1537,789
9887,1539,536
9888,1539,538
9908,1527,37
9909,1527,135
9913,1533,56
9914,1533,55
9915,1533,37
9916,1533,79
9918,1545,682
9919,1545,658
9920,1545,216
9921,1545,218
9922,1545,794
9923,1545,63
9934,1548,162
9935,1548,332
9936,1548,773
9937,1548,135
9938,1559,546
9939,1559,677
9940,1559,454
9941,1559,626
9942,1559,376
9943,1559,795
9944,1559,796
10775,1753,425
10776,1753,790
10800,1590,552
10801,1590,621
10802,1590,789
10810,1786,96
10811,1786,709
10812,1786,550
10813,1787,96
10814,1787,709
10815,1787,550
10816,1788,96
10817,1788,763
10818,1788,709
10819,1788,550
10820,1789,96
10821,1789,226
10822,1789,709
10823,1789,550
10832,1769,192
10844,1761,25
10277,1630,455
10278,1630,812
10279,1630,813
10280,1630,720
10281,1630,370
10282,1630,632
10283,1624,162
10284,1624,55
10296,1626,64
10016,1563,800
10017,1563,801
10018,1563,682
10019,1563,216
10020,1563,799
10024,1566,161
10025,1566,19
10026,1566,251
10027,1568,804
10028,1568,802
10029,1568,803
10030,1568,36
10034,1560,416
10035,1560,609
10036,1560,463
10037,1560,222
10038,1560,797
10039,1560,798
10040,1544,793
10041,1540,792
10042,1540,790
10043,1540,791
10044,1571,808
10045,1571,192
10046,1571,682
10047,1571,216
10048,1574,34
10049,1579,64
10050,1579,41
10051,1579,682
10052,1579,305
10053,1579,216
10054,1579,63
10067,1585,623
10068,1584,704
10069,1584,25
10070,1584,546
10073,1588,34
10074,1588,164
10075,1588,15
10076,1588,17
10077,1588,789
10078,1588,534
10085,1592,609
10086,1592,36
10087,1592,112
10088,1592,180
10089,1592,757
10090,1592,342
10091,1592,792
10092,1592,603
10093,1592,348
10094,1592,21
10095,1593,609
10096,1593,36
10097,1593,781
10098,1593,112
10099,1593,81
10100,1593,180
10101,1593,21
10102,1593,342
10103,1593,792
10117,1594,112
10118,1594,162
10119,1594,36
10120,1594,630
10121,1594,135
10122,1594,781
10123,1594,79
10124,1594,432
10125,1594,180
10126,1594,21
10127,1594,342
10128,1594,792
10129,1594,687
10138,1586,162
10139,1586,478
10140,1602,96
10141,1602,709
10142,1603,96
10143,1603,709
10146,1605,96
10147,1605,709
10148,1606,96
10149,1606,709
10150,1607,96
10151,1607,709
10152,1607,391
10153,1608,96
10154,1608,657
10155,1608,709
10156,1609,96
10157,1609,469
10158,1609,550
10159,1609,709
10160,1610,96
10161,1610,709
10162,1610,550
10163,1610,655
10164,1611,96
10165,1611,709
10166,1611,550
10167,1611,391
10168,1612,96
10169,1612,752
10170,1612,709
10171,1612,550
10172,1613,96
10173,1613,550
10174,1613,709
10175,1613,470
10179,1614,96
10180,1614,709
10181,1614,550
10182,1614,166
10183,1615,96
10184,1615,709
10185,1615,502
10186,1616,96
10187,1616,8
10188,1616,709
10189,1616,550
10190,1617,96
10191,1617,709
10192,1617,550
10193,1617,391
10194,1618,96
10195,1618,313
10196,1618,709
10197,1618,550
10198,1619,96
10199,1619,752
10200,1619,709
10201,1619,550
10202,1620,96
10203,1620,313
10204,1620,709
10205,1620,550
10206,1620,502
10207,1622,809
10208,1622,682
10209,1622,463
10210,1622,464
10211,1622,692
10212,1622,216
10213,1622,633
10214,1622,478
10217,1625,210
10238,1627,163
10239,1627,810
10240,1627,811
10241,1627,626
10242,1627,603
10243,1627,223
10252,1628,810
10253,1628,163
10254,1628,164
10255,1628,637
10256,1628,455
10257,1604,96
10258,1604,709
12688,2124,591
12689,2124,216
12690,2124,495
12691,2124,682
12692,2125,17
12693,2125,163
12920,2175,75
12700,2138,960
12701,2138,458
12702,2138,655
12703,2138,112
12704,2138,632
12705,2138,697
12717,2140,376
12718,2140,458
12719,2140,1003
12720,2140,626
12721,2140,37
12722,2119,862
10297,1626,192
10298,1626,41
10299,1626,236
10300,1626,750
10301,1626,302
10302,1626,218
10303,1626,704
10312,1634,56
10313,1634,265
10314,1634,37
10315,1634,55
10317,1640,10
10321,1643,88
10322,1643,761
10323,1643,538
10332,1654,25
10333,1654,546
10334,1654,27
10336,1649,817
10337,1649,818
10338,1649,819
10339,1649,820
10344,1644,816
10345,1644,817
10346,1644,814
10347,1644,815
10350,1663,225
10351,1663,36
10352,1663,243
10353,1663,180
10354,1663,342
10355,1663,792
10356,1663,348
10357,1656,422
11374,1887,896
10373,1665,609
10374,1665,355
10375,1665,781
10376,1665,230
10377,1665,390
10378,1665,135
10379,1665,112
10380,1665,621
10381,1665,79
10382,1665,432
10383,1665,81
10384,1665,19
10385,1665,21
10386,1665,662
10387,1665,603
11375,1887,897
11376,1887,898
11377,1887,763
11378,1887,682
11379,1887,748
11380,1887,216
11381,1887,891
11382,1887,892
11383,1887,893
11384,1887,895
11385,1641,16
11386,1641,17
11387,1641,164
10421,1678,352
10422,1678,216
10423,1678,682
10424,1678,331
10425,1678,821
11412,1893,216
11413,1893,682
11414,1893,899
11415,1893,231
11416,1897,17
11417,1897,163
10440,1681,544
10441,1681,103
10442,1681,155
10443,1681,653
10444,1681,189
10445,1682,226
10446,1682,477
10447,1682,390
11418,1897,164
11419,1898,901
11420,1898,902
11421,1898,391
11422,1898,682
11423,1898,216
10454,1679,822
10455,1679,790
10456,1672,17
10457,1672,163
10458,1672,789
10459,1672,534
10460,1674,609
10461,1674,230
10462,1674,135
10463,1674,781
10464,1674,559
10465,1674,81
10466,1674,695
10467,1686,645
10468,1692,609
10469,1692,781
10470,1692,559
10471,1692,112
10472,1692,81
10473,1692,21
11424,1898,605
11425,1888,601
11426,1879,454
10477,1697,97
10478,1697,85
10479,1697,22
11427,1879,810
11428,1879,16
11429,1879,888
11430,1879,633
11431,1879,637
11432,1879,223
11433,1906,216
11434,1906,225
11435,1906,682
11436,1906,717
11437,1906,903
10497,1708,192
10498,1708,113
10499,1714,162
10500,1714,477
11446,1914,904
11447,1914,305
11448,1914,682
11449,1914,216
11450,1907,601
10513,1719,682
10514,1719,824
10515,1719,823
10516,1719,216
10517,1719,825
10518,1719,826
10519,1720,64
10520,1720,167
10521,1720,488
10522,1720,489
10523,1720,682
10524,1720,44
10525,1720,371
10526,1720,216
10527,1720,827
10528,1720,828
10529,1720,829
10530,1720,30
11456,1920,216
11457,1920,905
11458,1920,906
11459,1920,907
11460,1920,682
11461,1924,128
11462,1924,417
11463,1924,41
11464,1924,682
11465,1924,216
11466,1924,633
10542,1718,609
10543,1718,36
10544,1718,230
10545,1718,390
10546,1718,781
10547,1718,112
10548,1718,81
10549,1718,180
10550,1718,21
10551,1718,342
10552,1718,792
10553,1716,536
11467,1924,763
12743,2148,543
12760,2149,544
12761,2149,164
12762,2149,854
12763,2149,103
12764,2149,16
12921,2109,553
12922,2109,314
12923,2109,75
12924,2109,570
12765,2149,853
12766,2149,534
12767,2149,505
12768,2150,1004
12769,2150,682
12770,2150,44
12771,2150,1005
12772,2150,1006
12773,2150,817
12774,2150,216
11488,1928,770
11489,1928,19
11490,1929,455
11491,1929,908
11492,1929,909
11493,1929,910
11494,1929,911
11495,1929,760
12775,2151,682
12776,2151,463
12777,2151,1008
12778,2151,692
12779,2151,216
12780,2151,1007
12781,2139,218
12782,2122,64
12783,2122,391
12784,2122,652
12785,2122,791
12786,2122,793
12787,2122,297
12788,2122,519
11510,1931,225
