id,proyecto_ley_estado_id,comision_id
2696,21973,4
13841,42676,1
2698,22037,4
2699,19899,10
2700,6072,4
2701,20135,10
2702,6202,10
2703,7074,10
2704,20465,4
13897,44069,5
13990,45095,4
2711,18730,3
2712,5414,3
2713,5633,12
2714,5633,13
2715,5306,12
2716,5306,13
2724,20526,4
2725,5570,1
2726,6315,11
2727,21810,1
2729,5780,11
2731,5582,7
2732,19734,11
6883,37930,8
2735,6356,11
2736,6157,9
2737,5967,9
2738,5967,5
2739,5714,9
2742,20427,7
2743,17908,11
2745,16815,4
2746,5895,4
2755,5676,6
2756,5717,6
2757,20223,6
2758,5287,6
2759,20537,6
2760,5751,1
2761,6091,1
2762,6724,9
2764,4293,6
2765,20220,4
2766,6022,1
2767,6056,3
2768,21943,9
2769,21943,5
2770,5291,9
2772,5957,11
2773,5476,6
2774,5476,3
2775,6039,11
2776,6086,11
2779,21814,7
2780,5508,12
2781,5748,7
2782,6042,1
2783,6050,3
2784,5908,11
2785,6077,1
2788,5301,9
2789,6693,12
2790,6693,13
2791,6693,10
2792,6693,8
2795,6017,14
2796,6047,14
2797,5425,12
2798,5425,13
2799,5425,10
2800,5425,8
2801,5437,7
2802,5993,11
2803,5315,9
2804,5315,5
2805,5840,1
2807,35383,2
2808,33986,2
2809,34702,8
2810,34197,8
2811,34814,2
2812,34548,7
2813,5918,11
2814,5963,11
2815,5723,11
2816,5720,11
2817,5798,11
2819,5764,11
2820,5690,11
2821,20481,11
2822,5754,11
2823,5803,11
2824,5789,11
2825,20443,5
2826,6570,1
2827,5795,1
2828,20461,14
6308,2594,4
2830,16156,7
2832,5711,14
2833,5647,1
2834,4920,7
2835,7328,1
2838,20393,1
2839,16126,7
2841,20369,1
2843,14871,2
2845,4510,14
2847,4951,7
6884,37935,10
6309,25916,1
2853,33585,7
2856,22409,1
2859,14936,7
2860,16326,3
2861,7420,1
2862,20289,1
2863,5152,1
2864,22406,7
2865,3132,7
2866,33584,7
2867,22405,7
2868,33596,4
2869,35362,1
2870,34509,3
2871,34694,7
2872,34390,13
2873,6906,7
2874,34753,14
2875,3022,7
13629,44662,12
2877,35208,7
2878,27673,4
2879,26666,1
2880,34805,14
2881,34599,3
2882,29566,1
2884,31284,4
2885,33857,13
13687,41395,14
13747,44737,1
2888,3247,11
2889,26912,7
2890,34844,11
13803,44791,7
2892,35048,1
6886,37937,12
2895,33985,2
2896,35246,10
2898,35225,2
2899,35047,1
2900,35056,13
2901,22402,1
2902,35092,13
2903,22401,1
6887,37940,14
2905,35055,13
6888,25964,6
13842,43576,14
2908,3416,2
6318,36941,12
13843,43505,14
2911,4279,7
2912,35091,13
2913,3944,3
2914,25451,3
2915,3461,4
2916,35324,3
2917,28268,10
2919,34285,14
6902,37947,8
2921,3938,1
2922,33670,3
2923,33580,1
2924,3832,7
2925,3833,7
2927,34196,8
2928,34547,7
2929,33843,11
2930,35154,2
2931,3367,2
2932,33592,11
2933,34283,14
2935,3994,13
2937,25947,4
2938,35062,1
2939,2196,12
14043,45219,4
2942,3015,7
2943,4507,14
2944,4786,7
6324,36951,14
2947,3274,4
14091,44745,1
6903,37947,10
2950,33718,7
2951,33717,7
2952,34212,2
2953,30944,7
2954,34693,7
2955,34330,1
2956,3756,14
2957,34499,14
2959,35007,13
2960,3402,2
6328,36960,4
6331,31091,14
2972,34982,7
2973,34750,13
2974,34322,13
2975,3141,7
2976,25889,3
2977,3568,7
2978,2362,14
2980,34974,7
6334,36948,4
2984,34016,14
2985,28266,4
2986,35073,7
2987,25788,1
2989,28256,7
2992,25974,13
2994,34328,1
2995,3127,7
2998,26568,14
2999,3211,13
3000,2845,2
3001,28259,4
3002,2842,2
3003,2653,4
3004,28238,4
3005,2587,4
3006,34341,4
3007,33822,1
3009,34002,8
3010,35144,2
3011,3263,12
3012,35029,7
3013,3010,1
6904,37947,12
3015,28265,4
3016,35202,2
3019,3154,1
3020,26619,1
3021,26100,4
3022,2757,5
3023,2729,3
6342,36278,2
3026,25978,4
3027,28237,4
3028,29565,1
3029,34978,1
3030,34857,5
3031,35159,4
3032,34800,4
3033,2994,4
3034,2504,4
3035,33570,7
3036,28255,7
3037,35070,1
3038,29593,2
3039,34972,1
3040,29185,7
3041,32985,8
3042,34848,13
3043,33566,1
3044,34373,4
3045,2987,4
3046,35293,4
3047,2414,2
6343,36084,10
6344,36085,10
3052,31322,10
3053,852,12
6345,36086,10
3055,1084,7
3056,878,7
3057,844,10
3058,1089,7
3059,1170,7
6346,36087,10
6347,36088,10
3062,25972,7
3063,2699,4
3065,34213,7
3066,2982,4
3067,3027,2
13688,41399,14
6349,36090,10
3070,34985,4
3071,26130,4
3072,34383,2
3073,27672,4
3074,34994,1
3075,26120,1
3076,25470,7
3077,32980,7
3078,33947,3
3079,1294,1
3080,33698,1
3081,34560,1
3082,32951,4
3083,34810,3
3084,27668,12
3085,34818,7
3086,33252,9
3087,32997,11
13748,44738,1
13804,44792,7
3090,33083,7
3091,33081,12
3092,33951,1
3093,34755,6
3094,34459,7
3095,33739,4
3096,33777,1
3097,34381,7
3098,33194,14
3099,34840,7
3100,34085,2
3101,33954,1
3102,34199,6
3103,27670,7
3104,34036,7
3105,34038,7
3106,1306,10
3107,25438,13
3108,35240,3
3109,35366,3
3110,34461,7
3111,3191,12
3112,34757,1
3113,35371,1
3114,34088,12
3115,35282,7
3116,35034,1
3117,35334,8
3118,35040,6
3119,2821,14
3120,35333,2
3121,35198,9
3122,35081,1
3123,35330,14
3124,35331,12
3125,35348,13
13844,43431,11
3127,35290,11
3128,35374,3
6351,36961,14
3130,35358,3
3131,35215,6
3132,35357,3
3133,35252,3
3134,35359,6
3135,35304,11
3136,35329,7
3137,35135,2
13900,43583,12
3139,35137,9
3140,35139,12
3141,35269,10
3142,35151,3
13940,44415,8
3144,34996,3
3145,34807,1
3147,35184,7
3148,35181,12
3149,35162,1
3150,1217,1
14044,45221,7
3152,35363,3
3153,35004,7
3154,2444,3
3155,35200,1
3156,3424,12
3157,35360,11
3158,35268,10
3159,33983,14
3160,2381,12
3161,2511,1
14092,45263,5
3165,6987,1
3167,2711,4
3168,34410,11
3169,26620,12
3170,2989,4
3171,2705,4
3172,35180,12
3173,35044,7
3174,34821,12
6905,37947,13
3176,34909,7
3178,3936,7
3180,35022,14
3182,2616,6
3183,35214,6
6906,26534,8
3185,3423,8
3186,35223,14
3187,3025,6
3188,3942,6
6359,35595,1
6360,13433,18
3191,25942,2
6361,13433,21
3193,6586,11
3194,26118,4
6362,28467,9
3196,34161,12
3197,35043,7
3199,3061,4
6907,26534,10
3201,35242,14
6908,26534,12
3203,3217,14
3204,2969,12
3205,3301,12
3206,33792,4
6909,26534,13
3209,3706,12
3210,34804,14
3211,34761,14
3213,25931,12
3214,25931,13
3215,25931,10
3216,25931,8
3217,34820,12
3218,2508,1
3219,2379,12
6910,26533,14
3222,3171,12
3223,25943,6
3224,1316,12
6911,37951,14
6912,37954,3
3228,35026,1
3229,2566,4
3230,26612,14
3231,29598,2
3232,2361,2
3233,2899,14
3234,3138,7
3235,32472,2
3236,2360,2
3237,26297,4
3238,29603,7
6915,3116,3
3241,34248,8
3242,26607,1
3243,34997,11
3244,34809,3
3245,26655,6
6377,37023,12
3247,26615,7
3248,35089,12
3249,34884,7
6378,37027,5
3251,34817,7
3252,25941,2
6379,37028,5
3255,2693,4
6380,37029,5
3257,32971,4
3258,26599,4
3259,34687,4
6381,37032,7
3261,34120,12
3264,2440,3
13631,44664,12
3266,2324,7
3267,35319,7
13689,41504,3
3269,2372,12
3270,2405,6
3271,35033,1
3272,26600,14
3273,2534,14
3274,26639,14
3275,3153,7
6388,37041,6
3277,2346,7
3278,26116,3
3279,26141,4
3280,33713,7
3281,33124,13
3282,33791,4
3283,33532,7
3284,29597,2
3285,34659,7
6389,37042,12
3287,25963,14
3288,26136,7
3289,34969,7
13749,44739,1
3291,26111,7
3292,2871,7
13805,44793,7
3296,35344,12
3297,34042,14
3298,2978,7
13941,44456,8
3300,3013,7
3301,1676,13
3302,33912,3
3303,2437,3
3305,2425,3
3306,2433,3
3307,2428,3
3308,2727,6
3309,2455,1
3310,34208,1
3311,3442,7
3312,35183,7
3313,32970,4
3314,33856,12
3315,35172,7
3316,2868,7
3317,35003,7
3318,34999,1
3319,28236,11
3320,32991,13
3321,2915,11
6394,37062,2
3324,34676,3
14093,45264,5
3326,26108,3
3327,26256,7
3328,3255,10
3329,33527,9
3330,2753,9
3334,2344,7
3335,3226,2
3336,2335,2
3337,2755,9
3340,26672,4
3341,35375,14
3342,34582,14
3343,26113,3
6399,37067,7
3345,35307,11
3346,34798,3
6400,37068,9
6402,37071,12
3350,3269,3
3351,2435,3
3352,2423,3
3353,2429,3
3354,34171,6
3355,25962,2
3356,35036,7
3357,33997,13
3359,2697,11
3360,34180,1
3361,26133,1
3362,25461,7
3363,33011,3
3364,33509,13
3365,35041,4
3366,2479,13
3367,3074,2
3368,33105,3
3369,3032,6
3370,26663,10
3371,3055,4
3372,33473,7
3373,35287,1
3374,35217,3
3375,33680,3
3376,35220,3
3377,34897,3
3378,33506,7
3379,35216,2
3382,3019,2
3383,35311,14
3384,33035,1
3385,3459,11
3386,34041,14
3387,2502,11
6403,37072,12
3389,26632,11
3390,34013,2
3391,35201,1
3392,3155,1
3393,3142,1
3394,32967,13
3395,26622,1
6404,37073,12
3397,26124,4
3398,34366,1
3399,26636,14
3400,26527,11
3401,3366,1
3402,26623,1
3403,35206,1
3404,26101,14
3405,34567,1
3406,26637,12
3407,35161,1
3408,2473,13
3409,34012,2
3410,34446,14
3411,3102,7
3412,32793,2
3413,26129,4
3414,26625,7
3415,35031,7
3416,33026,1
3417,3295,12
3418,33821,7
3419,3661,9
3420,33029,7
6916,37957,3
3422,1336,2
3423,34273,13
3424,26588,1
3425,35131,5
3426,34873,5
3427,34870,14
3428,25973,11
3429,26012,8
3430,652,2
3431,3589,2
3432,29628,4
6406,30528,1
3434,1307,6
3435,646,6
3436,26673,7
3437,35189,6
3438,34315,6
3439,1338,6
3440,34068,8
3441,28225,13
3442,4202,13
3443,32149,8
3444,34709,1
6407,30527,1
3446,25980,7
3447,34842,7
3449,34704,7
3450,34082,1
3451,34080,1
3452,34491,1
3453,34697,12
3454,34696,12
3455,34146,13
3456,5170,12
6917,26571,4
3458,1243,5
3459,34127,7
3460,2891,3
3461,34168,7
6409,37083,11
3463,33994,12
3464,2889,3
3465,2946,2
3466,34338,11
3467,34282,2
3468,2964,2
3469,34745,7
3470,34312,7
3471,32597,12
3472,33260,13
3473,33601,13
3474,1224,1
3475,33254,2
3476,34163,6
3477,33722,1
3478,34695,12
3479,28252,1
3480,579,1
3481,34688,6
3482,2606,1
3483,1409,1
3484,2608,1
3485,26009,7
3486,34595,1
3487,34683,3
3488,33938,8
3489,2488,13
3490,589,1
3491,33710,1
3492,33765,1
3493,26068,3
3494,34684,5
3495,34238,6
3496,3529,6
3497,34342,11
3498,2658,11
3499,35298,11
3500,34671,2
3501,35296,11
3502,35297,11
3503,33789,11
3504,2411,6
3505,34682,11
3506,34136,6
3508,34502,7
13632,44665,12
3510,34360,7
3511,34649,12
3512,34649,13
3513,34649,10
3514,34649,8
3515,33259,13
3516,33817,6
3517,34710,1
3518,34256,12
3519,34256,13
3520,34256,10
3521,34256,8
3522,34135,6
3523,26643,2
3524,26670,2
3525,34618,11
3526,1887,7
3527,26646,1
3528,34617,3
6411,37085,8
3530,3097,14
3531,26718,11
3532,34898,3
3533,25471,9
13690,44702,2
3535,2660,11
13750,44740,1
3537,34615,9
13806,44794,7
3539,32229,4
3540,2314,7
3541,2278,4
3542,33803,4
3543,26668,9
3544,33937,5
3545,3085,14
3546,32557,7
3547,1387,1
3548,1219,5
3549,1381,1
3550,1388,1
3551,33993,12
3552,1382,1
3553,34145,13
3554,3926,1
3555,26657,4
3556,25469,7
3557,1494,4
3558,26096,14
3559,26716,11
3560,26126,11
3561,33763,1
3562,2936,12
3563,2936,13
3564,2936,10
3565,2936,8
13846,44315,5
3567,2284,4
3568,2272,4
3569,26206,4
3570,34841,7
3571,26004,7
3572,34793,1
3573,2602,2
3574,26717,1
3575,26146,14
3576,33204,2
3577,34686,11
3578,2921,11
3579,33000,11
3580,33293,4
3581,915,9
3582,33524,5
13902,43585,12
3584,2291,4
3585,3077,14
3586,1402,7
3587,32596,12
3588,34413,1
3589,34797,7
13942,42828,8
3591,26644,1
3592,26132,1
6918,37959,4
3594,25981,7
3595,2648,4
3596,34744,10
3597,26014,7
3598,25976,2
3599,32555,7
3600,34140,7
3601,34142,7
3602,34071,12
3603,34706,7
3604,25983,7
3605,33829,12
3606,26714,11
3607,2959,12
3608,26010,7
3609,34839,7
3610,27667,7
3611,34271,12
3612,26658,12
3613,25982,7
3614,3735,7
3615,681,1
3616,25984,7
3617,27666,7
3618,33266,13
3619,34174,6
3620,1245,1
3621,32487,4
3622,2556,7
3623,34063,7
3624,33191,11
3625,34571,2
3626,33089,11
3627,33491,5
3628,1319,6
3629,34578,2
3630,35169,11
3631,35167,11
3632,35168,11
13943,42828,10
3635,34563,11
3636,679,1
3638,34549,11
3639,2544,11
3640,25985,7
3641,2652,11
3642,34470,6
3643,26050,4
3644,26662,12
3645,26016,12
6448,37129,1
3647,674,1
3648,34467,11
3649,28250,1
3650,34237,3
3651,26237,4
3652,26022,12
6920,3742,11
3654,26667,10
3655,33015,1
3656,34430,1
3657,34492,1
3658,25986,1
3659,25467,7
3660,26117,11
3661,34414,3
3662,26128,11
3663,34792,13
3664,1891,1
3665,1061,12
3666,2945,12
3667,33797,11
3668,33692,11
3669,35166,11
3670,29574,1
3671,2309,4
3672,26103,14
3673,34444,2
3674,26526,11
3675,672,1
3676,26242,4
3677,33190,11
3678,2583,7
3679,33939,14
3680,29580,14
3681,34358,3
3682,2596,7
3683,34356,11
3684,34132,3
3685,1473,4
3686,32587,3
3687,26647,1
3688,2609,3
3689,26059,14
3690,34674,9
3691,34345,4
13633,44666,12
3693,26106,1
3694,33982,14
3695,34267,1
3696,34259,9
3697,2079,3
3698,2255,13
3699,25456,6
3700,425,9
3701,33383,4
3702,33964,4
3703,33541,4
3704,33304,4
3705,34233,7
3706,33434,9
3707,34232,10
3708,26674,7
3709,2703,11
3710,33910,3
3711,34184,2
3712,33408,4
3713,408,4
3714,26051,4
6921,37960,11
3716,34234,9
3717,33963,4
3718,32233,4
3719,33382,4
3720,34493,1
3721,4864,7
3722,26055,4
6454,37159,12
6455,37162,4
3725,31646,1
3726,33407,4
3727,33685,12
3728,1240,8
3729,26665,12
3730,35185,11
3731,33949,1
3732,26044,4
3733,25466,7
3734,34143,4
3735,2692,11
3736,26250,7
3737,31647,1
3738,2691,11
13691,44703,2
3740,32195,14
3741,34235,7
3742,32760,7
3743,33801,11
3744,1397,7
3745,2282,11
3746,34083,13
3747,34099,1
3748,33248,9
3749,34033,9
3750,25465,7
3751,34429,1
3752,33279,13
3753,29572,1
3754,26115,3
3755,2227,3
3756,32539,4
3757,32855,4
3758,32253,4
3759,32916,4
3760,975,4
3761,2689,5
3762,33729,8
3763,33700,13
3764,33703,11
3765,317,4
3766,33521,12
6457,36575,2
3768,26034,1
3769,34340,11
3770,32134,4
3771,1173,7
3772,33811,3
3773,34348,10
3774,35347,1
3775,31938,7
3776,35365,1
3777,1353,10
3778,32512,9
3779,35367,1
3780,33133,2
13751,44741,1
3782,35343,1
3783,35339,1
3784,35340,1
3785,35349,13
3786,35346,1
3787,35342,1
3788,32875,7
3789,35364,3
3790,33145,7
3791,33076,9
3792,1169,7
3793,33315,7
3794,1172,7
3795,1204,7
3796,1174,4
3797,35341,3
3798,33135,12
3799,32127,7
3800,2564,11
3801,32217,8
3802,33317,6
3803,32206,9
3804,33096,9
3805,32493,7
3806,33608,6
3807,1380,6
3808,33143,4
3809,32353,4
3810,33079,6
3811,32716,7
3812,33121,7
3813,33812,3
3814,828,12
3815,32222,7
3816,32457,7
3817,26650,6
3818,26040,1
3819,33520,10
3820,33078,6
3821,33557,3
3822,33526,6
3823,32626,9
3824,23374,3
3825,33085,12
3826,26825,12
3827,31628,6
3828,26281,3
3829,33702,13
3830,26030,8
3831,33095,9
3832,2565,11
3833,33549,8
3834,1267,3
3835,937,11
3836,34332,11
3837,33457,11
13807,44795,7
3839,33387,2
3840,1137,7
3841,34335,11
3842,1345,7
3843,34040,3
3844,669,12
3845,34427,13
13847,44825,4
3847,26211,4
3848,938,3
3849,34368,2
3850,2741,12
3851,585,7
3852,2432,6
3853,31948,1
3854,1612,7
13903,43586,12
3856,33514,12
3857,33320,2
3858,1003,3
3859,31138,5
3860,2263,12
3861,33389,12
3862,2241,12
3863,3874,11
3864,2943,12
3865,33512,12
3866,33701,13
3867,1154,10
3868,26653,6
3869,25993,10
3870,33552,1
3871,26648,12
3872,26651,6
3873,1025,1
3874,26699,11
3875,32194,14
3876,25734,1
3877,33469,5
3878,26089,14
3879,2795,14
3880,32859,1
3881,33322,1
3882,1350,7
3883,32468,4
3884,33455,6
3885,33031,7
3886,32988,12
3887,33140,9
3888,33075,9
3889,33454,7
3890,25979,7
3891,33459,1
3892,33731,1
3893,33450,5
3894,33432,12
3895,663,6
3896,33606,6
3897,907,3
3898,2036,3
3899,33808,3
3900,427,5
3901,32611,1
3902,1035,8
3903,2826,14
3904,2818,14
3905,32016,7
3906,26001,10
3907,33427,1
3908,26031,5
3909,2438,6
3910,34424,14
3911,33810,3
3912,26750,6
3913,33807,3
3914,33476,5
3915,33805,3
3916,23639,1
3917,1285,5
3918,624,11
3919,32955,12
3920,1281,1
3921,32463,12
3922,337,1
3923,33423,14
3924,949,1
3925,33471,1
3926,994,1
3927,2212,1
3928,1033,5
3929,33456,6
3930,2245,12
3931,1038,1
3932,33428,11
3933,2268,7
3934,26039,3
3935,33416,5
3936,26071,3
3937,33418,7
3938,33108,7
3939,33410,9
3940,33357,12
3941,34327,11
3942,34673,5
3943,33362,2
3944,26079,13
3945,33531,1
3946,34672,5
3947,33484,13
3948,1115,2
3949,2288,11
3950,2835,4
3951,33335,11
3952,2831,4
3953,33339,10
3954,3043,5
3955,33483,1
3956,1548,5
3957,32733,4
3958,933,1
3959,31170,14
3960,434,12
3961,32097,2
3962,2168,13
3963,984,1
3964,983,1
3965,33340,12
3966,1010,1
3967,34931,4
3968,33102,2
3969,2206,1
3970,1164,2
3971,33478,1
3972,32977,7
3973,1258,13
3974,33326,7
3975,33415,13
3976,33414,5
3977,26710,2
6922,25906,1
3979,33398,2
3980,33400,5
3981,33401,14
3982,33402,11
3983,26268,4
3984,33378,3
3985,26032,1
3986,33388,12
3987,2035,3
3988,32732,4
3989,33397,12
3990,2522,10
3991,626,11
3992,33465,5
13634,44667,12
3994,33396,2
3995,2788,4
3996,31926,7
3997,33331,7
3998,2803,4
3999,33371,4
4000,1342,12
6460,37172,4
4002,3584,4
4003,25445,5
4004,2068,14
4005,622,11
4006,972,5
4007,26290,4
4008,25444,5
4009,26063,14
4010,33393,10
4011,33374,5
4012,33370,4
4013,30996,2
4014,2804,4
4015,31905,2
4016,1343,12
4017,33343,11
4018,32785,1
4019,33290,11
4020,26781,11
4021,33319,2
4022,26194,1
4023,33487,2
4024,26764,11
4025,32953,12
4026,620,11
4027,2763,4
13692,44704,2
4029,33307,1
4030,3047,4
4031,33072,7
4032,33072,1
4033,2760,4
4034,33381,5
4035,32351,5
4036,33327,11
4037,2766,4
4038,31897,4
4039,26798,11
4040,26688,11
4041,25989,6
4042,26731,6
4043,32941,2
4044,925,4
4045,26420,4
4046,31661,8
4047,26729,2
4048,26677,4
4049,26782,5
4050,34364,8
4051,32935,2
4052,26322,7
4053,226,7
4054,33218,7
4055,2072,8
4056,32609,7
4057,2448,7
4058,31594,7
4059,32938,2
4060,285,2
4061,550,7
4062,33212,11
4063,26083,2
4064,34303,11
4065,26144,2
4066,32634,9
4067,33200,1
4068,26053,11
4069,31652,14
4070,26736,12
4071,26789,11
4072,1236,10
4073,31997,7
13752,44742,1
4075,32096,2
4076,26304,4
4077,31692,4
4078,26148,2
4079,32608,7
4080,34362,8
4081,32590,2
4082,34363,8
4083,32132,13
4084,26077,8
4085,33463,13
4086,32532,2
4087,342,13
4088,1140,2
4089,572,2
4090,2561,4
4091,1114,2
13635,44668,12
4093,33603,2
4094,1119,2
4095,33449,13
4096,33413,5
4097,33234,4
4098,26751,2
4099,33233,4
4100,33232,4
4101,33243,12
4102,2483,12
4103,33226,1
4104,6695,12
4105,2998,12
4106,6694,12
4107,33227,14
4108,2477,12
4109,1274,11
4110,26035,11
4111,34299,11
4112,33163,2
4113,33176,11
4114,34300,11
4115,34302,11
4116,34301,11
4117,29627,11
4118,33173,11
4119,33175,11
4120,33174,11
4121,26815,8
4122,26843,3
4123,31361,14
4124,33118,1
4125,31936,13
4126,32762,2
4127,33110,2
4128,1128,2
4129,26278,2
4130,26253,4
4131,31922,6
4132,2450,7
4133,26037,1
4134,33152,1
4135,33060,12
4136,33062,4
4137,266,4
4138,33065,2
4139,26200,2
4140,33059,12
4141,33058,2
4142,33063,12
4143,33050,11
4144,2108,2
4145,4626,4
4146,32051,4
4147,31486,4
13693,44705,2
4149,32050,4
4150,33061,4
4151,33042,5
4152,33041,14
4153,29626,11
4154,32974,1
4155,2211,1
4156,32961,1
4157,31485,4
4158,32943,6
4159,32804,10
4160,26288,10
4161,26331,3
4162,32784,3
4163,32778,7
4164,32777,7
4165,32771,12
4166,32768,1
4167,32766,3
4168,32770,12
4169,32769,1
4170,32774,10
4171,32775,12
4172,392,1
4173,32118,7
4174,26191,1
4175,32818,6
6924,15648,8
6925,25867,5
4178,34297,11
4179,26210,11
4180,32837,14
4181,34298,11
6926,3203,5
4183,32811,2
4184,1590,9
4185,32767,11
4186,32776,1
4187,34296,11
4188,26832,11
4189,26265,11
4190,26783,11
4191,32865,7
4192,32865,1
4193,26266,11
4194,34294,11
4195,34293,11
4196,33845,14
4197,33203,14
4198,34292,11
4199,32742,12
4200,352,14
4201,32817,6
6927,4038,3
4203,32764,14
4204,387,6
4205,3037,14
4206,32489,11
4207,977,14
4208,32712,7
4209,32816,6
4210,32849,12
4211,31638,6
4212,32702,1
4213,32831,6
4214,32695,11
4215,26197,14
6928,37966,6
4217,26286,14
4218,26696,12
4219,32208,7
4220,32040,9
4221,31925,7
4222,32808,4
4223,32807,4
4224,32667,14
4225,32666,14
4226,32664,9
4227,32929,7
4228,32929,1
4229,32514,2
4230,32668,14
4231,32670,14
4232,32019,13
4233,2033,6
4234,240,6
4235,32059,12
4236,33005,1
4237,33430,1
4238,31300,6
4241,33007,1
4242,33006,1
4243,26252,1
4244,32713,6
4245,32665,7
4246,345,14
4247,32812,12
4248,32812,13
4249,32798,14
4250,898,14
4251,2031,7
4252,32717,11
4253,32721,13
4254,32850,4
4255,357,13
4256,2939,13
4257,32698,6
4258,2464,12
4259,1113,2
4260,1974,12
4261,32692,12
4262,599,12
4263,34291,11
4264,32857,13
4265,26693,6
4266,32445,2
4267,32741,7
4268,32787,1
4269,32058,12
4270,33187,13
4271,31299,6
4272,2972,12
4273,31150,2
4274,33004,1
4275,33003,1
4276,32727,5
4277,26159,2
4278,26028,12
4279,32631,7
4280,32636,2
4281,986,3
4282,30978,4
4283,26819,11
4284,32604,1
4285,26029,9
4286,26737,12
4287,32615,1
4288,31000,14
4289,26816,13
4290,32618,1
4291,26689,2
4292,26828,3
4293,26734,12
4294,33162,8
4295,26255,1
4296,32219,7
4297,26810,11
4298,26244,14
4299,26163,7
4300,31149,2
4301,2823,2
4302,3093,2
4303,2926,12
4304,2926,13
4305,4738,8
4306,2339,2
4307,34289,11
4308,34287,11
4309,34290,11
4310,26284,11
4311,32642,11
4312,32584,13
4313,32703,12
4314,609,12
4315,26698,12
4316,25435,12
6468,30657,1
4318,26317,14
4319,32582,1
4320,31916,1
4321,26704,12
4322,32577,9
6469,30657,7
4324,32594,4
4325,260,14
4326,32571,13
4327,94,4
6929,37967,6
13636,44669,12
4330,33356,11
4331,32578,7
4332,32581,1
4333,32789,14
4334,32815,6
4335,32073,13
4336,2391,1
4337,3089,2
4338,26844,7
4339,32583,11
4340,33355,11
4341,23602,14
4342,32540,7
4343,32543,9
4344,32547,9
4345,2097,7
13694,44706,2
4347,402,7
4348,32518,4
4349,1963,7
4350,32516,12
4351,32505,11
4352,2063,4
4353,32711,4
4354,411,4
4355,32519,4
4356,2141,13
4357,2270,11
4358,916,13
4359,32190,2
4360,26209,4
4361,33352,11
4362,26294,13
4363,32499,13
4364,2207,1
4365,33353,11
4366,33354,11
4367,26835,14
4368,26700,2
4369,32484,1
4370,32480,11
4371,32479,1
4372,26187,7
4373,31238,3
4374,32456,7
4375,26298,1
4376,26680,2
4377,32814,6
4378,958,14
4379,1186,1
4380,1674,7
4381,33842,14
4382,4708,6
4383,533,1
4384,32813,6
4385,32141,6
4386,1092,6
4387,390,7
4388,2053,14
4389,1670,7
4390,548,7
4391,566,7
4392,26742,7
4393,33373,5
4394,26269,11
4395,32527,12
4396,32481,1
4397,1475,4
4398,1094,12
4399,253,13
4400,220,3
4401,31682,4
4402,2812,2
4403,553,7
4404,32498,1
4405,1077,12
4406,26073,10
4407,34389,12
4408,32249,12
4409,26740,7
4410,32542,11
4411,284,14
4412,31704,4
4413,33425,3
4414,31687,4
4415,31698,4
4416,32459,7
4417,31686,4
4418,32200,12
4419,26368,9
4420,31703,4
4421,26162,12
4422,26084,2
4423,32248,12
4424,31697,4
4425,26741,7
4426,31681,4
4427,33349,11
4428,32450,7
4429,1099,2
4430,31893,7
4431,33111,14
4432,32449,1
4433,26840,1
4434,26697,12
4435,32153,12
4436,32158,7
4437,31892,7
13753,44743,1
4439,32425,1
4440,32426,1
4441,32424,5
4442,274,8
4443,913,14
4444,32526,1
4445,968,14
4446,1180,1
4447,26320,1
4448,26189,7
4449,32975,1
4450,32520,7
4451,32422,1
4452,32508,4
4453,32521,7
4454,32800,1
4455,32455,1
4456,32315,4
4457,26275,14
4458,32388,2
4459,32397,13
4460,32389,4
4461,32401,8
4462,32399,11
4463,32387,10
4464,32246,4
4465,32378,1
4466,32714,4
13808,44796,7
4468,31708,4
4469,32375,14
4470,31289,3
4471,33342,11
4472,888,11
4473,33346,11
4474,32314,4
4475,32528,14
4476,33841,14
4477,33341,11
4478,32374,14
4480,32307,1
4481,32623,3
4482,32396,11
4483,1832,4
4484,26178,4
4485,26057,2
4486,32364,12
4487,26820,11
4488,2011,1
4489,32377,3
4490,941,14
4491,32376,11
4492,32380,13
4493,32544,13
4494,32619,13
4495,1109,7
4496,31307,4
4497,330,12
4498,33170,12
4499,32398,7
4500,1639,9
4501,363,7
